category,image_path,component_rank,x1,y1,x2,y2,area,mean_score,max_score,clip_max_normal,clip_max_defect,clip_semantic_score,gt_iou,gt_f1,clip_semantic_score_norm,mean_score_norm,max_score_norm,area_norm,combined_score
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/012.png,2,151.0,150.0,190.0,189.0,1223.0,0.841591,1.0,0.2739914357662201,0.26509809494018555,-0.008893340826034546,0.243703,0.391899,0.11736037,0.8403106,1.0,0.5138677,0.49830762
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/013.png,1,163.0,73.0,201.0,108.0,1097.0,0.840022,1.0,0.25837215781211853,0.2544368505477905,-0.003935307264328003,0.176097,0.299459,0.25299454,0.82967883,1.0,0.49113747,0.5533489
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/013.png,2,43.0,73.0,60.0,91.0,269.0,0.733205,0.76773,0.25670671463012695,0.25722378492355347,0.0005170702934265137,0.128035,0.227006,0.37479576,0.105858885,0.11840955,0.19761577,0.23731123
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/014.png,1,145.0,108.0,182.0,153.0,1307.0,0.837719,1.0,0.2933308184146881,0.29118940234184265,-0.002141416072845459,0.363262,0.53293,0.30206904,0.814073,1.0,0.5277558,0.5736322
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/014.png,2,43.0,90.0,69.0,119.0,636.0,0.783064,0.874274,0.28630316257476807,0.28392088413238525,-0.0023822784423828125,0.225412,0.367896,0.2954799,0.4437164,0.5228018,0.3772133,0.3782682
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/016.png,1,137.0,7.0,219.0,174.0,7728.0,0.804193,1.0,0.2854008972644806,0.27246958017349243,-0.01293131709098816,0.176219,0.299637,0.006895686,0.5868921,1.0,0.8994601,0.3984613
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/016.png,2,136.0,140.0,200.0,212.0,2168.0,0.789382,0.913411,0.2680991291999817,0.25994840264320374,-0.008150726556777954,0.138686,0.24359,0.13767566,0.48652864,0.6713479,0.6335806,0.36273193
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/018.png,1,11.0,54.0,48.0,110.0,1738.0,0.844656,1.0,0.2609403133392334,0.2559891641139984,-0.004951149225234985,0.602058,0.751605,0.22520472,0.86107975,1.0,0.5873485,0.5614549
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/019.png,1,55.0,64.0,201.0,146.0,4680.0,0.84419,1.0,0.2722720503807068,0.2679246962070465,-0.004347354173660278,0.145181,0.253552,0.2417224,0.8579221,1.0,0.7945348,0.5885013
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/020.png,1,40.0,14.0,99.0,74.0,1951.0,0.841333,1.0,0.27054843306541443,0.26656675338745117,-0.003981679677963257,0.119369,0.21328,0.25172597,0.83856213,1.0,0.6115246,0.5679259
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/020.png,2,149.0,129.0,175.0,144.0,352.0,0.727487,0.754969,0.2837589979171753,0.27728933095932007,-0.006469666957855225,0.073672,0.137234,0.18366347,0.067112274,0.06997466,0.25370073,0.1385054
