category,image_path,gt_mask_path,box_x1,box_y1,box_x2,box_y2,patchcore_top1_gt_iou,patchcore_top1_gt_f1,sam2_score,sam2_gt_iou,sam2_gt_f1,visual_path
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/glue/001.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/glue/001_mask.png,102.0,26.0,123.0,48.0,0.648107,0.786486,0.017601924017071724,0.027472527472527472,0.053475935828877004,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0011_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/glue/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/glue/004_mask.png,99.0,132.0,119.0,159.0,0.663139,0.797455,0.18036498129367828,0.08670520231213873,0.1595744680851064,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0012_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/glue/005.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/glue/005_mask.png,80.0,27.0,101.0,52.0,0.300654,0.462312,0.5445452332496643,0.05172413793103448,0.09836065573770492,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0013_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/glue/007.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/glue/007_mask.png,49.0,136.0,73.0,159.0,0.511278,0.676617,0.12452178448438644,0.050788091068301226,0.09666666666666666,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0014_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/glue/009.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/glue/009_mask.png,167.0,1.0,188.0,26.0,0.599174,0.749354,0.611832857131958,0.018867924528301886,0.037037037037037035,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0015_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/001.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/metal_contamination/001_mask.png,151.0,9.0,192.0,32.0,0.490762,0.658404,0.6285591125488281,0.006829268292682927,0.013565891472868217,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0016_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/003.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/metal_contamination/003_mask.png,138.0,42.0,158.0,71.0,0.402458,0.573932,0.5461316108703613,0.008888888888888889,0.01762114537444934,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0017_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/metal_contamination/004_mask.png,87.0,37.0,111.0,60.0,0.357407,0.526603,0.7913989424705505,0.0050933786078098476,0.010135135135135136,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0018_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/005.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/metal_contamination/005_mask.png,123.0,35.0,148.0,61.0,0.398614,0.570012,0.8717705011367798,0.012280701754385965,0.024263431542461005,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0019_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/007.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/metal_contamination/007_mask.png,107.0,34.0,133.0,57.0,0.175,0.297872,0.5578335523605347,0.006329113924050633,0.012578616352201259,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0020_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/008.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/metal_contamination/008_mask.png,53.0,28.0,80.0,56.0,0.208791,0.345455,0.5752429366111755,0.008486562942008486,0.016830294530154277,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0021_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/009.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/metal_contamination/009_mask.png,21.0,134.0,51.0,170.0,0.27451,0.430769,0.7628406882286072,0.01092896174863388,0.021621621621621623,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0022_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/metal_contamination/010.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/metal_contamination/010_mask.png,177.0,5.0,204.0,30.0,0.196232,0.328084,0.46398770809173584,0.005063291139240506,0.010075566750629723,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0023_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/thread/001.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/thread/001_mask.png,165.0,135.0,192.0,165.0,0.634953,0.776724,0.700239896774292,0.23473282442748092,0.3802163833075734,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0024_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/thread/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/thread/004_mask.png,93.0,98.0,152.0,145.0,0.182625,0.308846,0.6134166717529297,0.1706067769897557,0.29148434870414003,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0025_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/thread/006.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/thread/006_mask.png,73.0,6.0,104.0,57.0,0.137681,0.242038,0.5498716831207275,0.024161735700197237,0.04718343765045739,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0026_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/thread/008.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/thread/008_mask.png,132.0,131.0,197.0,212.0,0.294434,0.454923,0.7526780962944031,0.27202283849918435,0.4277011862776531,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0027_sam2_box.png
grid,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/test/thread/009.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/grid/ground_truth/thread/009_mask.png,67.0,10.0,162.0,132.0,0.162329,0.279317,0.7606821656227112,0.3978930307941653,0.5692753623188406,results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/grid_0028_sam2_box.png
