category,image_id,label,variant,D,MLP,new_saturation_fraction,D_peak_in_mask,D_defect_background_margin,MLP_peak_in_mask,MLP_defect_background_margin
candle,0397572d12c4b5519744c5d9,0,contrast_1.2,30.901567459106445,1.3721883296966553,0.285974907182179,,,,
candle,0405531b175ece4bbd28c84e,0,identity,28.520305633544922,1.0175734758377075,0.0,,,,
candle,0405531b175ece4bbd28c84e,0,brightness_0.8,29.807971954345703,0.2502306401729584,0.00031583841875417856,,,,
candle,0405531b175ece4bbd28c84e,0,brightness_1.2,30.188186645507812,1.9742704629898071,0.05247829805544887,,,,
candle,0405531b175ece4bbd28c84e,0,contrast_0.8,28.96537971496582,0.5229551196098328,0.0,,,,
candle,0405531b175ece4bbd28c84e,0,contrast_1.2,31.268142700195312,1.631826639175415,0.24366144966500236,,,,
candle,04c7bc4c4d076ed304e64942,1,identity,48.0602912902832,4.004486083984375,0.0,False,8.7127685546875,False,2.0630249977111816
candle,04c7bc4c4d076ed304e64942,1,brightness_0.8,49.32569885253906,3.1516377925872803,0.00013424799783780708,False,8.846202850341797,False,1.9935272932052612
candle,04c7bc4c4d076ed304e64942,1,brightness_1.2,49.55942916870117,4.70247220993042,0.12128084147711916,False,7.582729339599609,False,1.7862317562103271
candle,04c7bc4c4d076ed304e64942,1,contrast_0.8,48.562835693359375,3.411970853805542,0.0,False,8.953628540039062,True,1.960878849029541
candle,04c7bc4c4d076ed304e64942,1,contrast_1.2,49.348079681396484,4.590838432312012,0.271921320004552,False,8.422370910644531,False,2.0223543643951416
candle,07e83d7d169ce5da90f06bcb,0,identity,26.090246200561523,0.6122382283210754,0.0,,,,
candle,07e83d7d169ce5da90f06bcb,0,brightness_0.8,27.030988693237305,-0.07631585747003555,0.000231377757862843,,,,
candle,07e83d7d169ce5da90f06bcb,0,brightness_1.2,28.420442581176758,1.8352092504501343,0.09868561430461316,,,,
candle,07e83d7d169ce5da90f06bcb,0,contrast_0.8,26.66968536376953,0.2159859985113144,0.0,,,,
candle,07e83d7d169ce5da90f06bcb,0,contrast_1.2,31.900611877441406,1.342593789100647,0.27805471983954255,,,,
candle,127520589c1faaae9b19ec3c,1,identity,37.57520294189453,2.0438709259033203,0.0,True,4.594669342041016,True,0.9651695489883423
candle,127520589c1faaae9b19ec3c,1,brightness_0.8,37.86832809448242,1.1477195024490356,0.00012869137541074552,True,4.436084747314453,True,0.4751496911048889
candle,127520589c1faaae9b19ec3c,1,brightness_1.2,36.52711486816406,2.4875919818878174,0.11911620364443307,True,4.4825439453125,True,0.18259787559509277
candle,127520589c1faaae9b19ec3c,1,contrast_0.8,37.18410110473633,1.5063915252685547,0.0,True,4.37322998046875,True,0.5861512422561646
candle,127520589c1faaae9b19ec3c,1,contrast_1.2,36.797935485839844,2.3343300819396973,0.269385055263944,True,3.498546600341797,True,0.47199952602386475
capsules,0230568537d49a20054718fc,1,identity,47.63846206665039,3.681995153427124,0.0,True,3.3106765747070312,True,2.6481051445007324
capsules,0230568537d49a20054718fc,1,brightness_0.8,47.13827896118164,2.226158380508423,6.466666666666666e-05,True,3.1979522705078125,True,1.6310365200042725
capsules,0230568537d49a20054718fc,1,brightness_1.2,47.59605407714844,4.4811577796936035,0.009238888888888888,True,2.967662811279297,True,2.8806142807006836
capsules,0230568537d49a20054718fc,1,contrast_0.8,47.38914489746094,3.0241315364837646,0.0,True,3.032451629638672,True,2.171292781829834
capsules,0230568537d49a20054718fc,1,contrast_1.2,47.24162292480469,4.068658828735352,0.044934444444444444,True,2.947113037109375,True,2.551724910736084
capsules,034819db59fed268623329cd,0,identity,42.11896896362305,0.8199595212936401,0.0,,,,
capsules,034819db59fed268623329cd,0,brightness_0.8,41.51801300048828,-0.7569258213043213,3.555555555555555e-05,,,,
capsules,034819db59fed268623329cd,0,brightness_1.2,42.69822311401367,2.034329652786255,0.014757333333333334,,,,
capsules,034819db59fed268623329cd,0,contrast_0.8,41.25925827026367,0.22147595882415771,0.0,,,,
capsules,034819db59fed268623329cd,0,contrast_1.2,43.4500846862793,1.2776027917861938,0.03429511111111111,,,,
capsules,03d8ab7c6352f052febc78e0,0,identity,38.82362747192383,0.08004862070083618,0.0,,,,
capsules,03d8ab7c6352f052febc78e0,0,brightness_0.8,39.01493835449219,-0.9806697368621826,5.888888888888889e-05,,,,
capsules,03d8ab7c6352f052febc78e0,0,brightness_1.2,39.14530944824219,0.9837968349456787,0.010544222222222222,,,,
capsules,03d8ab7c6352f052febc78e0,0,contrast_0.8,38.6324577331543,-0.637112021446228,0.0,,,,
capsules,03d8ab7c6352f052febc78e0,0,contrast_1.2,39.856510162353516,0.989824652671814,0.03652955555555556,,,,
capsules,05b91854e3218bb7fff74ab9,1,identity,54.65210723876953,5.468482494354248,0.0,True,6.108547210693359,True,3.6912941932678223
capsules,05b91854e3218bb7fff74ab9,1,brightness_0.8,54.59423828125,4.069265842437744,3.222222222222222e-05,True,6.258266448974609,True,3.4257006645202637
capsules,05b91854e3218bb7fff74ab9,1,brightness_1.2,56.31144332885742,6.574540615081787,0.013947111111111112,True,6.943271636962891,True,4.07956600189209
capsules,05b91854e3218bb7fff74ab9,1,contrast_0.8,54.70768356323242,4.897043228149414,0.0,True,6.486930847167969,True,3.7603914737701416
capsules,05b91854e3218bb7fff74ab9,1,contrast_1.2,55.75071716308594,6.060855865478516,0.03562022222222222,True,6.593994140625,True,3.8419785499572754
capsules,0632f91792b863bb94bb5ecb,0,identity,36.87445068359375,-1.550896406173706,0.0,,,,
capsules,0632f91792b863bb94bb5ecb,0,brightness_0.8,37.710899353027344,-1.855118989944458,4.111111111111111e-05,,,,
capsules,0632f91792b863bb94bb5ecb,0,brightness_1.2,37.2739372253418,-0.36512818932533264,0.013231555555555555,,,,
capsules,0632f91792b863bb94bb5ecb,0,contrast_0.8,37.52376174926758,-1.7292664051055908,0.0,,,,
capsules,0632f91792b863bb94bb5ecb,0,contrast_1.2,37.00906753540039,-1.0812187194824219,0.037334,,,,
capsules,074325c08472083d737fcba6,1,identity,51.75508117675781,4.31369161605835,0.0,True,3.5537643432617188,True,1.7349536418914795
capsules,074325c08472083d737fcba6,1,brightness_0.8,51.5928955078125,2.888200521469116,3.6222222222222225e-05,True,3.159282684326172,True,1.3918098211288452
capsules,074325c08472083d737fcba6,1,brightness_1.2,52.519500732421875,5.103943824768066,0.013877111111111111,True,4.092189788818359,True,1.9663240909576416
capsules,074325c08472083d737fcba6,1,contrast_0.8,51.46126174926758,3.676859140396118,0.0,True,3.5336685180664062,True,1.59019136428833
capsules,074325c08472083d737fcba6,1,contrast_1.2,52.37932586669922,4.673563003540039,0.03221977777777778,True,3.44195556640625,True,1.7005336284637451
capsules,09dc9cfb0f5f0c6e5358d145,1,identity,45.89024353027344,3.2265965938568115,0.0,True,1.0298957824707031,True,1.4487690925598145
capsules,09dc9cfb0f5f0c6e5358d145,1,brightness_0.8,45.998741149902344,1.9400067329406738,5.333333333333333e-05,True,1.1223678588867188,True,1.3976342678070068
capsules,09dc9cfb0f5f0c6e5358d145,1,brightness_1.2,46.50582504272461,4.2270121574401855,0.010800666666666667,True,1.1541862487792969,True,1.2429211139678955
capsules,09dc9cfb0f5f0c6e5358d145,1,contrast_0.8,45.95851135253906,2.743116617202759,0.0,True,1.5517082214355469,True,1.532530665397644
capsules,09dc9cfb0f5f0c6e5358d145,1,contrast_1.2,46.32146453857422,3.672095537185669,0.03866666666666667,True,0.4665794372558594,True,1.2618660926818848
capsules,0dc091049dc0a1f03092bd10,0,identity,39.56839370727539,0.7933281660079956,0.0,,,,
capsules,0dc091049dc0a1f03092bd10,0,brightness_0.8,41.39863204956055,0.04761502146720886,3.2444444444444446e-05,,,,
capsules,0dc091049dc0a1f03092bd10,0,brightness_1.2,40.70485305786133,1.918811321258545,0.014084666666666667,,,,
capsules,0dc091049dc0a1f03092bd10,0,contrast_0.8,40.50940704345703,0.6547806262969971,0.0,,,,
capsules,0dc091049dc0a1f03092bd10,0,contrast_1.2,40.21784591674805,1.386510968208313,0.04070111111111111,,,,
cashew,00bb69b97e4fb3be8e1bb095,1,identity,41.5164680480957,3.5695641040802,0.0,True,6.051891326904297,True,2.1325223445892334
cashew,00bb69b97e4fb3be8e1bb095,1,brightness_0.8,42.128875732421875,2.7923171520233154,0.0036229562468629525,True,6.141120910644531,True,1.9502369165420532
cashew,00bb69b97e4fb3be8e1bb095,1,brightness_1.2,45.79521560668945,4.138495445251465,0.04374868733469316,True,6.2077178955078125,True,1.231198787689209
cashew,00bb69b97e4fb3be8e1bb095,1,contrast_0.8,41.810997009277344,2.89052152633667,0.0,True,6.034515380859375,True,1.9023995399475098
cashew,00bb69b97e4fb3be8e1bb095,1,contrast_1.2,45.2859992980957,4.08937931060791,0.11403501746067343,True,6.068752288818359,True,1.773421049118042
cashew,03959a9459d4a58a12e5c7ea,0,identity,31.164844512939453,0.15860681235790253,0.0,,,,
cashew,03959a9459d4a58a12e5c7ea,0,brightness_0.8,30.924026489257812,-1.0831876993179321,0.004296197809317343,,,,
cashew,03959a9459d4a58a12e5c7ea,0,brightness_1.2,32.79397201538086,1.7297664880752563,0.03655639388146677,,,,
cashew,03959a9459d4a58a12e5c7ea,0,contrast_0.8,32.39867401123047,-0.7487621307373047,0.0,,,,
cashew,03959a9459d4a58a12e5c7ea,0,contrast_1.2,39.6606330871582,1.4187568426132202,0.10898414834274893,,,,
cashew,03c6538ff8044a32980bae8f,1,identity,42.10742950439453,5.886495113372803,0.0,True,2.402782440185547,True,3.3726627826690674
cashew,03c6538ff8044a32980bae8f,1,brightness_0.8,42.449867248535156,4.610698223114014,0.002401510054571279,True,2.376941680908203,True,2.7411646842956543
cashew,03c6538ff8044a32980bae8f,1,brightness_1.2,45.76607131958008,7.308703899383545,0.04034376702015186,False,1.8950691223144531,True,3.2092666625976562
cashew,03c6538ff8044a32980bae8f,1,contrast_0.8,42.175411224365234,4.839260578155518,0.0,True,2.40936279296875,True,2.7850234508514404
cashew,03c6538ff8044a32980bae8f,1,contrast_1.2,45.78881072998047,7.36322546005249,0.10309762314135491,False,2.1685028076171875,True,3.464851140975952
cashew,04499a54b7db9c55b7403fb7,1,identity,33.21744155883789,1.3457285165786743,0.0,True,1.3945999145507812,True,0.9963856935501099
cashew,04499a54b7db9c55b7403fb7,1,brightness_0.8,33.291202545166016,0.14375436305999756,0.003245620592559368,True,1.3867149353027344,True,0.9196392893791199
cashew,04499a54b7db9c55b7403fb7,1,brightness_1.2,35.05805587768555,2.1870369911193848,0.035592808551992226,True,1.346893310546875,True,0.4759725332260132
cashew,04499a54b7db9c55b7403fb7,1,contrast_0.8,33.21431350708008,0.3919205963611603,0.0,True,0.7611789703369141,True,0.9809355735778809
cashew,04499a54b7db9c55b7403fb7,1,contrast_1.2,35.55164337158203,2.1757616996765137,0.11478434911379518,False,-0.51385498046875,True,0.8111494779586792
cashew,0449fa75a103b21fcaa8d5ae,1,identity,33.67948913574219,1.031607985496521,0.0,True,1.3448638916015625,True,0.24302619695663452
cashew,0449fa75a103b21fcaa8d5ae,1,brightness_0.8,33.69918441772461,0.22931021451950073,0.002751924945802497,False,0.88623046875,True,0.5872610211372375
cashew,0449fa75a103b21fcaa8d5ae,1,brightness_1.2,37.630653381347656,2.7089738845825195,0.04897176034202273,False,0.26580810546875,False,-0.3372519016265869
cashew,0449fa75a103b21fcaa8d5ae,1,contrast_0.8,33.58488082885742,0.3772062063217163,0.0,True,1.0823554992675781,True,0.4858989715576172
cashew,0449fa75a103b21fcaa8d5ae,1,contrast_1.2,36.1217041015625,1.7101908922195435,0.1056079286764418,False,-0.6580924987792969,False,0.08564698696136475
cashew,0d8eaefae78ac59664d13564,0,identity,33.11824417114258,-0.5946006178855896,0.0,,,,
cashew,0d8eaefae78ac59664d13564,0,brightness_0.8,33.78636932373047,-1.4252103567123413,0.004257930278338442,,,,
cashew,0d8eaefae78ac59664d13564,0,brightness_1.2,34.316219329833984,0.6768479347229004,0.03140763107964274,,,,
cashew,0d8eaefae78ac59664d13564,0,contrast_0.8,34.01510238647461,-1.1334625482559204,0.0,,,,
cashew,0d8eaefae78ac59664d13564,0,contrast_1.2,38.664405822753906,0.4395659565925598,0.11151447758590616,,,,
cashew,1126d26b2a1147a09bb77838,0,identity,30.17818260192871,0.07768483459949493,0.0,,,,
cashew,1126d26b2a1147a09bb77838,0,brightness_0.8,30.939178466796875,-0.7132301330566406,0.002884303904712068,,,,
cashew,1126d26b2a1147a09bb77838,0,brightness_1.2,31.502477645874023,1.7654917240142822,0.035123363840565004,,,,
cashew,1126d26b2a1147a09bb77838,0,contrast_0.8,31.415143966674805,-0.5567891597747803,0.0,,,,
cashew,1126d26b2a1147a09bb77838,0,contrast_1.2,35.78883743286133,1.3640540838241577,0.10868601757814586,,,,
cashew,19a836c3150e0e2a0b50e10b,0,identity,32.28926467895508,2.1215364933013916,0.0,,,,
cashew,19a836c3150e0e2a0b50e10b,0,brightness_0.8,32.5559196472168,1.1762239933013916,0.005631779137610041,,,,
cashew,19a836c3150e0e2a0b50e10b,0,brightness_1.2,33.31357955932617,3.103041172027588,0.03772021629164486,,,,
cashew,19a836c3150e0e2a0b50e10b,0,contrast_0.8,32.69515609741211,1.5683515071868896,0.0,,,,
cashew,19a836c3150e0e2a0b50e10b,0,contrast_1.2,37.37271499633789,2.620300054550171,0.13034343774139692,,,,
chewinggum,01c91be7ff0cb9e3f109b773,1,identity,34.96409225463867,0.8722407817840576,0.0,False,-1.7463836669921875,False,-0.356136679649353
chewinggum,01c91be7ff0cb9e3f109b773,1,brightness_0.8,35.980499267578125,-0.4541834890842438,0.0002963741049901934,False,-2.0420570373535156,False,-0.4576455354690552
chewinggum,01c91be7ff0cb9e3f109b773,1,brightness_1.2,46.67275619506836,5.862483024597168,0.10109978342917725,False,-12.437549591064453,False,-4.771677494049072
chewinggum,01c91be7ff0cb9e3f109b773,1,contrast_0.8,35.869327545166016,-0.17295147478580475,0.0,False,-2.338817596435547,False,-0.5565521717071533
chewinggum,01c91be7ff0cb9e3f109b773,1,contrast_1.2,47.59621047973633,4.435863971710205,0.17932566226504465,False,-13.755271911621094,False,-4.185347080230713
chewinggum,0226a1a2b5c3e5e187ddae50,0,identity,36.03723907470703,0.2866615056991577,0.0,,,,
chewinggum,0226a1a2b5c3e5e187ddae50,0,brightness_0.8,35.5942268371582,-0.6943095922470093,0.00022305817197162985,,,,
chewinggum,0226a1a2b5c3e5e187ddae50,0,brightness_1.2,49.408267974853516,6.535244941711426,0.10354320352414138,,,,
chewinggum,0226a1a2b5c3e5e187ddae50,0,contrast_0.8,36.37242889404297,0.31394171714782715,0.0,,,,
chewinggum,0226a1a2b5c3e5e187ddae50,0,contrast_1.2,47.250274658203125,5.000249862670898,0.18265153959015948,,,,
chewinggum,0460bfe75a262d4797c9b32d,0,identity,32.875125885009766,-1.6122386455535889,0.0,,,,
chewinggum,0460bfe75a262d4797c9b32d,0,brightness_0.8,33.14619445800781,-2.4434092044830322,0.0003277000036435797,,,,
chewinggum,0460bfe75a262d4797c9b32d,0,brightness_1.2,49.201499938964844,6.54681921005249,0.09738999721843794,,,,
chewinggum,0460bfe75a262d4797c9b32d,0,contrast_0.8,33.24327850341797,-2.1419479846954346,0.0,,,,
chewinggum,0460bfe75a262d4797c9b32d,0,contrast_1.2,46.47995376586914,4.276776313781738,0.17342639569097823,,,,
chewinggum,058136b0d5e25024c80f75ca,1,identity,53.09253692626953,10.31795597076416,0.0,True,7.478145599365234,True,6.806512832641602
chewinggum,058136b0d5e25024c80f75ca,1,brightness_0.8,54.38584518432617,9.673943519592285,0.00024127607047927293,True,7.137577056884766,True,6.073551177978516
chewinggum,058136b0d5e25024c80f75ca,1,brightness_1.2,48.29121780395508,6.179574966430664,0.09582192492981666,False,-1.2724075317382812,False,-0.17784404754638672
chewinggum,058136b0d5e25024c80f75ca,1,contrast_0.8,53.92770767211914,9.692496299743652,0.0,True,6.950996398925781,True,5.985928535461426
chewinggum,058136b0d5e25024c80f75ca,1,contrast_1.2,55.12737274169922,9.72144603729248,0.17438594573554542,True,5.557060241699219,True,4.578896999359131
chewinggum,058fdc068c35a2b940e25fab,1,identity,54.81203842163086,6.881983757019043,0.0,True,5.3649444580078125,True,4.378074645996094
chewinggum,058fdc068c35a2b940e25fab,1,brightness_0.8,55.041526794433594,6.072181224822998,0.00018395634102839594,True,5.075389862060547,False,4.008650779724121
chewinggum,058fdc068c35a2b940e25fab,1,brightness_1.2,54.61368179321289,7.59938383102417,0.10564914815772612,True,5.164112091064453,False,1.910184383392334
chewinggum,058fdc068c35a2b940e25fab,1,contrast_0.8,54.82244873046875,6.376359939575195,0.0,True,5.341987609863281,False,4.296513557434082
chewinggum,058fdc068c35a2b940e25fab,1,contrast_1.2,54.71493911743164,7.116539478302002,0.18515339026204447,True,5.071441650390625,True,2.0048184394836426
chewinggum,0656dd5366d7e40d22f6acab,1,identity,51.461181640625,6.244509220123291,0.0,True,10.176071166992188,True,3.255415678024292
chewinggum,0656dd5366d7e40d22f6acab,1,brightness_0.8,52.333255767822266,5.6522040367126465,9.664372988810655e-05,True,10.320976257324219,True,3.424072265625
chewinggum,0656dd5366d7e40d22f6acab,1,brightness_1.2,49.273887634277344,6.154710292816162,0.10549518469838713,True,0.6361160278320312,False,-0.7462515830993652
chewinggum,0656dd5366d7e40d22f6acab,1,contrast_0.8,51.89470672607422,5.828915596008301,0.0,True,10.088752746582031,True,2.878981828689575
chewinggum,0656dd5366d7e40d22f6acab,1,contrast_1.2,50.38190460205078,6.233156204223633,0.18355643593920376,True,2.8598289489746094,True,2.024651050567627
chewinggum,10900085cd75ee1b01f3be8f,0,identity,34.45676040649414,0.12367627024650574,0.0,,,,
chewinggum,10900085cd75ee1b01f3be8f,0,brightness_0.8,34.5916633605957,-0.7789732813835144,0.0004272319369536297,,,,
chewinggum,10900085cd75ee1b01f3be8f,0,brightness_1.2,48.224578857421875,6.0864152908325195,0.10331392460633787,,,,
chewinggum,10900085cd75ee1b01f3be8f,0,contrast_0.8,35.559635162353516,-0.1676390916109085,0.0,,,,
chewinggum,10900085cd75ee1b01f3be8f,0,contrast_1.2,47.53660583496094,4.440854072570801,0.18655328024371104,,,,
chewinggum,1db809e183fd55290b9194fc,0,identity,34.75483703613281,0.003513779491186142,0.0,,,,
chewinggum,1db809e183fd55290b9194fc,0,brightness_0.8,34.03226852416992,-0.1256588250398636,0.0002799335624345155,,,,
chewinggum,1db809e183fd55290b9194fc,0,brightness_1.2,47.08855056762695,5.970230579376221,0.1001224598250904,,,,
chewinggum,1db809e183fd55290b9194fc,0,contrast_0.8,34.81890106201172,-0.045467738062143326,0.0,,,,
chewinggum,1db809e183fd55290b9194fc,0,contrast_1.2,46.37223434448242,4.295669078826904,0.18046783563367627,,,,
fryum,0567f015e56225dc7b608691,1,identity,45.557586669921875,6.331805229187012,0.0,True,4.300914764404297,True,2.9611573219299316
fryum,0567f015e56225dc7b608691,1,brightness_0.8,46.373260498046875,5.433595657348633,0.0,True,4.402675628662109,True,2.894775629043579
fryum,0567f015e56225dc7b608691,1,brightness_1.2,50.134246826171875,7.556787490844727,0.049002,True,5.135795593261719,True,3.3056745529174805
fryum,0567f015e56225dc7b608691,1,contrast_0.8,45.737281799316406,5.6443867683410645,0.0,True,4.274578094482422,True,2.8235368728637695
fryum,0567f015e56225dc7b608691,1,contrast_1.2,47.194358825683594,7.175869464874268,0.03102688888888889,True,4.957134246826172,True,3.3750531673431396
fryum,05e7d385d49a93944ed7d660,1,identity,51.29587936401367,7.707775592803955,0.0,True,11.754646301269531,True,5.592589378356934
fryum,05e7d385d49a93944ed7d660,1,brightness_0.8,51.33396530151367,6.517730712890625,0.0,True,11.433361053466797,True,5.540742874145508
fryum,05e7d385d49a93944ed7d660,1,brightness_1.2,50.56721496582031,8.110983848571777,0.058194,True,10.899494171142578,True,5.008928298950195
fryum,05e7d385d49a93944ed7d660,1,contrast_0.8,51.19715881347656,7.0020551681518555,0.0,True,11.312358856201172,True,5.415291786193848
fryum,05e7d385d49a93944ed7d660,1,contrast_1.2,50.54358673095703,7.9656877517700195,0.03474622222222222,True,11.289169311523438,True,5.18718957901001
fryum,085d4d97d4ccb17a25835d26,0,identity,33.3033447265625,2.368378162384033,0.0,,,,
fryum,085d4d97d4ccb17a25835d26,0,brightness_0.8,36.29461669921875,2.3509483337402344,0.0,,,,
fryum,085d4d97d4ccb17a25835d26,0,brightness_1.2,35.02800369262695,3.381469249725342,0.045421111111111113,,,,
fryum,085d4d97d4ccb17a25835d26,0,contrast_0.8,35.60352325439453,2.568598747253418,0.0,,,,
fryum,085d4d97d4ccb17a25835d26,0,contrast_1.2,32.832035064697266,2.1029868125915527,0.02960911111111111,,,,
fryum,08db9c8cd1485c7caa97f390,0,identity,35.69662857055664,3.2871789932250977,0.0,,,,
fryum,08db9c8cd1485c7caa97f390,0,brightness_0.8,36.225399017333984,2.557176113128662,0.0,,,,
fryum,08db9c8cd1485c7caa97f390,0,brightness_1.2,38.58966064453125,5.042084693908691,0.04582088888888889,,,,
fryum,08db9c8cd1485c7caa97f390,0,contrast_0.8,35.82459259033203,2.7894394397735596,0.0,,,,
fryum,08db9c8cd1485c7caa97f390,0,contrast_1.2,37.06446075439453,4.176511287689209,0.026570666666666666,,,,
fryum,0991fdba5270f68770239306,1,identity,40.457218170166016,4.777736663818359,0.0,True,0.9837913513183594,False,-0.1540212631225586
fryum,0991fdba5270f68770239306,1,brightness_0.8,41.944580078125,3.6470539569854736,0.0,True,2.0111160278320312,False,-0.035292863845825195
fryum,0991fdba5270f68770239306,1,brightness_1.2,42.03173828125,5.636234283447266,0.043118666666666666,False,1.8902816772460938,False,-0.9210319519042969
fryum,0991fdba5270f68770239306,1,contrast_0.8,41.1393928527832,4.23006534576416,0.0,True,1.4344749450683594,False,-0.30379295349121094
fryum,0991fdba5270f68770239306,1,contrast_1.2,41.06752395629883,5.344513893127441,0.025009555555555556,True,0.7560157775878906,False,-0.33626556396484375
fryum,0a5fb07aa4961d588f1ca0e4,0,identity,31.274168014526367,1.4733543395996094,0.0,,,,
fryum,0a5fb07aa4961d588f1ca0e4,0,brightness_0.8,33.59796142578125,1.1600233316421509,2.2222222222222222e-07,,,,
fryum,0a5fb07aa4961d588f1ca0e4,0,brightness_1.2,35.0620002746582,2.660870313644409,0.047475555555555556,,,,
fryum,0a5fb07aa4961d588f1ca0e4,0,contrast_0.8,32.05881881713867,0.9816244840621948,0.0,,,,
fryum,0a5fb07aa4961d588f1ca0e4,0,contrast_1.2,31.47578239440918,1.7567381858825684,0.026721555555555554,,,,
fryum,0ce7b5f90467de3134ed6800,1,identity,42.90849304199219,6.109504699707031,0.0,True,5.151268005371094,True,2.8355770111083984
fryum,0ce7b5f90467de3134ed6800,1,brightness_0.8,43.86070251464844,4.856342315673828,0.0,True,6.4041748046875,True,2.36751127243042
fryum,0ce7b5f90467de3134ed6800,1,brightness_1.2,46.812381744384766,7.046490669250488,0.04790688888888889,True,7.480098724365234,True,2.288379192352295
fryum,0ce7b5f90467de3134ed6800,1,contrast_0.8,43.51578140258789,5.201170921325684,0.0,True,5.712860107421875,True,2.414445400238037
fryum,0ce7b5f90467de3134ed6800,1,contrast_1.2,44.649017333984375,6.844838619232178,0.03213755555555556,True,5.722385406494141,True,2.94584059715271
fryum,13a69a91c9741f453af93f0b,0,identity,30.52155876159668,1.415723443031311,0.0,,,,
fryum,13a69a91c9741f453af93f0b,0,brightness_0.8,33.78883361816406,1.4534090757369995,0.0,,,,
fryum,13a69a91c9741f453af93f0b,0,brightness_1.2,36.1223258972168,3.568882465362549,0.046308444444444444,,,,
fryum,13a69a91c9741f453af93f0b,0,contrast_0.8,32.30585479736328,1.247772216796875,0.0,,,,
fryum,13a69a91c9741f453af93f0b,0,contrast_1.2,32.64351272583008,2.8410215377807617,0.03056288888888889,,,,
macaroni1,009ae6d6a7cf15f60e00275e,1,identity,37.90849685668945,1.4824721813201904,0.0,True,5.245597839355469,True,1.4230459928512573
macaroni1,009ae6d6a7cf15f60e00275e,1,brightness_0.8,38.87452697753906,0.1352609097957611,1e-05,True,5.416952133178711,True,1.0230920314788818
macaroni1,009ae6d6a7cf15f60e00275e,1,brightness_1.2,38.510711669921875,2.2376792430877686,0.03856822222222222,True,3.2659912109375,True,1.2666347026824951
macaroni1,009ae6d6a7cf15f60e00275e,1,contrast_0.8,38.599952697753906,0.5932747721672058,0.0,True,5.382534027099609,True,1.1677497625350952
macaroni1,009ae6d6a7cf15f60e00275e,1,contrast_1.2,38.28007125854492,2.0105457305908203,0.026114666666666668,True,4.155448913574219,True,1.3571820259094238
macaroni1,067ddfed88952e43c12bc42a,1,identity,47.97713088989258,3.1774110794067383,0.0,True,5.968914031982422,True,2.3636012077331543
macaroni1,067ddfed88952e43c12bc42a,1,brightness_0.8,47.930484771728516,1.7585251331329346,2.888888888888889e-06,True,5.999534606933594,True,2.079975128173828
macaroni1,067ddfed88952e43c12bc42a,1,brightness_1.2,45.52162170410156,3.7417216300964355,0.042549333333333335,True,5.255455017089844,True,2.2473974227905273
macaroni1,067ddfed88952e43c12bc42a,1,contrast_0.8,47.55630874633789,2.130199670791626,0.0,True,5.949993133544922,True,2.0696985721588135
