path_key,category,candidate_rank,crop_path,cached_margin,runtime_margin,margin_abs_diff,normal_similarity,anomaly_similarity
fruit_jelly_folder/test/bad/000334_003_shift_1.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000334_003_shift_1_cand00_context_1.50.png,,0.00021089613437652588,,0.23811183869838715,0.23832273483276367
fruit_jelly_folder/test/bad/000335_003_underexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000335_003_underexposed_cand00_context_1.50.png,,-0.0010700225830078125,,0.23224879801273346,0.23117877542972565
fruit_jelly_folder/test/bad/000336_004_overexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000336_004_overexposed_cand00_context_1.50.png,,-0.00109824538230896,,0.2546071708202362,0.25350892543792725
fruit_jelly_folder/test/bad/000338_004_shift_1.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000338_004_shift_1_cand00_context_1.50.png,,0.0008081495761871338,,0.26086702942848206,0.2616751790046692
fruit_jelly_folder/test/bad/000338_004_shift_1.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000338_004_shift_1_cand01_context_1.50.png,,0.0009013712406158447,,0.25117015838623047,0.2520715296268463
fruit_jelly_folder/test/bad/000339_004_underexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000339_004_underexposed_cand00_context_1.50.png,,-0.001335442066192627,,0.24117526412010193,0.2398398220539093
fruit_jelly_folder/test/bad/000340_005_overexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000340_005_overexposed_cand00_context_1.50.png,,0.006154000759124756,,0.2902793288230896,0.29643332958221436
fruit_jelly_folder/test/bad/000340_005_overexposed.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000340_005_overexposed_cand01_context_1.50.png,,0.007111221551895142,,0.2871764600276947,0.29428768157958984
fruit_jelly_folder/test/bad/000340_005_overexposed.png,fruit_jelly,3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000340_005_overexposed_cand02_context_1.50.png,,0.002660989761352539,,0.261721670627594,0.26438266038894653
fruit_jelly_folder/test/bad/000342_005_shift_1.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000342_005_shift_1_cand00_context_1.50.png,,0.006811201572418213,,0.29276150465011597,0.2995727062225342
fruit_jelly_folder/test/bad/000342_005_shift_1.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000342_005_shift_1_cand01_context_1.50.png,,0.005295455455780029,,0.27988356351852417,0.2851790189743042
fruit_jelly_folder/test/bad/000342_005_shift_1.png,fruit_jelly,3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000342_005_shift_1_cand02_context_1.50.png,,0.005504518747329712,,0.26139163970947266,0.26689615845680237
fruit_jelly_folder/test/bad/000344_006_overexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000344_006_overexposed_cand00_context_1.50.png,,0.0033274292945861816,,0.29518333077430725,0.29851076006889343
fruit_jelly_folder/test/bad/000344_006_overexposed.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000344_006_overexposed_cand01_context_1.50.png,,0.002925485372543335,,0.2633030116558075,0.26622849702835083
fruit_jelly_folder/test/bad/000345_006_regular.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000345_006_regular_cand00_context_1.50.png,,0.002293825149536133,,0.2991756796836853,0.30146950483322144
fruit_jelly_folder/test/bad/000345_006_regular.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000345_006_regular_cand01_context_1.50.png,,0.0012072920799255371,,0.26224246621131897,0.2634497582912445
fruit_jelly_folder/test/bad/000347_006_underexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000347_006_underexposed_cand00_context_1.50.png,,0.005680561065673828,,0.298924058675766,0.3046046197414398
fruit_jelly_folder/test/bad/000347_006_underexposed.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000347_006_underexposed_cand01_context_1.50.png,,0.00656399130821228,,0.2829785645008087,0.289542555809021
fruit_jelly_folder/test/bad/000350_007_shift_1.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000350_007_shift_1_cand00_context_1.50.png,,-0.0032628774642944336,,0.2567635476589203,0.25350067019462585
fruit_jelly_folder/test/bad/000350_007_shift_1.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000350_007_shift_1_cand01_context_1.50.png,,0.008665919303894043,,0.2884475290775299,0.29711344838142395
fruit_jelly_folder/test/bad/000352_008_overexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000352_008_overexposed_cand00_context_1.50.png,,0.002796679735183716,,0.2682802081108093,0.27107688784599304
fruit_jelly_folder/test/bad/000356_009_overexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000356_009_overexposed_cand00_context_1.50.png,,0.0031262636184692383,,0.26655256748199463,0.26967883110046387
fruit_jelly_folder/test/bad/000358_009_shift_1.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000358_009_shift_1_cand00_context_1.50.png,,0.0023127496242523193,,0.2588215172290802,0.2611342668533325
fruit_jelly_folder/test/bad/000360_010_overexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000360_010_overexposed_cand00_context_1.50.png,,0.0030617117881774902,,0.26929062604904175,0.27235233783721924
fruit_jelly_folder/test/bad/000361_010_regular.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000361_010_regular_cand00_context_1.50.png,,0.00524488091468811,,0.2653443515300751,0.2705892324447632
fruit_jelly_folder/test/bad/000362_010_shift_1.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000362_010_shift_1_cand00_context_1.50.png,,0.0006358623504638672,,0.2638286352157593,0.26446449756622314
fruit_jelly_folder/test/bad/000364_011_overexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000364_011_overexposed_cand00_context_1.50.png,,0.003463953733444214,,0.26781603693962097,0.2712799906730652
fruit_jelly_folder/test/bad/000365_011_regular.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000365_011_regular_cand00_context_1.50.png,,0.005691438913345337,,0.26708200573921204,0.2727734446525574
fruit_jelly_folder/test/bad/000367_011_underexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000367_011_underexposed_cand00_context_1.50.png,,0.005223900079727173,,0.2698277533054352,0.27505165338516235
fruit_jelly_folder/test/bad/000368_012_overexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000368_012_overexposed_cand00_context_1.50.png,,0.0037714242935180664,,0.2481633722782135,0.25193479657173157
fruit_jelly_folder/test/bad/000368_012_overexposed.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000368_012_overexposed_cand01_context_1.50.png,,0.00501328706741333,,0.26448386907577515,0.2694971561431885
fruit_jelly_folder/test/bad/000368_012_overexposed.png,fruit_jelly,3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000368_012_overexposed_cand02_context_1.50.png,,0.004560351371765137,,0.28521814942359924,0.2897785007953644
fruit_jelly_folder/test/bad/000371_012_underexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000371_012_underexposed_cand00_context_1.50.png,,0.0037037432193756104,,0.2503489553928375,0.25405269861221313
fruit_jelly_folder/test/bad/000371_012_underexposed.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000371_012_underexposed_cand01_context_1.50.png,,0.00542864203453064,,0.27205178141593933,0.27748042345046997
fruit_jelly_folder/test/bad/000371_012_underexposed.png,fruit_jelly,3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000371_012_underexposed_cand02_context_1.50.png,,0.006537377834320068,,0.27895307540893555,0.2854904532432556
fruit_jelly_folder/test/bad/000374_013_shift_1.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000374_013_shift_1_cand00_context_1.50.png,,0.004759460687637329,,0.29339393973350525,0.2981534004211426
fruit_jelly_folder/test/bad/000375_013_underexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000375_013_underexposed_cand00_context_1.50.png,,0.0050161778926849365,,0.2893674075603485,0.29438358545303345
fruit_jelly_folder/test/good/000303_000_underexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000303_000_underexposed_cand00_context_1.50.png,,0.005924701690673828,,0.26741474866867065,0.2733394503593445
fruit_jelly_folder/test/good/000303_000_underexposed.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000303_000_underexposed_cand01_context_1.50.png,,0.0053629279136657715,,0.2689778506755829,0.27434077858924866
fruit_jelly_folder/test/good/000305_001_regular.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000305_001_regular_cand00_context_1.50.png,,-1.1771917343139648e-05,,0.2370399385690689,0.23702816665172577
fruit_jelly_folder/test/good/000306_001_shift_1.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000306_001_shift_1_cand00_context_1.50.png,,0.0003682374954223633,,0.24125370383262634,0.2416219413280487
fruit_jelly_folder/test/good/000307_001_underexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000307_001_underexposed_cand00_context_1.50.png,,0.0006934851408004761,,0.23243267834186554,0.23312616348266602
fruit_jelly_folder/test/good/000309_002_regular.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000309_002_regular_cand00_context_1.50.png,,-0.0002861320972442627,,0.2424352765083313,0.24214914441108704
fruit_jelly_folder/test/good/000313_003_regular.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000313_003_regular_cand00_context_1.50.png,,0.0023359954357147217,,0.28466442227363586,0.2870004177093506
fruit_jelly_folder/test/good/000313_003_regular.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000313_003_regular_cand01_context_1.50.png,,-0.0023928582668304443,,0.2616884708404541,0.25929561257362366
fruit_jelly_folder/test/good/000314_003_shift_1.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000314_003_shift_1_cand00_context_1.50.png,,-0.004206180572509766,,0.2583163380622864,0.2541101574897766
fruit_jelly_folder/test/good/000314_003_shift_1.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000314_003_shift_1_cand01_context_1.50.png,,0.006456226110458374,,0.2562626302242279,0.2627188563346863
fruit_jelly_folder/test/good/000315_003_underexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000315_003_underexposed_cand00_context_1.50.png,,-0.0022205114364624023,,0.26590487360954285,0.26368436217308044
fruit_jelly_folder/test/good/000315_003_underexposed.png,fruit_jelly,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000315_003_underexposed_cand01_context_1.50.png,,0.0024587810039520264,,0.28771159052848816,0.2901703715324402
fruit_jelly_folder/test/good/000316_004_overexposed.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000316_004_overexposed_cand00_context_1.50.png,,-0.0018892288208007812,,0.25457265973091125,0.2526834309101105
fruit_jelly_folder/test/good/000318_004_shift_1.png,fruit_jelly,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000318_004_shift_1_cand00_context_1.50.png,,-0.002767711877822876,,0.2650587856769562,0.2622910737991333
sheet_metal_folder/test/bad/000180_000_overexposed.png,sheet_metal,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000180_000_overexposed_cand00_context_1.50.png,,0.009617447853088379,,0.280876487493515,0.2904939353466034
sheet_metal_folder/test/bad/000180_000_overexposed.png,sheet_metal,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000180_000_overexposed_cand01_context_1.50.png,,0.012223899364471436,,0.2838727533817291,0.29609665274620056
sheet_metal_folder/test/bad/000180_000_overexposed.png,sheet_metal,3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000180_000_overexposed_cand02_context_1.50.png,,0.00991666316986084,,0.2706364095211029,0.28055307269096375
sheet_metal_folder/test/bad/000181_000_regular.png,sheet_metal,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000181_000_regular_cand00_context_1.50.png,,0.010474443435668945,,0.2669219672679901,0.27739641070365906
sheet_metal_folder/test/bad/000181_000_regular.png,sheet_metal,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000181_000_regular_cand01_context_1.50.png,,0.009681642055511475,,0.27149152755737305,0.2811731696128845
sheet_metal_folder/test/bad/000181_000_regular.png,sheet_metal,3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000181_000_regular_cand02_context_1.50.png,,0.008702784776687622,,0.26819828152656555,0.2769010663032532
sheet_metal_folder/test/bad/000183_000_shift_2.png,sheet_metal,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000183_000_shift_2_cand00_context_1.50.png,,0.007210463285446167,,0.27773088216781616,0.28494134545326233
sheet_metal_folder/test/bad/000183_000_shift_2.png,sheet_metal,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000183_000_shift_2_cand01_context_1.50.png,,0.008666932582855225,,0.2746594548225403,0.2833263874053955
sheet_metal_folder/test/bad/000183_000_shift_2.png,sheet_metal,3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000183_000_shift_2_cand02_context_1.50.png,,0.014431506395339966,,0.2737983465194702,0.2882298529148102
sheet_metal_folder/test/bad/000187_001_regular.png,sheet_metal,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000187_001_regular_cand00_context_1.50.png,,0.0013263821601867676,,0.2568812072277069,0.2582075893878937
sheet_metal_folder/test/bad/000187_001_regular.png,sheet_metal,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000187_001_regular_cand01_context_1.50.png,,0.007651001214981079,,0.27935555577278137,0.28700655698776245
sheet_metal_folder/test/bad/000187_001_regular.png,sheet_metal,3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000187_001_regular_cand02_context_1.50.png,,0.0062382519245147705,,0.24328891932964325,0.24952717125415802
sheet_metal_folder/test/bad/000188_001_shift_1.png,sheet_metal,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000188_001_shift_1_cand00_context_1.50.png,,0.001681685447692871,,0.2562837302684784,0.25796541571617126
sheet_metal_folder/test/bad/000188_001_shift_1.png,sheet_metal,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000188_001_shift_1_cand01_context_1.50.png,,0.008117109537124634,,0.25765731930732727,0.2657744288444519
sheet_metal_folder/test/bad/000188_001_shift_1.png,sheet_metal,3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000188_001_shift_1_cand02_context_1.50.png,,0.0074007511138916016,,0.2537454664707184,0.26114621758461
sheet_metal_folder/test/bad/000189_001_shift_2.png,sheet_metal,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000189_001_shift_2_cand00_context_1.50.png,,0.0010249912738800049,,0.2562778890132904,0.2573028802871704
sheet_metal_folder/test/bad/000189_001_shift_2.png,sheet_metal,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000189_001_shift_2_cand01_context_1.50.png,,0.010272890329360962,,0.25661125779151917,0.2668841481208801
sheet_metal_folder/test/bad/000189_001_shift_2.png,sheet_metal,3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000189_001_shift_2_cand02_context_1.50.png,,0.005014985799789429,,0.2638745605945587,0.26888954639434814
sheet_metal_folder/test/bad/000191_001_underexposed.png,sheet_metal,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000191_001_underexposed_cand00_context_1.50.png,,0.0024863481521606445,,0.2556214928627014,0.25810784101486206
sheet_metal_folder/test/bad/000191_001_underexposed.png,sheet_metal,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000191_001_underexposed_cand01_context_1.50.png,,0.010164827108383179,,0.2621268928050995,0.27229171991348267
sheet_metal_folder/test/bad/000191_001_underexposed.png,sheet_metal,3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000191_001_underexposed_cand02_context_1.50.png,,0.00991252064704895,,0.2597152888774872,0.26962780952453613
sheet_metal_folder/test/bad/000193_002_regular.png,sheet_metal,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000193_002_regular_cand00_context_1.50.png,,0.00851699709892273,,0.26560550928115845,0.2741225063800812
sheet_metal_folder/test/bad/000193_002_regular.png,sheet_metal,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000193_002_regular_cand01_context_1.50.png,,0.009692400693893433,,0.2759360671043396,0.28562846779823303
sheet_metal_folder/test/bad/000194_002_shift_1.png,sheet_metal,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000194_002_shift_1_cand00_context_1.50.png,,0.004981100559234619,,0.2525082230567932,0.25748932361602783
sheet_metal_folder/test/bad/000195_002_shift_2.png,sheet_metal,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000195_002_shift_2_cand00_context_1.50.png,,0.004799962043762207,,0.25973179936408997,0.2645317614078522
sheet_metal_folder/test/bad/000198_003_overexposed.png,sheet_metal,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000198_003_overexposed_cand00_context_1.50.png,,0.010979115962982178,,0.2591038942337036,0.2700830101966858
sheet_metal_folder/test/bad/000198_003_overexposed.png,sheet_metal,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000198_003_overexposed_cand01_context_1.50.png,,0.010622739791870117,,0.27233386039733887,0.282956600189209
sheet_metal_folder/test/bad/000198_003_overexposed.png,sheet_metal,3,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000198_003_overexposed_cand02_context_1.50.png,,0.011648744344711304,,0.2713507115840912,0.2829994559288025
sheet_metal_folder/test/bad/000199_003_regular.png,sheet_metal,1,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000199_003_regular_cand00_context_1.50.png,,0.013184696435928345,,0.2538866102695465,0.26707130670547485
sheet_metal_folder/test/bad/000199_003_regular.png,sheet_metal,2,/root/private_data/iad-vlm-anomaly/results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000199_003_regular_cand01_context_1.50.png,,0.0120449960231781,,0.2656819224357605,0.2777269184589386
