image_id,dataset,category,original_split,role,path,label,scene_group,width,height,stratum,component_count,tiny_count,thin_count,mask_path,hard_normal,teacher_q95
3c0358d9a587616925762eba,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/214.JPG,0,VisA/capsules/Data/Images/Normal/214.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
4e4129ce59c5b23e7966a9dc,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/594.JPG,0,VisA/capsules/Data/Images/Normal/594.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
95045a0b8c6559c805814131,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/377.JPG,0,VisA/capsules/Data/Images/Normal/377.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
0632f91792b863bb94bb5ecb,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/514.JPG,0,VisA/capsules/Data/Images/Normal/514.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
b5b98054d664d87d25633916,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/172.JPG,0,VisA/capsules/Data/Images/Normal/172.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
b47a60df54a4977f9ce92b2b,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/483.JPG,0,VisA/capsules/Data/Images/Normal/483.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
c20357e7e5ff08ec08b7fd24,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/400.JPG,0,VisA/capsules/Data/Images/Normal/400.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
f7bcbf59a9b8484694cdb240,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/469.JPG,0,VisA/capsules/Data/Images/Normal/469.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
993bbc7c34cbc4cd0a7a69f1,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/525.JPG,0,VisA/capsules/Data/Images/Normal/525.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
ad56d3a2dc1a35d6b49bebbe,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/170.JPG,0,VisA/capsules/Data/Images/Normal/170.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
a9facbbe95d6f95d2ab4156c,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/320.JPG,0,VisA/capsules/Data/Images/Normal/320.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
ddeed004d43b3352a536206d,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/423.JPG,0,VisA/capsules/Data/Images/Normal/423.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
571b5e6b0110c155c8df2001,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/417.JPG,0,VisA/capsules/Data/Images/Normal/417.JPG,1500,1000,normal,0,0,0,,True,41.9071792602539
0dc091049dc0a1f03092bd10,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/306.JPG,0,VisA/capsules/Data/Images/Normal/306.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
c2658c539bd3c21a9e531574,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/011.JPG,0,VisA/capsules/Data/Images/Normal/011.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
66167a0394c64f20fe5ca043,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/215.JPG,0,VisA/capsules/Data/Images/Normal/215.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
4c49244a247a2e654beb2d37,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/159.JPG,0,VisA/capsules/Data/Images/Normal/159.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
ba7cbfefd938ed0b085eb679,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/518.JPG,0,VisA/capsules/Data/Images/Normal/518.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
c4875df92247435722e75520,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/026.JPG,0,VisA/capsules/Data/Images/Normal/026.JPG,1500,1000,normal,0,0,0,,True,41.9071792602539
89d7d4f1eecf2fe7363e620a,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/580.JPG,0,VisA/capsules/Data/Images/Normal/580.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
8847ccc457b0dee3ac1f0d85,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/402.JPG,0,VisA/capsules/Data/Images/Normal/402.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
ea17449718f9ea9c1bb75b4b,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/294.JPG,0,VisA/capsules/Data/Images/Normal/294.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
33c5b07f6aec728b4ad1b85d,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/016.JPG,0,VisA/capsules/Data/Images/Normal/016.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
a2148a205b0e9d1694b789be,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/046.JPG,0,VisA/capsules/Data/Images/Normal/046.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
4d2ae85cd54a528ae30799d5,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/208.JPG,0,VisA/capsules/Data/Images/Normal/208.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
331cdf0473bcf0edee82152a,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/427.JPG,0,VisA/capsules/Data/Images/Normal/427.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
5ca3e26cdf8ec996bf20a8c0,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/552.JPG,0,VisA/capsules/Data/Images/Normal/552.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
2f0ead59b8a7bf775ff20d23,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/333.JPG,0,VisA/capsules/Data/Images/Normal/333.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
4680fa8cd352c5b8904b1d1e,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/027.JPG,0,VisA/capsules/Data/Images/Normal/027.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
fabfa0806f31fb0b0e9b6820,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/100.JPG,0,VisA/capsules/Data/Images/Normal/100.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
03d8ab7c6352f052febc78e0,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/013.JPG,0,VisA/capsules/Data/Images/Normal/013.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
1a194723ee0217fa9e1c4eec,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/297.JPG,0,VisA/capsules/Data/Images/Normal/297.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
3b5677861dc39d67411e6e62,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/457.JPG,0,VisA/capsules/Data/Images/Normal/457.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
55080f795d40470330594c74,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/520.JPG,0,VisA/capsules/Data/Images/Normal/520.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
8a8f0197af2bec8b65c68c3d,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/174.JPG,0,VisA/capsules/Data/Images/Normal/174.JPG,1500,1000,normal,0,0,0,,True,41.9071792602539
aa96b788fd82bfd2356e2c5d,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/261.JPG,0,VisA/capsules/Data/Images/Normal/261.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
75b76f92baf111686d85176c,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/286.JPG,0,VisA/capsules/Data/Images/Normal/286.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
e0a9a2323b7d6473c2393403,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/363.JPG,0,VisA/capsules/Data/Images/Normal/363.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
a011ef8008d602d3710fc5f4,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/024.JPG,0,VisA/capsules/Data/Images/Normal/024.JPG,1500,1000,normal,0,0,0,,True,41.9071792602539
d284db387469b189bb5e02d0,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/178.JPG,0,VisA/capsules/Data/Images/Normal/178.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
b9c0e7d9b6acb63e821abeac,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/479.JPG,0,VisA/capsules/Data/Images/Normal/479.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
c43b53947956787e8076f2fd,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/569.JPG,0,VisA/capsules/Data/Images/Normal/569.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
c9d414441e5e2d178b6a7d32,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/196.JPG,0,VisA/capsules/Data/Images/Normal/196.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
87a325782db911dfacd1361d,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/187.JPG,0,VisA/capsules/Data/Images/Normal/187.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
99dca3fe9c96e8d6eaf14a4b,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/488.JPG,0,VisA/capsules/Data/Images/Normal/488.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
32fc02f2435739aa802dfd08,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/545.JPG,0,VisA/capsules/Data/Images/Normal/545.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
5ad436e4557f4981e0b732cf,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/490.JPG,0,VisA/capsules/Data/Images/Normal/490.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
1bfcf025d1a0e6201d1bcbfe,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/168.JPG,0,VisA/capsules/Data/Images/Normal/168.JPG,1500,1000,normal,0,0,0,,False,41.9071792602539
f101fd3229a85499e4a69947,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/000.JPG,1,VisA/capsules/Data/Images/Anomaly/000.JPG,1500,1000,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/000.png,False,41.9071792602539
718484fc3c551eb152d8c2b4,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/001.JPG,1,VisA/capsules/Data/Images/Anomaly/001.JPG,1500,1000,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/001.png,False,41.9071792602539
85945f69dd67b5684f68a99b,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/002.JPG,1,VisA/capsules/Data/Images/Anomaly/002.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/002.png,False,41.9071792602539
a258cc393006a1a04bbbe20f,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/003.JPG,1,VisA/capsules/Data/Images/Anomaly/003.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/003.png,False,41.9071792602539
906bc6e642b1cf0750840cd7,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/004.JPG,1,VisA/capsules/Data/Images/Anomaly/004.JPG,1500,1000,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/004.png,False,41.9071792602539
ed4da152dc4341d6f32eed14,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/005.JPG,1,VisA/capsules/Data/Images/Anomaly/005.JPG,1500,1000,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/005.png,False,41.9071792602539
fc3ae0173aab74bb4fc58582,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/006.JPG,1,VisA/capsules/Data/Images/Anomaly/006.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/006.png,False,41.9071792602539
0d3deca4b0e32e2057cae97f,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/007.JPG,1,VisA/capsules/Data/Images/Anomaly/007.JPG,1500,1000,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/007.png,False,41.9071792602539
8704aeb2018ef5778370ecfb,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/008.JPG,1,VisA/capsules/Data/Images/Anomaly/008.JPG,1500,1000,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/008.png,False,41.9071792602539
50f75b7d2a73acc1a847da2e,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/009.JPG,1,VisA/capsules/Data/Images/Anomaly/009.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/009.png,False,41.9071792602539
19ac65f02264b423eb5c985f,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/010.JPG,1,VisA/capsules/Data/Images/Anomaly/010.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/010.png,False,41.9071792602539
740a5ee8c5f4192bf3babfd2,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/011.JPG,1,VisA/capsules/Data/Images/Anomaly/011.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/011.png,False,41.9071792602539
126ea6ab4ad2ded6c054b50d,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/012.JPG,1,VisA/capsules/Data/Images/Anomaly/012.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/012.png,False,41.9071792602539
9b6a68e10e1ef898048e3c49,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/013.JPG,1,VisA/capsules/Data/Images/Anomaly/013.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/013.png,False,41.9071792602539
bf3f8db49f5ecd2ddea8928d,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/014.JPG,1,VisA/capsules/Data/Images/Anomaly/014.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/014.png,False,41.9071792602539
0230568537d49a20054718fc,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/015.JPG,1,VisA/capsules/Data/Images/Anomaly/015.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/015.png,False,41.9071792602539
63040d0286b32baf387aef98,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/016.JPG,1,VisA/capsules/Data/Images/Anomaly/016.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/016.png,False,41.9071792602539
3fe04fe0823a2d706add53c0,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/017.JPG,1,VisA/capsules/Data/Images/Anomaly/017.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/017.png,False,41.9071792602539
5b527561d5fe5bb2dcac2cd6,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/018.JPG,1,VisA/capsules/Data/Images/Anomaly/018.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/018.png,False,41.9071792602539
7d83ef8609fe05e220983875,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/019.JPG,1,VisA/capsules/Data/Images/Anomaly/019.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/019.png,False,41.9071792602539
42aeac834a78b48dab8e0b27,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/020.JPG,1,VisA/capsules/Data/Images/Anomaly/020.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/020.png,False,41.9071792602539
09dc9cfb0f5f0c6e5358d145,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/021.JPG,1,VisA/capsules/Data/Images/Anomaly/021.JPG,1500,1000,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/021.png,False,41.9071792602539
35ed1b29dc27265ecc7a2bb5,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/022.JPG,1,VisA/capsules/Data/Images/Anomaly/022.JPG,1500,1000,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/022.png,False,41.9071792602539
45dd9375e0018b2b01b0ca8e,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/023.JPG,1,VisA/capsules/Data/Images/Anomaly/023.JPG,1500,1000,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/023.png,False,41.9071792602539
43c3e7b030bf71e4a1e156d7,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/024.JPG,1,VisA/capsules/Data/Images/Anomaly/024.JPG,1500,1000,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/024.png,False,41.9071792602539
c36619b63c9043eed4c5849b,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/025.JPG,1,VisA/capsules/Data/Images/Anomaly/025.JPG,1500,1000,mixed_tiny,3,2,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/025.png,False,41.9071792602539
6d5929d061d0833f7db7f212,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/026.JPG,1,VisA/capsules/Data/Images/Anomaly/026.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/026.png,False,41.9071792602539
25af3dad41b1dd1d352cfeb9,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/027.JPG,1,VisA/capsules/Data/Images/Anomaly/027.JPG,1500,1000,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/027.png,False,41.9071792602539
b55514a565c6afe55eec2519,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/028.JPG,1,VisA/capsules/Data/Images/Anomaly/028.JPG,1500,1000,other_anomaly,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/028.png,False,41.9071792602539
42e847a39519793337b1bcc3,VisA,capsules,evaluation,source_fit,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Anomaly/029.JPG,1,VisA/capsules/Data/Images/Anomaly/029.JPG,1500,1000,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Masks/Anomaly/029.png,False,41.9071792602539
