image_id,dataset,category,original_split,role,path,label,scene_group,width,height,stratum,component_count,tiny_count,thin_count,mask_path,hard_normal,teacher_q95
ef87b1261ebe21ca8c9ed62f,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/003_regular.png,0,AD2/can/test_public/good/003,2232,1024,normal,0,0,0,,False,46.62673759460449
c44616ecbc67d676015e13b2,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/003_shift_1.png,0,AD2/can/test_public/good/003,2232,1024,normal,0,0,0,,False,46.62673759460449
2f5d015a0d442457f6d16a76,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/003_shift_2.png,0,AD2/can/test_public/good/003,2232,1024,normal,0,0,0,,False,46.62673759460449
97a89cebcfb8357a001afc7d,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/003_shift_3.png,0,AD2/can/test_public/good/003,2232,1024,normal,0,0,0,,False,46.62673759460449
eb87d101b67966b029d96aa0,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/003_underexposed.png,0,AD2/can/test_public/good/003,2232,1024,normal,0,0,0,,True,46.62673759460449
b5333ff79c5eb109d86c9a32,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/004_overexposed.png,0,AD2/can/test_public/good/004,2232,1024,normal,0,0,0,,False,46.62673759460449
19fb12cbfec3ac387a476cdf,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/004_regular.png,0,AD2/can/test_public/good/004,2232,1024,normal,0,0,0,,False,46.62673759460449
3254f68e536732ebd42f8bbb,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/004_shift_1.png,0,AD2/can/test_public/good/004,2232,1024,normal,0,0,0,,True,46.62673759460449
b7f1ce7153dc7e12e0028ced,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/004_shift_2.png,0,AD2/can/test_public/good/004,2232,1024,normal,0,0,0,,True,46.62673759460449
15a38a15d818b5ff3704119a,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/004_shift_3.png,0,AD2/can/test_public/good/004,2232,1024,normal,0,0,0,,True,46.62673759460449
bbb66eda9c936773661b463b,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/004_underexposed.png,0,AD2/can/test_public/good/004,2232,1024,normal,0,0,0,,False,46.62673759460449
37d6c70591c21c4f9cb053f4,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/005_overexposed.png,0,AD2/can/test_public/good/005,2232,1024,normal,0,0,0,,False,46.62673759460449
b7504fc8f6d979f9d9833208,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/005_regular.png,0,AD2/can/test_public/good/005,2232,1024,normal,0,0,0,,False,46.62673759460449
fcbd9dba4365c6c59993a49e,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/005_shift_1.png,0,AD2/can/test_public/good/005,2232,1024,normal,0,0,0,,True,46.62673759460449
f4357e895474f6fa646edf09,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/005_shift_2.png,0,AD2/can/test_public/good/005,2232,1024,normal,0,0,0,,True,46.62673759460449
ad78b5cbdd37e7111658bf41,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/005_shift_3.png,0,AD2/can/test_public/good/005,2232,1024,normal,0,0,0,,True,46.62673759460449
a831a69508584485782d2e04,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/005_underexposed.png,0,AD2/can/test_public/good/005,2232,1024,normal,0,0,0,,False,46.62673759460449
7a22bb85a5502d2da02fa3c4,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/006_overexposed.png,0,AD2/can/test_public/good/006,2232,1024,normal,0,0,0,,False,46.62673759460449
e06a3147c25dbebc515810bc,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/006_regular.png,0,AD2/can/test_public/good/006,2232,1024,normal,0,0,0,,False,46.62673759460449
e4d4526d0bdcc6f21e85fb0c,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/006_shift_1.png,0,AD2/can/test_public/good/006,2232,1024,normal,0,0,0,,True,46.62673759460449
ced289ac7bab277ba4b761de,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/006_shift_2.png,0,AD2/can/test_public/good/006,2232,1024,normal,0,0,0,,True,46.62673759460449
bd0fca0789012551f867d6c4,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/006_shift_3.png,0,AD2/can/test_public/good/006,2232,1024,normal,0,0,0,,True,46.62673759460449
a77b4edad2c451d466f32e0d,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/006_underexposed.png,0,AD2/can/test_public/good/006,2232,1024,normal,0,0,0,,False,46.62673759460449
64539421e955dca6d72154c6,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/007_overexposed.png,0,AD2/can/test_public/good/007,2232,1024,normal,0,0,0,,False,46.62673759460449
bdf27705919748ce541dab8f,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/007_regular.png,0,AD2/can/test_public/good/007,2232,1024,normal,0,0,0,,False,46.62673759460449
1e44bce07ea89c63f9ef76d8,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/007_shift_1.png,0,AD2/can/test_public/good/007,2232,1024,normal,0,0,0,,True,46.62673759460449
04c89b639bee560606e6ea73,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/007_shift_2.png,0,AD2/can/test_public/good/007,2232,1024,normal,0,0,0,,True,46.62673759460449
f284bb3d5a6859521fe2b51a,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/007_shift_3.png,0,AD2/can/test_public/good/007,2232,1024,normal,0,0,0,,True,46.62673759460449
b9537d7ef449a9bcaf854524,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/007_underexposed.png,0,AD2/can/test_public/good/007,2232,1024,normal,0,0,0,,False,46.62673759460449
4ef1d71f9a05eab14fef68fc,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/008_overexposed.png,0,AD2/can/test_public/good/008,2232,1024,normal,0,0,0,,False,46.62673759460449
79241b88399b9d28f93e940c,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/008_regular.png,0,AD2/can/test_public/good/008,2232,1024,normal,0,0,0,,False,46.62673759460449
a88c07a54dd0f16bf82780f8,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/008_shift_1.png,0,AD2/can/test_public/good/008,2232,1024,normal,0,0,0,,False,46.62673759460449
053b365caf74d3f54c47c67c,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/008_shift_2.png,0,AD2/can/test_public/good/008,2232,1024,normal,0,0,0,,True,46.62673759460449
e0810943c077f568b543b591,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/008_shift_3.png,0,AD2/can/test_public/good/008,2232,1024,normal,0,0,0,,True,46.62673759460449
be8c7f404186f52b94b2ea69,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/008_underexposed.png,0,AD2/can/test_public/good/008,2232,1024,normal,0,0,0,,False,46.62673759460449
b2c8056da71f640190a05a3c,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/009_overexposed.png,0,AD2/can/test_public/good/009,2232,1024,normal,0,0,0,,False,46.62673759460449
01bd7fadc5df19e575c7c1e3,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/009_regular.png,0,AD2/can/test_public/good/009,2232,1024,normal,0,0,0,,False,46.62673759460449
59537430fc2d9ba648b5ff30,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/009_shift_1.png,0,AD2/can/test_public/good/009,2232,1024,normal,0,0,0,,False,46.62673759460449
9be2d9642fb1ca5f7a26de9f,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/009_shift_2.png,0,AD2/can/test_public/good/009,2232,1024,normal,0,0,0,,True,46.62673759460449
b4fce323225fbfba54685258,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/009_shift_3.png,0,AD2/can/test_public/good/009,2232,1024,normal,0,0,0,,True,46.62673759460449
67debc61031e915b5d01c35a,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/009_underexposed.png,0,AD2/can/test_public/good/009,2232,1024,normal,0,0,0,,False,46.62673759460449
6788209dd48da3b38fad4e15,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/010_overexposed.png,0,AD2/can/test_public/good/010,2232,1024,normal,0,0,0,,False,46.62673759460449
8993ec8916b23d674421ee2c,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/010_regular.png,0,AD2/can/test_public/good/010,2232,1024,normal,0,0,0,,False,46.62673759460449
c4cb267c0e10f8a1e8a194da,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/010_shift_1.png,0,AD2/can/test_public/good/010,2232,1024,normal,0,0,0,,False,46.62673759460449
6f823bac000cba0bc7d852df,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/010_shift_2.png,0,AD2/can/test_public/good/010,2232,1024,normal,0,0,0,,True,46.62673759460449
09dc3a68df37879bb05bf2e5,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/010_shift_3.png,0,AD2/can/test_public/good/010,2232,1024,normal,0,0,0,,True,46.62673759460449
39664208fa0290bf29e7715b,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/010_underexposed.png,0,AD2/can/test_public/good/010,2232,1024,normal,0,0,0,,False,46.62673759460449
264664896502d3706ce59e15,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/011_overexposed.png,0,AD2/can/test_public/good/011,2232,1024,normal,0,0,0,,False,46.62673759460449
222003eab8b65491427677fc,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/011_regular.png,0,AD2/can/test_public/good/011,2232,1024,normal,0,0,0,,False,46.62673759460449
3793eff27760f1a2029c7ad2,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/011_shift_1.png,0,AD2/can/test_public/good/011,2232,1024,normal,0,0,0,,True,46.62673759460449
8e7ef19bc73514e2677f346e,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/011_shift_2.png,0,AD2/can/test_public/good/011,2232,1024,normal,0,0,0,,True,46.62673759460449
0c3f2eacc9fc9c38fc83e2ff,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/011_shift_3.png,0,AD2/can/test_public/good/011,2232,1024,normal,0,0,0,,True,46.62673759460449
3397dfa23dfda370326fecef,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/good/011_underexposed.png,0,AD2/can/test_public/good/011,2232,1024,normal,0,0,0,,False,46.62673759460449
1fda98091818dc74d20a4d57,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/000_overexposed.png,1,AD2/can/test_public/bad/000,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/000_overexposed_mask.png,False,46.62673759460449
e83d009e53fd3b2d718692cd,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/000_regular.png,1,AD2/can/test_public/bad/000,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/000_regular_mask.png,False,46.62673759460449
4a9e54cda1472c47539d85ce,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/000_shift_1.png,1,AD2/can/test_public/bad/000,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/000_shift_1_mask.png,False,46.62673759460449
0ad1b153c96a114d73f5bd93,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/000_shift_2.png,1,AD2/can/test_public/bad/000,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/000_shift_2_mask.png,False,46.62673759460449
eddb6aa0aba9ea070782217a,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/000_shift_3.png,1,AD2/can/test_public/bad/000,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/000_shift_3_mask.png,False,46.62673759460449
dcf39e5c945db491afc00749,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/000_underexposed.png,1,AD2/can/test_public/bad/000,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/000_underexposed_mask.png,False,46.62673759460449
977023ca6ffc9c2886be29c4,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/002_overexposed.png,1,AD2/can/test_public/bad/002,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/002_overexposed_mask.png,False,46.62673759460449
b2281c04927413e461a611be,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/002_regular.png,1,AD2/can/test_public/bad/002,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/002_regular_mask.png,False,46.62673759460449
608b7e84db21829bcdebe7e7,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/002_shift_1.png,1,AD2/can/test_public/bad/002,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/002_shift_1_mask.png,False,46.62673759460449
9cdb0236a5ca8698c9c2a3dd,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/002_shift_2.png,1,AD2/can/test_public/bad/002,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/002_shift_2_mask.png,False,46.62673759460449
08c6385e79de371e0bf647f3,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/002_shift_3.png,1,AD2/can/test_public/bad/002,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/002_shift_3_mask.png,False,46.62673759460449
fe0d3929f9ffb2838fa8e679,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/002_underexposed.png,1,AD2/can/test_public/bad/002,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/002_underexposed_mask.png,False,46.62673759460449
42776fcda7c77635bdbcd004,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/003_overexposed.png,1,AD2/can/test_public/bad/003,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/003_overexposed_mask.png,False,46.62673759460449
30f65f11cd2058fd17d6be26,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/003_regular.png,1,AD2/can/test_public/bad/003,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/003_regular_mask.png,False,46.62673759460449
ff710de84cf0dd195d9e30c0,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/003_shift_1.png,1,AD2/can/test_public/bad/003,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/003_shift_1_mask.png,False,46.62673759460449
dfead4c24a175afa200bb715,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/003_shift_2.png,1,AD2/can/test_public/bad/003,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/003_shift_2_mask.png,False,46.62673759460449
6fcc3a6f5a154e9481866abe,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/003_shift_3.png,1,AD2/can/test_public/bad/003,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/003_shift_3_mask.png,False,46.62673759460449
25a6cd4aa2e5e4bbee9ca09d,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/003_underexposed.png,1,AD2/can/test_public/bad/003,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/003_underexposed_mask.png,False,46.62673759460449
b740d7cc95c5bf64e80589e4,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/004_overexposed.png,1,AD2/can/test_public/bad/004,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/004_overexposed_mask.png,False,46.62673759460449
161f1ff7a3de582f4a8bd7a4,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/004_regular.png,1,AD2/can/test_public/bad/004,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/004_regular_mask.png,False,46.62673759460449
c1d721d8ea31c923256ebdc9,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/004_shift_1.png,1,AD2/can/test_public/bad/004,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/004_shift_1_mask.png,False,46.62673759460449
9958aa8a05a22c4124cf5893,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/004_shift_2.png,1,AD2/can/test_public/bad/004,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/004_shift_2_mask.png,False,46.62673759460449
9374c051383aa7d923b5a9d3,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/004_shift_3.png,1,AD2/can/test_public/bad/004,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/004_shift_3_mask.png,False,46.62673759460449
afa52cfd0a372d0ddf3bdd33,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/004_underexposed.png,1,AD2/can/test_public/bad/004,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/004_underexposed_mask.png,False,46.62673759460449
912b561b36477b7628bef782,AD2,can,evaluation,target_public_development,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/bad/005_overexposed.png,1,AD2/can/test_public/bad/005,2232,1024,tiny_only,1,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/test_public/ground_truth/bad/005_overexposed_mask.png,False,46.62673759460449
