dataset,category,image_path,canonical_image_path,component_rank,threshold,x1,y1,x2,y2,cx,cy,area,mean_score,max_score,gt_iou,gt_f1
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_006.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_006.JPG,1,0.9366164228495429,169,92,186,126,175.54,106.74,342,0.964986,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_006.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_006.JPG,2,0.9366164228495429,198,125,206,141,201.80,132.71,126,0.953280,0.972413,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_006.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_006.JPG,3,0.9366164228495429,194,76,202,86,197.85,80.84,75,0.956395,0.977092,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_007.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_007.JPG,1,0.9366164228495429,66,20,80,41,73.77,28.90,240,0.968339,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_007.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_007.JPG,2,0.9366164228495429,27,144,33,151,29.89,147.39,46,0.945637,0.955780,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_007.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_007.JPG,3,0.9366164228495429,204,69,207,75,205.62,72.21,24,0.943172,0.948055,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_008.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_008.JPG,1,0.9366164228495429,44,33,75,51,58.55,42.04,387,0.963204,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_008.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_008.JPG,2,0.9366164228495429,26,136,38,147,32.21,141.08,107,0.953060,0.968552,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_009.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_009.JPG,1,0.9366164228495429,10,9,29,19,19.13,13.96,173,0.967124,0.996204,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_009.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_009.JPG,2,0.9366164228495429,205,17,219,29,212.06,22.99,146,0.965356,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_010.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_010.JPG,1,0.9366164228495429,116,168,129,186,123.19,177.74,199,0.966914,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_011.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_011.JPG,1,0.9366164228495429,19,138,43,157,30.89,148.50,296,0.967791,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_012.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_012.JPG,1,0.9366164228495429,190,58,200,69,194.62,63.75,101,0.965689,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_012.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_012.JPG,2,0.9366164228495429,14,78,20,83,17.00,80.69,29,0.939091,0.941236,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_013.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_013.JPG,1,0.9366164228495429,90,169,101,181,95.84,175.14,129,0.963209,0.990804,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_013.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_013.JPG,2,0.9366164228495429,193,87,201,103,196.27,94.39,106,0.967083,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_013.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_013.JPG,3,0.9366164228495429,41,153,50,161,45.81,157.02,57,0.954718,0.977927,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_014.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_014.JPG,1,0.9366164228495429,39,155,52,167,45.44,161.05,130,0.965613,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_015.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_015.JPG,1,0.9366164228495429,185,119,206,132,195.69,124.84,235,0.965037,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_016.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_016.JPG,1,0.9366164228495429,53,58,72,71,62.80,64.76,220,0.968004,1.000000,0.196850,0.328947
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_017.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_017.JPG,1,0.9366164228495429,35,34,54,54,43.64,45.10,225,0.966491,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_018.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_018.JPG,1,0.9366164228495429,121,40,150,58,137.57,48.59,236,0.957579,1.000000,0.372881,0.543210
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_019.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_019.JPG,1,0.9366164228495429,15,79,56,121,37.04,102.83,817,0.963219,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_020.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_020.JPG,1,0.9366164228495429,73,125,83,147,77.88,135.61,166,0.953327,0.977839,0.394231,0.565517
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_020.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_020.JPG,2,0.9366164228495429,27,102,45,113,36.16,107.74,140,0.950248,0.965498,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_020.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_020.JPG,3,0.9366164228495429,73,31,83,46,77.55,38.15,130,0.953943,0.973863,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_021.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_021.JPG,1,0.9366164228495429,178,129,213,198,195.57,169.99,965,0.962246,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_022.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_022.JPG,1,0.9366164228495429,34,37,54,81,47.08,61.26,332,0.962816,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_022.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_022.JPG,2,0.9366164228495429,55,171,61,179,58.30,175.47,47,0.946019,0.955897,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_023.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_023.JPG,1,0.9366164228495429,194,139,210,165,202.87,152.84,290,0.965203,0.996538,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_023.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_023.JPG,2,0.9366164228495429,42,53,58,72,49.49,63.70,228,0.967639,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_023.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_023.JPG,3,0.9366164228495429,50,122,57,130,53.67,125.79,43,0.947531,0.959535,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_024.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_024.JPG,1,0.9366164228495429,128,110,139,123,133.60,116.97,121,0.966858,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_025.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_025.JPG,1,0.9366164228495429,42,33,71,48,56.24,41.12,250,0.951368,0.969080,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_025.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_025.JPG,2,0.9366164228495429,189,18,203,28,196.70,22.84,129,0.967844,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_025.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_025.JPG,3,0.9366164228495429,137,50,150,64,143.73,57.67,119,0.952448,0.966363,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_026.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_026.JPG,1,0.9366164228495429,175,68,200,88,189.37,76.92,332,0.959556,0.986781,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_026.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_026.JPG,2,0.9366164228495429,23,60,39,90,32.21,74.31,323,0.959953,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_026.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_026.JPG,3,0.9366164228495429,71,79,79,86,75.24,82.47,58,0.952434,0.970026,0.376147,0.546667
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_027.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_027.JPG,1,0.9366164228495429,176,37,197,61,186.50,47.34,331,0.964309,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_028.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_028.JPG,1,0.9366164228495429,178,158,192,182,185.80,167.96,161,0.959015,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_029.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_029.JPG,1,0.9366164228495429,57,53,76,74,65.46,64.89,268,0.964808,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_029.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_029.JPG,2,0.9366164228495429,49,194,59,202,53.78,197.58,78,0.947946,0.960434,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_030.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_030.JPG,1,0.9366164228495429,44,38,66,53,53.84,45.53,257,0.966008,1.000000,0.007547,0.014981
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_031.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_031.JPG,1,0.9366164228495429,33,185,63,212,48.56,201.28,501,0.963068,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_031.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_031.JPG,2,0.9366164228495429,190,162,202,187,196.33,173.76,180,0.953389,0.979534,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_031.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_031.JPG,3,0.9366164228495429,146,113,154,126,150.40,119.09,104,0.957330,0.979684,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_032.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_032.JPG,1,0.9366164228495429,60,169,89,184,76.15,177.51,340,0.964993,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_032.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_032.JPG,2,0.9366164228495429,18,124,34,142,25.43,132.83,185,0.955016,0.974784,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_032.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_032.JPG,3,0.9366164228495429,203,160,207,164,204.70,161.90,20,0.940159,0.943709,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_033.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_033.JPG,1,0.9366164228495429,27,177,58,199,45.95,188.45,410,0.955633,0.980399,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_033.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_033.JPG,2,0.9366164228495429,27,141,41,153,34.38,146.69,154,0.966550,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_034.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_034.JPG,1,0.9366164228495429,9,79,18,95,13.35,86.74,136,0.967325,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_035.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_035.JPG,1,0.9366164228495429,37,159,51,172,43.42,165.63,149,0.967077,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_036.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_036.JPG,1,0.9366164228495429,179,153,213,178,195.71,163.90,544,0.967915,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_037.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_037.JPG,1,0.9366164228495429,125,160,140,180,132.75,169.90,270,0.965924,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_037.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_037.JPG,2,0.9366164228495429,61,40,75,51,67.36,44.64,94,0.941608,0.945700,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_037.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_037.JPG,3,0.9366164228495429,207,174,214,182,210.32,178.17,53,0.949299,0.963286,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_038.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_038.JPG,1,0.9366164228495429,201,129,214,143,207.98,135.49,140,0.956587,0.981012,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_038.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_038.JPG,2,0.9366164228495429,207,178,215,198,210.93,187.53,135,0.965447,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_039.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_039.JPG,1,0.9366164228495429,107,168,124,185,115.16,177.26,252,0.962274,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_039.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_039.JPG,2,0.9366164228495429,98,158,103,171,100.10,164.98,51,0.943336,0.949497,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_040.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_040.JPG,1,0.9366164228495429,52,169,63,191,57.19,178.70,196,0.962100,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_041.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_041.JPG,1,0.9366164228495429,187,143,201,155,194.16,148.22,155,0.965389,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_042.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_042.JPG,1,0.9366164228495429,137,16,160,32,149.76,24.41,288,0.967360,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_043.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_043.JPG,1,0.9366164228495429,23,147,39,162,31.64,154.89,188,0.966025,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_044.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_044.JPG,1,0.9366164228495429,147,165,174,207,161.92,184.93,434,0.956578,1.000000,0.000000,0.000000
VisA,capsules,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_044.JPG,datasets/VisA_anomalib_1cls/capsules/test/anomaly/capsules_test_anomaly_044.JPG,2,0.9366164228495429,19,130,40,142,29.81,136.76,210,0.957158,0.983388,0.000000,0.000000
