category,image_path,component_rank,x1,y1,x2,y2,area,mean_score,max_score,clip_max_normal,clip_max_defect,clip_semantic_score,gt_iou,gt_f1,clip_semantic_score_norm,mean_score_norm,max_score_norm,area_norm,combined_score
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/fold/004.png,1,117.0,159.0,171.0,177.0,787.0,0.947773,1.0,0.2643991708755493,0.2589586079120636,-0.005440562963485718,0.259246,0.411748,0.4617523,0.3543333,0.0,0.930768,0.42488196
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/fold/009.png,1,179.0,67.0,208.0,88.0,480.0,0.945608,1.0,0.24143630266189575,0.2419978529214859,0.0005615502595901489,0.118489,0.211874,0.88017714,0.0,0.0,0.63348836,0.45942852
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/fold/011.png,1,70.0,47.0,93.0,62.0,316.0,0.948795,1.0,0.25386929512023926,0.25507673621177673,0.0012074410915374756,0.368862,0.538933,0.9252041,0.52160805,0.0,0.38237897,0.63714254
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/fold/015.png,1,127.0,133.0,188.0,151.0,883.0,0.949801,1.0,0.27215903997421265,0.2689563035964966,-0.0032027363777160645,0.380352,0.551094,0.61775774,0.6862586,0.0,1.0,0.61818147
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/fold/016.png,1,175.0,40.0,207.0,59.0,522.0,0.950667,1.0,0.2620464861392975,0.259739488363266,-0.002306997776031494,0.235294,0.380952,0.6802023,0.8279939,0.0,0.6839038,0.6642793
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/001.png,1,40.0,111.0,58.0,129.0,286.0,0.948853,1.0,0.2670976221561432,0.2661433517932892,-0.0009542703628540039,0.506518,0.672435,0.77450484,0.53110003,0.0,0.32250544,0.56666267
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/004.png,1,60.0,142.0,77.0,158.0,247.0,0.948947,1.0,0.2559036314487457,0.2564161717891693,0.000512540340423584,0.20202,0.336134,0.8767605,0.5464842,0.0,0.23454767,0.60926646
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/007.png,1,155.0,186.0,171.0,203.0,236.0,0.947782,1.0,0.26732295751571655,0.2663388252258301,-0.0009841322898864746,0.437173,0.608379,0.7724231,0.35580638,0.0,0.20722526,0.49284515
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/008.png,1,127.0,27.0,143.0,45.0,245.0,0.947734,1.0,0.26013949513435364,0.26157042384147644,0.0014309287071228027,0.290323,0.45,0.94078404,0.34795332,0.0,0.22967131,0.5681036
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/009.png,1,25.0,100.0,43.0,118.0,281.0,0.948585,1.0,0.26986759901046753,0.26814478635787964,-0.0017228126525878906,0.437326,0.608527,0.72092754,0.48723027,0.0,0.3119214,0.5261401
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/011.png,1,125.0,43.0,141.0,58.0,210.0,0.947845,1.0,0.266408771276474,0.2622034251689911,-0.00420534610748291,0.583333,0.736842,0.5478629,0.36611778,0.0,0.13724494,0.388404
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/014.png,1,53.0,30.0,69.0,47.0,245.0,0.947758,1.0,0.2586797773838043,0.24900642037391663,-0.009673357009887695,0.568627,0.725,0.16667186,0.35188472,0.0,0.22967131,0.22112912
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/016.png,1,186.0,141.0,206.0,157.0,273.0,0.947929,1.0,0.2721581757068634,0.27084192633628845,-0.0013162493705749512,0.349673,0.51816,0.74927026,0.3798728,0.0,0.29458976,0.49958608
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/000.png,1,23.0,155.0,42.0,175.0,326.0,0.947974,1.0,0.2574785351753235,0.2581338584423065,0.0006553232669830322,0.224138,0.366197,0.88671434,0.38723806,0.0,0.40108353,0.57466316
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/004.png,1,194.0,94.0,213.0,119.0,390.0,0.950632,1.0,0.2635228931903839,0.2625739276409149,-0.0009489655494689941,0.315789,0.48,0.7748747,0.82225776,0.0,0.5087306,0.6873568
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/005.png,1,65.0,95.0,84.0,117.0,369.0,0.947926,1.0,0.2733931541442871,0.268617182970047,-0.004775971174240112,0.330623,0.496945,0.5080829,0.37937528,0.0,0.4754848,0.40896714
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/007.png,1,84.0,106.0,107.0,131.0,494.0,0.949626,1.0,0.2773464620113373,0.2752424478530884,-0.0021040141582489014,0.289474,0.44898,0.69435287,0.657617,0.0,0.65076685,0.6077014
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/009.png,1,123.0,142.0,143.0,163.0,351.0,0.946951,1.0,0.2505475878715515,0.2490820437669754,-0.0014655441045761108,0.589744,0.741935,0.73886245,0.21979748,0.0,0.4454504,0.45396227
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/011.png,1,81.0,34.0,101.0,56.0,375.0,0.947564,1.0,0.26931825280189514,0.26317620277404785,-0.00614205002784729,0.450739,0.621392,0.41284958,0.32013112,0.0,0.48517233,0.34634542
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/012.png,1,62.0,97.0,85.0,124.0,518.0,0.951718,1.0,0.2697930932044983,0.2667190730571747,-0.0030740201473236084,0.466919,0.636598,0.6267309,1.0,0.0,0.67928016,0.69995695
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/013.png,1,121.0,46.0,141.0,64.0,315.0,0.949177,1.0,0.24823403358459473,0.24783530831336975,-0.0003987252712249756,0.391045,0.562232,0.81323355,0.58413005,0.0,0.3804762,0.6084482
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/015.png,1,133.0,95.0,156.0,120.0,496.0,0.951651,1.0,0.2595542073249817,0.2577831447124481,-0.0017710626125335693,0.186275,0.31405,0.71756387,0.989035,0.0,0.65319514,0.7343855
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/017.png,1,183.0,146.0,204.0,171.0,444.0,0.950453,1.0,0.26031947135925293,0.2613285183906555,0.0010090470314025879,0.245495,0.394213,0.91137344,0.7929625,0.0,0.5866393,0.7463188
