image_id,category,split,D,contrast,standardized_contrast,D_z,contrast_z,standardized_contrast_z
0dda1a135de067aabc798673,candle,calibration,28.223852157592773,2.4350433349609375,1.771172046661377,-0.2628987628802919,-0.7146956537225284,0.6253660831245902
38388c206a95973c3f970bab,candle,calibration,26.29015350341797,2.4169692993164062,1.8202245235443115,-0.9068117305892602,-0.7345286310449191,1.262747683511667
b5e6006b7e7d306ecd29b8c3,candle,calibration,29.11222648620605,3.0287036895751953,1.7921746969223022,0.03292589890908654,-0.06326104432861102,0.8982718299154494
03d45ac46432e3ce12e9c228,candle,calibration,33.050270080566406,4.544933319091797,1.710006594657898,1.3442767303001284,1.600526083746371,-0.16940996415671603
66b75ddaa7644fa98b36d8d5,candle,calibration,26.385255813598636,2.6558456420898438,1.722293734550476,-0.8751430883981918,-0.47240515279922435,-0.009752442527345147
448d37cae11c1c3ebcadf87d,candle,calibration,29.2346305847168,3.1737442016601562,1.696287989616394,0.07368591400328561,0.09589462204185654,-0.34766776054281506
d2ed04aa053eec8f77042bf5,candle,calibration,29.95363426208496,3.29461669921875,1.9486390352249146,0.3131109095620513,0.22853027409699997,2.9313493968001376
24c93f8bdc5630c40b583c23,candle,calibration,29.26721572875977,2.8676395416259766,1.6952929496765137,0.08453662063155608,-0.23999974599724275,-0.36059718204468133
9ecd1c8ba159d53d2fbd2dee,candle,calibration,26.727523803710938,2.246797561645508,1.6083773374557495,-0.7611693847969725,-0.9212612612397659,-1.4899675122749663
ede64eb3ca357db1b75dd938,candle,calibration,27.243083953857425,2.391551971435547,1.696645975112915,-0.5894901701496545,-0.7624195402680276,-0.34301614286339677
d912751a5b94c6c655d0fd34,candle,calibration,32.69359588623047,5.199605941772461,1.774608850479126,1.2255058253898863,2.318910595903968,0.6700234716352891
b4b193c78ebc505b1d14eb68,candle,calibration,31.893423080444336,3.4459266662597656,1.8460878133773804,0.9590518745938987,0.3945655306382883,1.5988119581948343
f0877727b7c3ffd0d6f59114,candle,calibration,30.253719329833984,3.5809249877929688,1.6756536960601807,0.41303788945741654,0.5427017135133584,-0.6157871275037035
ee92674a4bc0f08f4c96a6a4,candle,calibration,33.83137130737305,4.915454864501953,1.754941463470459,1.604379930945327,2.0071063047940285,0.4144679644805151
81ca1c8faddb2d3b3b0e7918,candle,calibration,29.03742027282715,2.7456283569335938,1.7269328832626343,0.008015765804383476,-0.3738849007393287,0.05052806150603537
bcde48a4be13c3c82c774c27,candle,calibration,35.48735427856445,6.075939178466797,1.669357419013977,2.1558148234262418,3.2805274451810575,-0.697600144811008
af992824cd5a264abb5fc47f,candle,calibration,30.979677200317383,4.320837020874023,1.8605815172195435,0.6547786000926686,1.3546210247990307,1.7871412890969431
8dce5409b4acc9ad238bda5b,candle,calibration,29.029077529907227,2.8627243041992188,1.6641037464141846,0.005237669878835889,-0.24539332794741167,-0.7658656935121877
730258815fa38b1e598f7883,candle,calibration,26.477441787719727,2.461122512817383,1.7929611206054688,-0.8444455730178623,-0.6860784841436927,0.9084905185039018
958702dcb905072c6597cc0c,candle,calibration,28.586790084838867,3.891317367553711,1.7899649143218994,-0.14204206304103786,0.8833010765947471,0.869558197906333
78206fed1fa02dbff8a87a77,candle,calibration,25.514352798461918,2.123411178588867,1.7364983558654785,-1.1651498812625563,-1.0566554468650773,0.17482058705189019
0cb264047a386dc042459bb5,candle,calibration,28.90778923034668,3.2026538848876953,1.6958507299423218,-0.03515078917593573,0.1276177580987872,-0.3533494567293306
cf5faca9287456a5ed598e01,candle,calibration,26.760372161865234,2.4871044158935547,1.6847926378250122,-0.7502310290517095,-0.6575680560004249,-0.49703688902310295
5b68c80e7bea5147eed2f155,candle,calibration,31.26457405090332,3.9900588989257812,1.7224787473678589,0.7496479718821502,0.9916520055735187,-0.007348409680706064
018907bf1dcc6fa36230be24,candle,calibration,28.854780197143555,4.185842514038086,1.8766556978225708,-0.05280255917200765,1.2064890278626101,1.996007132551076
cbdd67cd19c7fbb60c058fab,candle,calibration,38.74264144897461,5.310722351074219,1.6541703939437866,3.2398108318623353,2.4408407098624436,-0.8949384029270685
f354705c3cd03bca9ccb6073,candle,calibration,27.19576644897461,2.1804733276367188,1.7486152648925781,-0.6052466867753952,-0.9940400835731861,0.3322661506239153
2fb1025316c6a72a5b1a6459,candle,calibration,29.319860458374023,3.1450138092041016,1.7898187637329102,0.10206707916860083,0.06436822510146292,0.8676591358767071
49bb0092a4a460b1f0a34fc1,candle,calibration,26.36130142211914,2.374174118041992,1.618253231048584,-0.8831197931830471,-0.7814885837868437,-1.3616414161539516
1eacea85f68939f737504131,candle,calibration,26.20191192626953,2.5010147094726562,1.7971519231796265,-0.9361957794917599,-0.6423040307142077,0.9629452702587967
ea7324d84d9a77b023a80556,candle,calibration,27.100008010864254,2.2946510314941406,1.6861159801483154,-0.6371338166204161,-0.8687507538483077,-0.4798415484106413
68f60c1f1d771ddfcae1d3d1,candle,calibration,27.488325119018555,2.6099929809570312,1.8494375944137573,-0.5078259635151947,-0.5227201353689026,1.6423385838330806
4a31eb32a2d6a573f21182c3,candle,calibration,29.224529266357425,3.0042076110839844,1.7049973011016846,0.07032222035406294,-0.0901410493678114,-0.23450008287361093
9a90effcb61b02ad58c8e0c6,candle,calibration,27.11190414428711,2.246450424194336,1.6608866453170776,-0.6331724576154675,-0.9216421816568908,-0.8076682930175028
4616c9fc2bca6b5444db9701,candle,calibration,38.56874465942383,6.227210998535156,1.8432443141937256,3.1819039819025674,3.4465208423358487,1.5618638940898846
3e8166e4ca9fda8b6c05f63c,candle,calibration,32.32526016235352,3.720151901245117,1.7262393236160278,1.1028516835137576,0.6954780093816472,0.041516036311611285
1407a172b880c651154bb622,candle,calibration,25.742889404296875,2.2844200134277344,1.6433956623077393,-1.0890482178644811,-0.8799774413068665,-1.0349438854293065
d176ba5ab844dd991a3851df,candle,calibration,25.238008499145508,1.8138446807861328,1.7104573249816895,-1.257171291888309,-1.3963485542288008,-0.16355323207350572
a72ebfc22b18abd990fa1837,candle,calibration,28.535663604736328,2.8863964080810547,1.7964402437210083,-0.15906695130905413,-0.2194174856565516,0.9536977985484647
46b0e12d6e07e7f1aaadf6c3,candle,calibration,28.99761962890625,3.2411766052246094,1.7236098051071167,-0.005237669878835889,0.16988945955302143,0.007348409680706064
e09faa3254cd17c2f340361c,candle,calibration,29.239490509033203,3.2980594635009766,1.7420158386230469,0.0753042469750026,0.23230808372837555,0.24651405114586142
e7584ece1238dd0f168e9cd6,candle,calibration,26.506271362304688,2.7157821655273438,1.6267977952957153,-0.8348454541530586,-0.40663568473476647,-1.2506144429912263
7d20f6536960e35f4eb70a0b,candle,calibration,32.01567840576172,4.5497283935546875,1.6281368732452393,0.9997623488828388,1.6057878086290736,-1.2332146356675815
63f8e27719f8e494afb5c4f4,candle,calibration,28.87405776977539,2.6814136505126953,1.602140188217163,-0.04638321406009419,-0.4443488989994516,-1.5710122304250975
bb68f2e3a02a08bfb64c976d,candle,calibration,27.098371505737305,2.824371337890625,1.6504859924316406,-0.6376787654782384,-0.2874787551317332,-0.9428130441584307
ccab445f214890acc8616d16,candle,calibration,32.81429672241211,4.734464645385742,1.6310129165649414,1.2656986617777468,1.8085023525885653,-1.1958436972281392
dd9041ae3b8cf040e1a6e9c0,candle,calibration,27.78243637084961,3.0819225311279297,1.7392477989196777,-0.40988823749244385,-0.0048630142263164445,0.21054649786044935
2e80f741e604873cc90e0eda,candle,calibration,30.237796783447266,3.300699234008789,1.7263292074203491,0.40773575301789405,0.23520475327398432,0.042683974949733625
35555342b9e396a1963cb9ad,candle,calibration,26.739181518554688,2.5481338500976562,1.5939432382583618,-0.7572874181081415,-0.5905993165128212,-1.677522348058957
eea827c68098c31d38f7f73a,candle,calibration,26.854766845703125,2.7728195190429688,1.9367997646331787,-0.718798023254876,-0.34404753004409855,2.7775114314883074
91b1b293e0f955082fca04f5,candle,calibration,26.26393699645996,2.476459503173828,1.7924044132232666,-0.9155417096694275,-0.6692489178024787,0.9012567341006772
4f00350f4809acd0fd306558,candle,calibration,39.80685806274414,8.09907341003418,1.6918708086013794,3.594190184910993,5.500550472908617,-0.4050640447563232
6a2be6ac3069e965f9402809,candle,calibration,26.99471664428711,2.6940174102783203,1.7082345485687256,-0.6721953688330358,-0.4305185577007647,-0.19243570401837193
bd876f0e8afe8f5f505c430f,candle,calibration,33.114776611328125,4.854499816894531,1.7484488487243652,1.365757115348601,1.9402191911100946,0.33010376025412913
ad1bbd45e7b9d377171f5ef4,candle,calibration,27.613744735717773,2.5151290893554688,1.7322113513946533,-0.4660617944067569,-0.6268160577102302,0.11911580017635237
7520ff5bc199413fa9806d90,candle,calibration,28.19681167602539,3.349203109741211,1.849920630455017,-0.2719031218049577,0.28842896320522043,1.648615092270311
c71910f1a1324611e19ab730,candle,calibration,32.10636520385742,3.3754405975341797,1.6877752542495728,1.029960645379429,0.31721984923801966,-0.45828115331246516
af4739aaf0337cbb70b773f4,candle,calibration,26.152931213378903,2.2962913513183594,1.8599066734313965,-0.9525061369147291,-0.8669508002289266,1.7783724553696083
11b7553dab9fb5b3074cafdd,candle,calibration,27.42958068847656,2.223857879638672,1.7839910984039307,-0.5273875950677657,-0.9464334033098791,0.7919351991880484
3a8a0b54a7eedf424bceb3c5,candle,calibration,33.160064697265625,4.213676452636719,1.723932147026062,1.380837844579557,1.2370317292203188,0.011536879279489622
cb04a07f41c5507c4760003b,candle,calibration,26.49471092224121,2.308656692504883,1.6707921028137207,-0.838695028776914,-0.8533820800958474,-0.6789580473179013
716a512d04c9ac13b1bd61e9,candle,calibration,35.803009033203125,5.5115966796875,1.6976120471954346,2.2609264391332773,2.661263867279591,-0.330463125988936
d4dc2cc9ed7c1506a8ed8334,candle,calibration,35.51353073120117,4.153387069702148,1.9801017045974731,2.1645314645973017,1.1708750618307615,3.340171291869571
fde249f4c7e4850325128999,candle,calibration,30.59853172302246,3.582958221435547,1.7280281782150269,0.5278588678562319,0.5449328188136611,0.06476018379657654
5c978ff781b668c77d23f69f,candle,calibration,26.34650993347168,2.3230552673339844,1.6912205219268799,-0.888045292474913,-0.8375822546624654,-0.41351378649499343
fe4605f0f6d168ee2af8dced,candle,calibration,30.821311950683597,4.078485488891602,1.7507076263427734,0.6020436831739934,1.0886841564434377,0.35945402725033876
a0ebaa9fed0b9b31264be499,candle,calibration,27.64854621887207,2.813669204711914,1.7197909355163574,-0.4544730568078677,-0.2992224060135329,-0.04227349253713094
e00fa1ad8866373e4bb7d5d4,candle,calibration,25.548141479492188,2.165752410888672,1.737505316734314,-1.1538984022225311,-1.0101936208224696,0.1879049075773801
4b64c6c4d511dd2981168b64,candle,calibration,35.45496368408203,4.611185073852539,1.5826127529144287,2.1450289009279224,1.6732253732454463,-1.8247492230425297
3a9e7bbb83efa89926c297da,candle,calibration,29.05695533752441,3.0907859802246094,1.8416876792907715,0.01452085461770154,0.0048630142263164445,1.541637179585108
c0110b29b1056478d6dde485,candle,calibration,30.517986297607425,3.8397979736328125,1.8217562437057495,0.5010376029179731,0.8267678821609044,1.28265065905707
0b8725cbe33f5e0feb795a4a,candle,evaluation,28.930095672607425,2.5225563049316406,1.7451188564300537,-0.027722844080077434,-0.6186660351592183,0.2868342669950981
a1a087923eb10c04ecb17a9a,candle,evaluation,29.390295028686523,4.007024765014648,1.7395437955856323,0.12552147476499345,1.0102689677181647,0.21439264061702465
909d10fa96bc614abc3d5fc3,candle,evaluation,30.33847999572754,3.9865455627441406,1.618900179862976,0.4412628105446157,0.9877967560771233,-1.353235046141896
dc194af351555f8b101b5c78,candle,evaluation,25.924165725708008,2.4706802368164062,1.7580186128616333,-1.028684016936276,-0.67559061485681,0.4544520494484885
152d0fd95c8887703acb0d8a,candle,evaluation,30.16476249694824,3.247661590576172,1.661909580230713,0.38341566360656626,0.17700555525755163,-0.7943764078003571
9eca56e5803170da4e9503df,candle,evaluation,26.139305114746094,2.2472095489501953,1.8470115661621094,-0.9570435665654164,-0.9208091798655957,1.6108150835354311
ec483234a76471d72864355e,candle,evaluation,28.1083984375,3.254425048828125,1.7489933967590332,-0.3013443331750612,0.18442722448351165,0.3371795476532576
3a0fabced1a25417899bd736,candle,evaluation,28.86948776245117,2.9931259155273438,1.7600904703140259,-0.04790500597541591,-0.10230120114525859,0.48137349975427923
8d25fc54361deba2c55ee409,candle,evaluation,27.72480773925781,2.9526805877685547,1.5800777673721313,-0.4290783130055897,-0.14668261567895352,-1.8576885004160995
f05e6ebb49d2f51bd53bb05a,candle,evaluation,27.195743560791016,2.936368942260742,1.7542487382888794,-0.6052543084377423,-0.16458168934517184,0.4054667822177447
b3bca572e4dba600e0a32bfc,candle,evaluation,28.5707950592041,2.783550262451172,1.8024466037750244,-0.14736833474465974,-0.3322724846224259,1.0317436716012418
cfe2dced92b00134864bc208,candle,evaluation,28.381654739379883,3.3803672790527344,1.6104689836502075,-0.21035121182765038,0.32262598900413775,-1.4627889295899603
28a912bcbfc060adbd6b5c80,candle,evaluation,25.77560043334961,2.4123058319091797,1.7311822175979614,-1.078155592093301,-0.7396459410442061,0.10574336746692246
fb70680edc9f094d41952baa,candle,evaluation,29.516101837158203,3.265859603881836,1.8690011501312256,0.16741457699480444,0.19697457558605827,1.8965449204920926
07e83d7d169ce5da90f06bcb,candle,evaluation,26.090246200561523,2.4726810455322266,1.666495442390442,-0.9733799646680706,-0.6733950900350301,-0.7347883024025743
afaf5ae38dde29fa24f94147,candle,evaluation,25.89676856994629,2.195383071899414,1.6527122259140015,-1.037807146765852,-0.9776793423607413,-0.9138856514967136
4de6dd383f983d0681a2c5b6,candle,evaluation,29.252485275268555,3.0546932220458984,1.6901450157165527,0.07963144577261479,-0.03474224430804382,-0.4274887764063193
d336f3be70c17478dbd137f3,candle,evaluation,31.88187789916992,3.043008804321289,1.6935538053512573,0.9552073810782735,-0.047563774392147345,-0.38319540060113594
916d5945c5ab5f827e9f47e0,candle,evaluation,34.966487884521484,5.330099105834961,1.6749157905578613,1.9823686533914369,2.462103185233715,-0.6253753770660075
090458eedba8b03d5dceaeaa,candle,evaluation,30.974384307861328,3.6226673126220703,1.689391016960144,0.653016090674883,0.5885063471879594,-0.4372861396505153
206dcc79be4ebd28bb821bd5,candle,evaluation,24.720333099365234,2.6878433227539062,1.6428099870681763,-1.429554875164211,-0.43729349940534246,-1.0425540744599366
6a235ff1c591fcaab5ee145e,candle,evaluation,35.6618766784668,5.494363784790039,1.6371923685073853,2.2139299988234993,2.6423538894294647,-1.1155486903523464
96ac46ea894fc675101cd534,candle,evaluation,25.91240882873535,2.2581424713134766,1.8161746263504028,-1.0325990108286116,-0.9088122796954878,1.2101238382160036
89a0283a97650b8c4ad2ca4b,candle,evaluation,25.96536064147949,2.1726322174072266,1.7210057973861694,-1.0149662949884088,-1.002644280467693,-0.02648773303964454
b9a614a2ab5ee2eb824a20f3,candle,evaluation,27.248231887817383,2.6872806549072266,1.8397059440612793,-0.5877759312600688,-0.43791092535617665,1.515886765897912
d89308a0403f81bc92e6cc97,candle,evaluation,28.1000919342041,3.3938732147216797,1.7814691066741943,-0.30411036146855913,0.3374463047934843,0.7591647617502285
5a0c81242b700a179e91dac6,candle,evaluation,27.93547248840332,3.0381736755371094,1.8942722082138062,-0.35892789762360283,-0.05286945163067207,2.224913811681637
a65615a3920be0ea2ad00971,candle,evaluation,25.037548065185547,2.1692447662353516,1.74668550491333,-1.3239237161405095,-1.0063613939886475,0.3071910966797185
c28fcb490c44e8fae22a6fb5,candle,evaluation,30.27140235900879,3.17340087890625,1.8052107095718384,0.418926258759143,0.09551788756338142,1.0676601082088581
516898df19f1c090a7b218ab,candle,evaluation,36.240177154541016,5.78265380859375,1.8325773477554321,2.4065014602414982,2.9586999239743546,1.4232586987612041
5c62a5405c5217938000e6eb,candle,evaluation,26.888093948364254,2.7067203521728516,1.9418450593948364,-0.7077002477388522,-0.41657938199718497,2.843069345256546
760008f6fc093a45ece0ac35,candle,evaluation,32.53328323364258,4.685520172119141,1.655730128288269,1.1721224320331705,1.754794666743286,-0.8746714146761498
a8da42aff1066a23c4b4e677,candle,evaluation,32.00968933105469,3.8571300506591797,1.6931627988815308,0.997768013901993,0.8457866944159238,-0.3882760885759917
8f3b4e408c485524a4fc1ae7,candle,evaluation,30.5862979888916,4.345335006713867,1.8142703771591187,0.5237850893316635,1.3815031228075558,1.1853802681823613
49394ccb1efc6c22a2987367,candle,evaluation,25.728126525878903,2.601062774658203,1.7966642379760742,-1.093964190078414,-0.5325194177479057,0.9566083512023531
702376d1e341046ee522ec4d,candle,evaluation,29.754688262939453,4.0416107177734375,1.7716894149780273,0.24686278530182243,1.048220780485884,0.6320887007498567
2a261e3bdfd586d154d91f87,candle,evaluation,27.929128646850582,2.8587703704833984,1.7868691682815552,-0.3610403683708311,-0.24973205335785023,0.8293324704615067
3805625b1dd1455114f818a2,candle,evaluation,30.363941192626957,3.151580810546875,1.6293994188308716,0.44974127476732717,0.07157431848696218,-1.2168092800756005
e709091228608972ecc7e643,candle,evaluation,26.85365295410156,2.308469772338867,1.7403665781021118,-0.7191689441557733,-0.8535871910896837,0.22508377122752912
22dec60b6af2e8c94be95e24,candle,evaluation,41.04605484008789,5.947975158691406,1.664945363998413,4.006837146603852,3.1401101331760777,-0.7549298224443579
2e8106dd75db3fc5e984bc53,candle,evaluation,28.36395835876465,2.4711971282958984,1.6975092887878418,-0.2162440270990794,-0.6750234201697726,-0.33179835557257187
57182add803c888ac5d8e2e3,candle,evaluation,27.8413143157959,3.3676605224609375,1.7745274305343628,-0.39028214624284885,0.3086826273619083,0.6689655113039396
14332dc2dfe6114dc398c392,candle,evaluation,25.76188087463379,2.0837860107421875,1.6362698078155518,-1.0827241435319073,-1.1001368845890815,-1.127536325790581
f9206903efac692c7ab0dbbe,candle,evaluation,29.616565704345703,3.3897552490234375,2.053677558898926,0.20086859359069895,0.33292758402110767,4.296206516684516
b3386a528d7b3fac2db43a74,candle,evaluation,31.90389060974121,4.303607940673828,1.6393685340881348,0.9625375148406763,1.3357152328875537,-1.0872718735898488
2f58b6308449872980d0f985,candle,evaluation,28.21108055114746,3.037996292114258,1.7291896343231201,-0.2671516504700191,-0.05306409777788421,0.07985199566822898
8291aa6161af6b7c51bf52b5,candle,evaluation,28.832738876342773,3.588878631591797,1.7443791627883911,-0.06014222001234325,0.5514293955980322,0.2772227825792505
6bd63112425bda2aedb01901,candle,evaluation,28.29262924194336,2.937559127807617,1.6431111097335815,-0.239996302665541,-0.16327567648645805,-1.0386413251232032
b6338bb1621a91b22b7f99bf,candle,evaluation,29.59543228149414,2.8088912963867188,1.7387776374816895,0.19383125869013487,-0.3044652941723117,0.20443728036873252
6993e24e4599200daa428d22,candle,evaluation,28.5013484954834,3.205608367919922,1.8054139614105225,-0.1704937285830657,0.13085976758299817,1.0703011365616415
0397572d12c4b5519744c5d9,candle,evaluation,28.700082778930664,3.0912303924560547,1.868659496307373,-0.10431610469954826,0.005350676079009249,1.8921055144750387
0405531b175ece4bbd28c84e,candle,evaluation,28.52030563354492,3.5867576599121094,1.6895091533660889,-0.16418108674401397,0.5491020137087859,-0.4357510903264049
e946de8546afa425662408aa,candle,evaluation,33.09503555297852,4.853693008422852,1.7154769897460938,1.3591834315741596,1.939333865085678,-0.09832835120605823
60b8d7bc2f2600871270d2fd,candle,evaluation,32.137081146240234,4.874683380126953,1.7463630437850952,1.0401889162493463,1.9623669925057823,0.3030010780906987
c74baf36c749fec2d845d29c,candle,evaluation,33.08412551879883,4.471433639526367,1.6076759099960327,1.3555504391886675,1.5198735108128207,-1.499081770824982
fbd6177374b723bb9d4072ea,candle,evaluation,31.18290328979492,3.846162796020508,1.7306441068649292,0.7224519752118193,0.8337521207979682,0.0987512255405508
f99d4cd59929cee55b694315,candle,evaluation,27.179759979248047,2.5744285583496094,1.7626441717147827,-0.6105767693101907,-0.5617456414002762,0.514555968594938
2c5663c18239325c54e74b87,candle,evaluation,28.11917495727539,2.6022872924804688,1.7946511507034302,-0.29775580048659667,-0.5311757314413443,0.9304505530830269
44575a057dce2cd30505a81e,candle,evaluation,34.51769256591797,4.641096115112305,1.7712222337722778,1.832921827810848,1.7060473181979294,0.6260182080140457
528a606734c2cd1b788abba8,candle,evaluation,29.243520736694336,3.679004669189453,1.7861500978469849,0.07664629468663545,0.650326382136403,0.8199889613565281
1c17d2c430226e43ea124d85,candle,evaluation,27.87546730041504,2.782693862915039,1.7492095232009888,-0.37890935574379647,-0.3332122278492889,0.33998786695155436
dc446dd7514e9f7edb5d6d55,candle,evaluation,28.59191131591797,3.3360633850097656,1.654901385307312,-0.14033671609085605,0.27401049752624734,-0.8854399947984661
643ae60e1cbd975cd01427a4,candle,evaluation,26.157262802124023,2.3572044372558594,1.848268747329712,-0.9510637373155238,-0.8001097318701393,1.6271507345667815
0376a84cc136cb65b92d2401,candle,evaluation,28.044506072998047,2.7664127349853516,1.815670132637024,-0.3226202036172178,-0.3510778140063094,1.2035685115362507
171adaf8191f9b9b11622eaa,candle,evaluation,27.63681983947754,2.7491931915283203,1.5862929821014404,-0.4583778884837403,-0.3699731410711619,-1.7769287964694358
c85954fed5c188fc6118390d,candle,evaluation,29.185544967651367,3.2230987548828125,1.705463171005249,0.05734062396122518,0.15005229629198105,-0.2284466290303986
7ec7b3c03939cbd21a14b77c,candle,evaluation,30.045360565185547,4.178411483764648,1.6812936067581177,0.3436553565569093,1.1983348193729486,-0.5425028504371173
826de035097f12d7b1455ba7,candle,evaluation,28.741670608520508,3.1830692291259766,1.9025193452835083,-0.09046754421471982,0.106127149071106,2.332076054204952
eb7e63212f062d77c0c998be,candle,evaluation,34.53713607788086,3.8740196228027344,1.6372544765472412,1.8393964299747785,0.8643199377875752,-1.1147416664392673
e75bcc9cf5db48399993a17e,candle,evaluation,28.28288078308105,2.775644302368164,1.8400417566299438,-0.24324249568691247,-0.3409478424739782,1.5202502713933903
2ad2206381d4bdca32f03741,candle,evaluation,34.89839172363281,5.042640686035156,1.7412421703338623,1.9596929376315146,2.1466696853144644,0.23646110451268637
d760362d2e715eda4018b3d5,candle,evaluation,29.398313522338867,2.7205543518066406,1.6150968074798584,0.12819159714062264,-0.4013990754839622,-1.4026555796290223
2bef5c91b8c706579aea7dcc,candle,evaluation,32.76003646850586,3.821535110473633,1.7136428356170654,1.2476302409066957,0.8067277008753524,-0.12216111498079336
ad0c9e6d1f91cf6216b5af90,candle,evaluation,30.622802734375,3.5927791595458984,1.7415997982025146,0.5359410056368887,0.5557095178673747,0.24110807522139596
25cf114d9f935bb74411ce61,candle,evaluation,25.17833137512207,1.897186279296875,1.7502468824386597,-1.2770435061815262,-1.3048962595789635,0.3534671799872846
3d5fde0649bf18fcee72d34a,candle,evaluation,27.337270736694336,3.069223403930664,1.6749770641326904,-0.5581263944524757,-0.018798003991246457,-0.624579196084582
81c1c4bbe1e6c8dc099759c3,candle,evaluation,28.13436508178711,2.8725147247314453,1.6588388681411743,-0.29269755724218405,-0.23465011640289593,-0.8342768472955737
c3756ba572dbab976479c83a,candle,evaluation,25.79759979248047,1.9238471984863281,1.6617227792739868,-1.070829904300602,-1.2756407343560447,-0.7968036755005398
34a077336b6fdfd91ed8d6ee,candle,evaluation,28.954835891723636,2.8399314880371094,1.6024466753005981,-0.01948446222130337,-0.27040431137951043,-1.5670297765277332
cbbad478715625d078a033d1,candle,evaluation,27.304473876953125,2.498027801513672,1.7401561737060547,-0.5690476014574576,-0.6455816206769412,0.22234980346057165
20410585cac5208e0a0f7532,candle,evaluation,29.32309341430664,3.6600170135498047,1.8227506875991821,0.1031436389751402,0.6294908725074035,1.295572335607755
40b567c425466876d29022d3,candle,evaluation,32.79729461669922,4.184957504272461,1.6730598211288452,1.2600370369308491,1.2055178900958743,-0.649491606053974
3a8f69b9a03aa2ff82aad84a,candle,evaluation,28.886234283447266,3.5516300201416016,1.836081862449646,-0.04232848969139373,0.5105557976528057,1.4687959137260855
4362c986c451ca0169a06bfe,candle,evaluation,30.425312042236328,3.753469467163086,1.7279611825942993,0.4701774920742348,0.7320379975483334,0.06388965128381162
6ddc20204206078e5ade3661,candle,evaluation,27.19183158874512,2.6028919219970703,1.780400276184082,-0.6065569775605802,-0.5305122601653631,0.7452765152921319
1c550c6a0bf286189a4768e1,candle,evaluation,29.61829376220703,3.940765380859375,1.6825612783432007,0.20144402909791115,0.9375613063417898,-0.5260308882649782
de51d0d277f1b6f2c304283c,candle,evaluation,26.68708229064941,2.426057815551758,1.7514327764511108,-0.7746362270259142,-0.7245556322119524,0.36887653485736555
e099ac47d5c45ed5af94be61,candle,evaluation,29.11203956604004,3.0623836517333984,1.7267569303512573,0.03286365533325241,-0.026303391990200955,0.048241751917350265
