dataset,category,image_path,canonical_image_path,gt_binary,patchcore_score,component_rank,candidate_available,threshold,threshold_quantile,image_width,image_height,map_width,map_height,x1,y1,x2,y2,map_x1,map_y1,map_x2,map_y2,map_area,box_area,box_area_ratio,candidate_score_mean,candidate_score_max,candidate_score_sum
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/008.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/008.png,0,0.42596060037612915,1,1,0.6961551904678345,0.97,1024,1024,224,224,388,854,512,1024,85,187,112,224,715,21080,0.02010345458984375,0.8282107710838318,1.0,592.1707153320312
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/008.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/008.png,0,0.42596060037612915,2,1,0.6961551904678345,0.97,1024,1024,224,224,489,0,590,124,107,0,129,27,355,12524,0.011943817138671875,0.7542030215263367,0.8480481505393982,267.7420654296875
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/008.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/008.png,0,0.42596060037612915,3,1,0.6961551904678345,0.97,1024,1024,224,224,297,201,348,261,65,44,76,57,105,3060,0.002918243408203125,0.7143816351890564,0.7329114675521851,75.01007080078125
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/009.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/009.png,0,0.395460307598114,1,1,0.8868916034698486,0.97,1024,1024,224,224,566,237,727,371,124,52,159,81,636,21574,0.020574569702148438,0.9249066114425659,0.9906688928604126,588.2406005859375
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/009.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/009.png,0,0.395460307598114,2,1,0.8868916034698486,0.97,1024,1024,224,224,269,192,380,343,59,42,83,75,380,16761,0.015984535217285156,0.9142619967460632,0.9660484790802002,347.4195556640625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/009.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/009.png,0,0.395460307598114,3,1,0.8868916034698486,0.97,1024,1024,224,224,557,900,631,983,122,197,138,215,211,6142,0.0058574676513671875,0.9343559145927429,0.9808589220046997,197.1490936279297
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/010.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/010.png,0,0.3915506899356842,1,1,0.843441367149353,0.97,1024,1024,224,224,521,630,627,869,114,138,137,190,705,25334,0.024160385131835938,0.9003064036369324,0.9733205437660217,634.7160034179688
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/010.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/010.png,0,0.3915506899356842,2,1,0.843441367149353,0.97,1024,1024,224,224,836,845,947,960,183,185,207,210,485,12765,0.012173652648925781,0.9168224930763245,1.0,444.6589050292969
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/010.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/010.png,0,0.3915506899356842,3,1,0.843441367149353,0.97,1024,1024,224,224,498,86,554,165,109,19,121,36,160,4424,0.00421905517578125,0.8791354894638062,0.9187813401222229,140.66168212890625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/011.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/011.png,0,0.4294832944869995,1,1,0.7973611354827881,0.97,1024,1024,224,224,621,539,947,672,136,118,207,147,1395,43358,0.04134941101074219,0.8806647658348083,1.0,1228.52734375
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/011.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/011.png,0,0.4294832944869995,2,1,0.7973611354827881,0.97,1024,1024,224,224,251,141,284,174,55,31,62,38,38,1089,0.0010385513305664062,0.8061009049415588,0.8136827945709229,30.631834030151367
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/011.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/011.png,0,0.4294832944869995,3,1,0.7973611354827881,0.97,1024,1024,224,224,571,406,608,430,125,89,133,94,31,888,0.00084686279296875,0.8045305013656616,0.8118848204612732,24.940444946289062
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/012.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/012.png,0,0.4660949110984802,1,1,0.7330576777458191,0.97,1024,1024,224,224,210,667,407,887,46,146,89,194,1347,43340,0.041332244873046875,0.8473582863807678,1.0,1141.3916015625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/012.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/012.png,0,0.4660949110984802,2,1,0.7330576777458191,0.97,1024,1024,224,224,448,923,517,983,98,202,113,215,159,4140,0.003948211669921875,0.781741738319397,0.8342188000679016,124.29693603515625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/013.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/013.png,0,0.48432457447052,1,1,0.7551562786102295,0.97,1024,1024,224,224,228,754,357,878,50,165,78,192,599,15996,0.015254974365234375,0.8544250130653381,1.0,511.8005676269531
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/013.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/013.png,0,0.48432457447052,2,1,0.7551562786102295,0.97,1024,1024,224,224,841,763,951,896,184,167,208,196,479,14630,0.013952255249023438,0.775757908821106,0.7998177409172058,371.5880432128906
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/013.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/013.png,0,0.48432457447052,3,1,0.7551562786102295,0.97,1024,1024,224,224,923,256,974,371,202,56,213,81,219,5865,0.005593299865722656,0.7768884897232056,0.7976735830307007,170.13858032226562
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/014.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/014.png,0,0.40926069021224976,1,1,0.856289267539978,0.97,1024,1024,224,224,448,205,572,640,98,45,125,140,1443,53940,0.051441192626953125,0.9114736318588257,1.0,1315.2564697265625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/014.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/014.png,0,0.40926069021224976,2,1,0.856289267539978,0.97,1024,1024,224,224,461,155,503,202,101,34,110,44,63,1974,0.0018825531005859375,0.866230309009552,0.8780664205551147,54.572509765625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/015.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/015.png,0,0.46107545495033264,1,1,0.8012698888778687,0.97,1024,1024,224,224,475,498,691,773,104,109,151,169,1026,59400,0.05664825439453125,0.8783473968505859,1.0,901.1844482421875
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/015.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/015.png,0,0.46107545495033264,2,1,0.8012698888778687,0.97,1024,1024,224,224,480,100,595,183,105,22,130,40,373,9545,0.009102821350097656,0.8290102481842041,0.860352635383606,309.2208251953125
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/015.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/015.png,0,0.46107545495033264,3,1,0.8012698888778687,0.97,1024,1024,224,224,662,809,700,851,145,177,153,186,56,1596,0.001522064208984375,0.8131234049797058,0.8271448612213135,45.534912109375
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/016.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/016.png,0,0.3904736042022705,1,1,0.8022210597991943,0.97,1024,1024,224,224,411,45,531,138,90,10,116,30,339,11160,0.01064300537109375,0.8363606333732605,0.8738351464271545,283.5262451171875
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/016.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/016.png,0,0.3904736042022705,2,1,0.8022210597991943,0.97,1024,1024,224,224,59,256,156,339,13,56,34,74,244,8051,0.007678031921386719,0.8923726677894592,1.0,217.7389373779297
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/016.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/016.png,0,0.3904736042022705,3,1,0.8022210597991943,0.97,1024,1024,224,224,525,370,608,458,115,81,133,100,215,7304,0.00696563720703125,0.867490828037262,0.9544445872306824,186.51052856445312
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/017.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/017.png,0,0.3125312328338623,1,1,0.8687984943389893,0.97,1024,1024,224,224,626,233,732,348,137,51,160,76,351,12190,0.011625289916992188,0.9219967126846313,1.0,323.620849609375
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/017.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/017.png,0,0.3125312328338623,2,1,0.8687984943389893,0.97,1024,1024,224,224,160,233,252,334,35,51,55,73,336,9292,0.008861541748046875,0.9086897969245911,0.9573460817337036,305.31976318359375
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/017.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/017.png,0,0.3125312328338623,3,1,0.8687984943389893,0.97,1024,1024,224,224,827,137,910,288,181,30,199,63,300,12533,0.011952400207519531,0.889276921749115,0.9186330437660217,266.7830810546875
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/018.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/018.png,0,0.439866840839386,1,1,0.8227218985557556,0.97,1024,1024,224,224,434,630,572,828,95,138,125,181,915,27324,0.026058197021484375,0.9003617167472839,1.0,823.8309936523438
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/018.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/018.png,0,0.439866840839386,2,1,0.8227218985557556,0.97,1024,1024,224,224,457,265,554,435,100,58,121,95,475,16490,0.015726089477539062,0.8816191554069519,0.9583864808082581,418.76910400390625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/018.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/018.png,0,0.439866840839386,3,1,0.8227218985557556,0.97,1024,1024,224,224,466,886,522,947,102,194,114,207,103,3416,0.00325775146484375,0.8558568954467773,0.8957977294921875,88.15325927734375
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/019.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/019.png,0,0.4798741936683655,1,1,0.8416478633880615,0.97,1024,1024,224,224,374,54,499,275,82,12,109,60,647,27625,0.026345252990722656,0.882332980632782,0.9537656903266907,570.8694458007812
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/019.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/019.png,0,0.4798741936683655,2,1,0.8416478633880615,0.97,1024,1024,224,224,676,64,828,174,148,14,181,38,538,16720,0.0159454345703125,0.8827058672904968,0.9242030382156372,474.895751953125
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/019.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/019.png,0,0.4798741936683655,3,1,0.8416478633880615,0.97,1024,1024,224,224,525,416,599,522,115,91,131,114,282,7844,0.007480621337890625,0.909426748752594,1.0,256.4583435058594
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/020.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/020.png,0,0.47326549887657166,1,1,0.8190010190010071,0.97,1024,1024,224,224,123,105,298,206,27,23,65,45,647,17675,0.01685619354248047,0.8855927586555481,0.9736762642860413,572.978515625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/020.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/020.png,0,0.47326549887657166,2,1,0.8190010190010071,0.97,1024,1024,224,224,786,105,878,266,172,23,192,58,445,14812,0.014125823974609375,0.8399963974952698,0.8714909553527832,373.79840087890625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/020.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/020.png,0,0.47326549887657166,3,1,0.8190010190010071,0.97,1024,1024,224,224,859,566,974,663,188,124,213,145,359,11155,0.010638236999511719,0.8939187526702881,1.0,320.9168395996094
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/021.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/021.png,0,0.40758633613586426,1,1,0.7558715343475342,0.97,1024,1024,224,224,82,580,293,750,18,127,64,164,1109,35870,0.03420829772949219,0.8520870804786682,1.0,944.964599609375
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/021.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/021.png,0,0.40758633613586426,2,1,0.7558715343475342,0.97,1024,1024,224,224,516,82,618,128,113,18,135,28,165,4692,0.004474639892578125,0.7775139212608337,0.7959311604499817,128.289794921875
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/021.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/021.png,0,0.40758633613586426,3,1,0.7558715343475342,0.97,1024,1024,224,224,196,91,256,160,43,20,56,35,145,4140,0.003948211669921875,0.7687011957168579,0.7830440998077393,111.461669921875
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/022.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/022.png,0,0.5534912943840027,1,1,0.729748547077179,0.97,1024,1024,224,224,457,717,595,997,100,157,130,218,1253,38640,0.0368499755859375,0.8568998575210571,1.0,1073.695556640625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/022.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/022.png,0,0.5534912943840027,2,1,0.729748547077179,0.97,1024,1024,224,224,489,292,581,403,107,64,127,88,253,10212,0.009738922119140625,0.7445787787437439,0.7673788070678711,188.37843322753906
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/023.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/023.png,0,0.4422934651374817,1,1,0.793653666973114,0.97,1024,1024,224,224,498,137,595,394,109,30,130,86,824,24929,0.023774147033691406,0.8666651248931885,1.0,714.132080078125
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/023.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/023.png,0,0.4422934651374817,2,1,0.793653666973114,0.97,1024,1024,224,224,493,484,590,773,108,106,129,169,681,28033,0.026734352111816406,0.8449118137359619,0.9248660802841187,575.3849487304688
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/024.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/024.png,0,0.5674681663513184,1,1,0.73588627576828,0.97,1024,1024,224,224,59,443,197,563,13,97,43,123,600,16560,0.0157928466796875,0.8409501314163208,1.0,504.570068359375
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/024.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/024.png,0,0.5674681663513184,2,1,0.73588627576828,0.97,1024,1024,224,224,86,809,211,910,19,177,46,199,439,12625,0.012040138244628906,0.7911147475242615,0.8757580518722534,347.29937744140625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/024.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/024.png,0,0.5674681663513184,3,1,0.73588627576828,0.97,1024,1024,224,224,836,548,928,640,183,120,203,140,295,8464,0.0080718994140625,0.7717196345329285,0.8181533217430115,227.65728759765625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/025.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/025.png,0,0.40248167514801025,1,1,0.7437132596969604,0.97,1024,1024,224,224,210,182,426,371,46,40,93,81,1017,40824,0.03893280029296875,0.8410855531692505,1.0,855.384033203125
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/025.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/025.png,0,0.40248167514801025,2,1,0.7437132596969604,0.97,1024,1024,224,224,50,836,197,951,11,183,43,208,392,16905,0.016121864318847656,0.8015716075897217,0.903224527835846,314.216064453125
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/025.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/025.png,0,0.40248167514801025,3,1,0.7437132596969604,0.97,1024,1024,224,224,91,1001,156,1024,20,219,34,224,59,1495,0.0014257431030273438,0.775593638420105,0.8054073452949524,45.76002502441406
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/026.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/026.png,0,0.42941874265670776,1,1,0.7192893028259277,0.97,1024,1024,224,224,283,781,389,974,62,171,85,213,567,20458,0.019510269165039062,0.8239216208457947,1.0,467.1635437011719
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/026.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/026.png,0,0.42941874265670776,2,1,0.7192893028259277,0.97,1024,1024,224,224,502,64,627,215,110,14,137,47,558,18875,0.01800060272216797,0.7784981727600098,0.8543798327445984,434.4019775390625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/026.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/026.png,0,0.42941874265670776,3,1,0.7192893028259277,0.97,1024,1024,224,224,100,854,165,924,22,187,36,202,169,4550,0.0043392181396484375,0.7494350075721741,0.7787830829620361,126.6545181274414
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/027.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/027.png,0,0.44632643461227417,1,1,0.8524634838104248,0.97,1024,1024,224,224,237,50,471,183,52,11,103,40,853,31122,0.029680252075195312,0.8998324871063232,0.9634144902229309,767.55712890625
MVTec AD,screw,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/027.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/screw/test/good/027.png,0,0.44632643461227417,2,1,0.8524634838104248,0.97,1024,1024,224,224,150,237,284,375,33,52,62,82,653,18492,0.017635345458984375,0.9190073013305664,1.0,600.1117553710938
