dataset,category,image_path,canonical_image_path,gt_binary,patchcore_score,component_rank,candidate_available,threshold,threshold_quantile,image_width,image_height,map_width,map_height,x1,y1,x2,y2,map_x1,map_y1,map_x2,map_y2,map_area,box_area,box_area_ratio,candidate_score_mean,candidate_score_max,candidate_score_sum
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/007.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/007.png,1,0.5852447748184204,1,1,0.6711481809616089,0.97,700,700,224,224,596,340,685,485,191,109,219,155,1009,12905,0.02633673469387755,0.7932543754577637,1.0,800.3936767578125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/007.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/007.png,1,0.5852447748184204,2,1,0.6711481809616089,0.97,700,700,224,224,75,100,160,182,24,32,51,58,497,6970,0.014224489795918368,0.7364515662193298,0.8305280804634094,366.01641845703125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/008.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/008.png,1,0.9352614879608154,1,1,0.7960480451583862,0.97,700,700,224,224,468,65,632,200,150,21,202,64,1506,22140,0.04518367346938776,0.8913506865501404,1.0,1342.3741455078125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/009.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/009.png,1,1.0,1,1,0.6611170768737793,0.97,700,700,224,224,575,403,700,554,184,129,224,177,1506,18875,0.0385204081632653,0.8205065727233887,1.0,1235.682861328125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/010.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/010.png,1,1.0,1,1,0.8277314901351929,0.97,700,700,224,224,553,231,675,388,177,74,216,124,1506,19154,0.039089795918367344,0.9141501784324646,1.0,1376.710205078125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/011.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/011.png,1,1.0,1,1,0.6697817444801331,0.97,700,700,224,224,368,0,510,125,118,0,163,40,1506,17750,0.036224489795918365,0.8187294602394104,1.0,1233.006591796875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/012.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/012.png,1,1.0,1,1,0.7487201690673828,0.97,700,700,224,224,587,303,700,479,188,97,224,153,1506,19888,0.040587755102040816,0.8577311635017395,1.0,1291.7431640625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/013.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/013.png,1,0.8958417177200317,1,1,0.8207093477249146,0.97,700,700,224,224,59,56,163,238,19,18,52,76,1506,18928,0.03862857142857143,0.9124870896339417,1.0,1374.20556640625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/014.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/014.png,1,0.784834623336792,1,1,0.6450313329696655,0.97,700,700,224,224,462,37,597,157,148,12,191,50,1279,16200,0.03306122448979592,0.7926888465881348,1.0,1013.8489990234375
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/014.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/014.png,1,0.784834623336792,2,1,0.6450313329696655,0.97,700,700,224,224,84,418,135,472,27,134,43,151,227,2754,0.005620408163265306,0.6674779057502747,0.6938347220420837,151.51748657226562
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/015.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/015.png,1,0.865507960319519,1,1,0.8577607870101929,0.97,700,700,224,224,228,50,410,163,73,16,131,52,1506,20566,0.04197142857142857,0.933583676815033,1.0,1405.97705078125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/016.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/016.png,1,1.0,1,1,0.6657435894012451,0.97,700,700,224,224,556,424,682,585,178,136,218,187,1506,20286,0.0414,0.8127621412277222,1.0,1224.019775390625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/017.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/017.png,1,1.0,1,1,0.7382321953773499,0.97,700,700,224,224,550,346,688,500,176,111,220,160,1506,21252,0.043371428571428575,0.8646838665008545,1.0,1302.2138671875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/018.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/018.png,1,0.8732413649559021,1,1,0.8815244436264038,0.97,700,700,224,224,165,18,297,210,53,6,95,67,1506,25344,0.051722448979591835,0.9444519877433777,1.0,1422.3447265625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/019.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/019.png,1,0.9762861728668213,1,1,0.764756977558136,0.97,700,700,224,224,578,343,700,525,185,110,224,168,1506,22204,0.04531428571428572,0.8589979410171509,1.0,1293.65087890625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/020.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/020.png,1,1.0,1,1,0.775632381439209,0.97,700,700,224,224,571,337,685,504,183,108,219,161,1506,19038,0.038853061224489796,0.8825967907905579,1.0,1329.1907958984375
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/021.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/021.png,1,1.0,1,1,0.7342305183410645,0.97,700,700,224,224,137,553,297,688,44,177,95,220,1506,21600,0.044081632653061226,0.8415131568908691,1.0,1267.31884765625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/022.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/022.png,1,0.7701339721679688,1,1,0.65068519115448,0.97,700,700,224,224,587,262,700,435,188,84,224,139,1506,19549,0.03989591836734694,0.8002957105636597,1.0,1205.245361328125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/023.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/023.png,1,0.9180267453193665,1,1,0.7335326671600342,0.97,700,700,224,224,171,15,363,122,55,5,116,39,1506,20544,0.0419265306122449,0.8381773829460144,1.0,1262.295166015625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/024.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/bent/024.png,1,1.0,1,1,0.635587215423584,0.97,700,700,224,224,584,346,700,510,187,111,224,163,1506,19024,0.03882448979591837,0.7890138626098633,1.0,1188.2548828125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/000.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/000.png,1,0.7781035304069519,1,1,0.60533607006073,0.97,700,700,224,224,371,109,519,250,119,35,166,80,1506,20868,0.04258775510204082,0.759971022605896,1.0,1144.516357421875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/001.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/001.png,1,0.6065354347229004,1,1,0.6776584982872009,0.97,700,700,224,224,487,171,654,294,156,55,209,94,1506,20541,0.0419204081632653,0.827839195728302,1.0,1246.725830078125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/002.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/002.png,1,1.0,1,1,0.6430224180221558,0.97,700,700,224,224,0,306,119,457,0,98,38,146,1506,17969,0.03667142857142857,0.8087378740310669,1.0,1217.959228515625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/003.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/003.png,1,1.0,1,1,0.6209573149681091,0.97,700,700,224,224,440,521,594,650,141,167,190,208,1506,19866,0.040542857142857144,0.7872379422187805,1.0,1185.580322265625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/004.png,1,0.36887598037719727,1,1,0.7971514463424683,0.97,700,700,224,224,128,250,272,425,41,80,87,136,1436,25200,0.05142857142857143,0.8716546297073364,1.0,1251.696044921875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/004.png,1,0.36887598037719727,2,1,0.7971514463424683,0.97,700,700,224,224,540,556,579,582,173,178,185,186,70,1014,0.002069387755102041,0.8079755306243896,0.8192275166511536,56.55828857421875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/005.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/005.png,1,0.6084412932395935,1,1,0.6678225994110107,0.97,700,700,224,224,231,468,379,582,74,150,121,186,1364,16872,0.03443265306122449,0.7954897880554199,1.0,1085.048095703125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/005.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/005.png,1,0.6084412932395935,2,1,0.6678225994110107,0.97,700,700,224,224,334,590,385,635,107,189,123,203,142,2295,0.004683673469387755,0.685016393661499,0.7087116241455078,97.27233123779297
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/006.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/006.png,1,0.9874310493469238,1,1,0.6180015206336975,0.97,700,700,224,224,53,178,204,313,17,57,65,100,1506,20385,0.041602040816326534,0.7846654653549194,1.0,1181.7061767578125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/007.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/007.png,1,0.8936775922775269,1,1,0.7198517322540283,0.97,700,700,224,224,481,184,613,344,154,59,196,110,1506,21120,0.04310204081632653,0.846932590007782,1.0,1275.48046875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/008.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/008.png,1,0.9019643068313599,1,1,0.7794190049171448,0.97,700,700,224,224,356,50,507,219,114,16,162,70,1506,25519,0.0520795918367347,0.8763369917869568,1.0,1319.7635498046875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/009.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/009.png,1,0.970770001411438,1,1,0.777667224407196,0.97,700,700,224,224,65,215,241,332,21,69,77,106,1506,20592,0.042024489795918364,0.8816478252410889,1.0,1327.7615966796875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/010.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/010.png,1,0.8508001565933228,1,1,0.7960028052330017,0.97,700,700,224,224,565,275,700,460,181,88,224,147,1506,24975,0.05096938775510204,0.8783873319625854,1.0,1322.851318359375
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/011.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/011.png,1,0.990554690361023,1,1,0.8894978761672974,0.97,700,700,224,224,340,78,494,207,109,25,158,66,1506,19866,0.040542857142857144,0.9437570571899414,1.0,1421.298095703125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/012.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/012.png,1,0.7460178136825562,1,1,0.8767572641372681,0.97,700,700,224,224,440,81,622,275,141,26,199,88,1506,35308,0.07205714285714286,0.9282490611076355,1.0,1397.943115234375
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/013.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/013.png,1,0.8653227686882019,1,1,0.7311391830444336,0.97,700,700,224,224,456,437,622,566,146,140,199,181,1506,21414,0.04370204081632653,0.8442520499229431,1.0,1271.443603515625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/014.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/014.png,1,1.0,1,1,0.6411913633346558,0.97,700,700,224,224,543,203,672,366,174,65,215,117,1506,21027,0.04291224489795918,0.7838531732559204,1.0,1180.48291015625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/015.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/015.png,1,0.6664682626724243,1,1,0.8036479949951172,0.97,700,700,224,224,287,134,463,254,92,43,148,81,1506,21120,0.04310204081632653,0.8944141864776611,1.0,1346.98779296875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/016.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/016.png,1,0.7287097573280334,1,1,0.7536666989326477,0.97,700,700,224,224,496,143,622,266,159,46,199,85,1274,15498,0.03162857142857143,0.8705531358718872,1.0,1109.084716796875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/016.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/016.png,1,0.7287097573280334,2,1,0.7536666989326477,0.97,700,700,224,224,606,34,663,91,194,11,212,29,232,3249,0.006630612244897959,0.808134138584137,0.8742440342903137,187.48712158203125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/017.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/017.png,1,0.7818909883499146,1,1,0.7363165616989136,0.97,700,700,224,224,303,550,438,679,97,176,140,217,1403,17415,0.03554081632653061,0.8535332679748535,1.0,1197.5072021484375
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/017.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/017.png,1,0.7818909883499146,2,1,0.7363165616989136,0.97,700,700,224,224,353,90,391,125,113,29,125,40,103,1330,0.0027142857142857142,0.746764600276947,0.7574719190597534,76.91675567626953
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/018.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/018.png,1,0.5426234006881714,1,1,0.723875105381012,0.97,700,700,224,224,143,193,285,341,46,62,91,109,1506,21016,0.04288979591836735,0.8400056958198547,1.0,1265.048583984375
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/019.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/019.png,1,0.5703086853027344,1,1,0.8532944917678833,0.97,700,700,224,224,525,193,604,507,168,62,193,162,1502,24806,0.05062448979591837,0.9024916887283325,1.0,1355.54248046875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/020.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/020.png,1,0.9099774956703186,1,1,0.8075131177902222,0.97,700,700,224,224,243,59,372,210,78,19,119,67,1506,19479,0.039753061224489794,0.9005318284034729,1.0,1356.200927734375
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/021.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/021.png,1,0.7370891571044922,1,1,0.8053481578826904,0.97,700,700,224,224,78,190,244,300,25,61,78,96,1205,18260,0.03726530612244898,0.8866480588912964,1.0,1068.410888671875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/021.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/color/021.png,1,0.7370891571044922,2,1,0.8053481578826904,0.97,700,700,224,224,421,150,507,200,135,48,162,64,301,4300,0.008775510204081632,0.8235020637512207,0.8387407064437866,247.87411499023438
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/000.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/000.png,1,1.0,1,1,0.9013583660125732,0.97,700,700,224,224,362,590,460,647,116,189,147,207,459,5586,0.0114,0.926215410232544,0.9463106393814087,425.13287353515625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/000.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/000.png,1,1.0,2,1,0.9013583660125732,0.97,700,700,224,224,46,384,122,463,15,123,39,148,451,6004,0.012253061224489796,0.9461579322814941,1.0,426.71722412109375
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/000.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/000.png,1,1.0,3,1,0.9013583660125732,0.97,700,700,224,224,256,62,322,135,82,20,103,43,360,4818,0.00983265306122449,0.9282587766647339,0.9592638611793518,334.17315673828125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/001.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/001.png,1,1.0,1,1,0.9126613140106201,0.97,700,700,224,224,559,212,647,357,179,68,207,114,805,12760,0.026040816326530613,0.9481891393661499,1.0,763.292236328125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/001.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/001.png,1,1.0,2,1,0.9126613140106201,0.97,700,700,224,224,68,246,138,313,22,79,44,100,339,4690,0.009571428571428571,0.933323860168457,0.9532111883163452,316.39678955078125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/001.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/001.png,1,1.0,3,1,0.9126613140106201,0.97,700,700,224,224,578,415,638,479,185,133,204,153,253,3840,0.00783673469387755,0.9278062582015991,0.9418904185295105,234.7349853515625
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/002.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/002.png,1,1.0,1,1,0.9225730895996094,0.97,700,700,224,224,93,193,185,275,30,62,59,88,550,7544,0.015395918367346939,0.9599565863609314,1.0,527.9761352539062
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/002.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/002.png,1,1.0,2,1,0.9225730895996094,0.97,700,700,224,224,446,90,519,160,143,29,166,51,394,5110,0.01042857142857143,0.9382945895195007,0.9568395018577576,369.6880798339844
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/002.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/002.png,1,1.0,3,1,0.9225730895996094,0.97,700,700,224,224,165,528,238,597,53,169,76,191,384,5037,0.010279591836734693,0.9444321990013123,0.9715807437896729,362.6619567871094
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/003.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/003.png,1,0.9944508671760559,1,1,0.9375051259994507,0.97,700,700,224,224,487,118,588,222,156,38,188,71,676,10504,0.02143673469387755,0.9660556316375732,1.0,653.0535888671875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/003.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/003.png,1,0.9944508671760559,2,1,0.9375051259994507,0.97,700,700,224,224,115,140,200,207,37,45,64,66,420,5695,0.011622448979591837,0.9676693677902222,0.9942871332168579,406.421142578125
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/003.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/003.png,1,0.9944508671760559,3,1,0.9375051259994507,0.97,700,700,224,224,140,496,213,575,45,159,68,184,357,5767,0.011769387755102041,0.9520958065986633,0.9748533964157104,339.898193359375
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/004.png,1,1.0,1,1,0.9269449710845947,0.97,700,700,224,224,53,234,144,332,17,75,46,106,682,8918,0.0182,0.9672828912734985,1.0,659.6869506835938
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/004.png,1,1.0,2,1,0.9269449710845947,0.97,700,700,224,224,571,396,647,482,183,127,207,154,428,6536,0.013338775510204081,0.9493252635002136,0.9711089730262756,406.31121826171875
MVTec AD,metal_nut,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/metal_nut/test/flip/004.png,1,1.0,3,1,0.9269449710845947,0.97,700,700,224,224,228,565,291,625,73,181,93,200,316,3780,0.007714285714285714,0.9467036724090576,0.9679436087608337,299.1583557128906
