image_id,category,gt_pixels,normal_calibration_max_q95,valid,within_anomaly_pixel_auc,peak_inside_gt,defect_peak,background_peak,defect_peak_beats_background,defect_peak_above_normal_q95,top1pct_gt_recall,top1pct_precision
f681e8e404a3867d86d046c0,candle,651,34.530327796936035,True,0.9983264069305723,True,46.698020935058594,45.97587203979492,True,True,1.0,0.2482837528604119
2fbf2833d60163d0ef245a37,candle,318,34.530327796936035,True,0.9992861335198512,True,46.405128479003906,45.24862289428711,True,True,1.0,0.12128146453089245
7f9133a19d90ab1a00004736,candle,366,34.530327796936035,True,0.9993454492182859,True,48.263240814208984,47.89739990234375,True,True,1.0,0.13958810068649885
7e1ce1f0bf66cadff14a2b82,candle,502,34.530327796936035,True,0.9983398516223211,True,43.941490173339844,43.84890365600586,True,True,0.9721115537848606,0.18611746758199849
5522c3c673d05e27a999e37a,candle,171,34.530327796936035,True,0.9721579160104062,False,33.45955276489258,37.278690338134766,False,False,0.631578947368421,0.041189931350114416
9513012dbaab06c2529c56e0,candle,168,34.530327796936035,True,0.9966581817018498,False,39.827877044677734,42.19982147216797,False,True,0.9642857142857143,0.06178489702517163
cc2c3ce37c483eecd8d4939e,candle,304,34.530327796936035,True,0.8737672702393587,False,41.98023986816406,42.1026611328125,False,True,0.45723684210526316,0.053012967200610224
02bd8d596731ab3417010866,candle,1186,34.530327796936035,True,0.9899226384009615,True,59.47719955444336,58.91593933105469,True,True,0.5902192242833052,0.2669717772692601
f40690fcf046f10a039f7d32,candle,418,34.530327796936035,True,0.996245589684409,False,33.03640365600586,33.11186218261719,False,False,0.9688995215311005,0.15446224256292906
0337f49d30789e965adb6aa3,candle,163,34.530327796936035,True,0.9975607981499525,False,33.57773971557617,34.234703063964844,False,False,0.950920245398773,0.05911517925247902
2c0793530b61ae702a523af3,candle,411,34.530327796936035,True,0.9863528296323003,False,29.637929916381836,30.817960739135742,False,False,0.5060827250608273,0.07932875667429443
b9346d87212caa450aa83345,candle,660,34.530327796936035,True,0.9683458035325644,True,36.16059112548828,35.77911376953125,True,True,0.6015151515151516,0.15141113653699467
16371c78eea616c440a3b728,candle,387,34.530327796936035,True,0.993909543438216,True,37.053768157958984,36.5530891418457,True,True,0.689922480620155,0.10183066361556065
35668050020a627f0adc5472,candle,326,34.530327796936035,True,0.9822703784725276,True,33.56749725341797,33.5057258605957,True,False,0.6012269938650306,0.07475209763539283
add583dcc62a5788ebcdb480,candle,255,34.530327796936035,True,0.9888010704130825,False,30.236181259155273,35.13701248168945,False,False,0.5254901960784314,0.05110602593440122
f0844f0c727e05164d32a48e,candle,346,34.530327796936035,True,0.9898591066129749,False,44.487728118896484,44.522457122802734,False,True,0.7283236994219653,0.09610983981693363
44432f9b6735f9e80a62743b,candle,627,34.530327796936035,True,0.9946072924934317,False,30.57594871520996,30.720993041992188,False,False,0.7256778309409888,0.17353165522501907
a34a253dc1080c944e5fff96,candle,28,34.530327796936035,True,0.999216132224991,False,35.822837829589844,36.89141082763672,False,True,1.0,0.010678871090770405
b01dcc3fd008f4514189617a,candle,85,34.530327796936035,True,0.9990464652885755,False,39.963470458984375,40.07447052001953,False,True,1.0,0.03241800152555301
1465cbb36ac902b4140e4c1d,candle,33,34.530327796936035,True,0.9995498090503642,False,41.75791931152344,42.01535415649414,False,True,1.0,0.012585812356979404
88468c2928079c2e11f2b47a,candle,19,34.530327796936035,True,0.999875511382175,False,44.79570770263672,44.79717254638672,False,True,1.0,0.007246376811594203
2b6509024bae3e6bccca7363,candle,21,34.530327796936035,True,0.9803285734814063,False,37.667518615722656,52.86021041870117,False,True,0.6190476190476191,0.004958047292143402
9ad360eac4e01158c2e380a4,candle,11,34.530327796936035,True,0.9997520342726784,False,49.96409606933594,50.43733596801758,False,True,1.0,0.004195270785659802
d73bdd44d7fda01fe8275bc9,candle,19,34.530327796936035,True,0.9992821825665738,False,35.41116714477539,36.29347610473633,False,True,1.0,0.007246376811594203
ab9afeb16fd9a8853dee5274,candle,10,34.530327796936035,True,0.9995910488528769,False,30.749666213989258,31.094257354736328,False,False,1.0,0.0038138825324180014
2b7947bcdf5eb1937e18cad7,candle,9,34.530327796936035,True,0.9998520694383513,False,38.42673873901367,38.56198501586914,False,True,1.0,0.003432494279176201
668fafb002ba2bedb08a302a,candle,22,34.530327796936035,True,0.9986215648369149,False,33.90321731567383,34.09238815307617,False,False,1.0,0.008390541571319604
be7a0a3a57e6b9b1acf92d0b,candle,479,34.530327796936035,True,0.9916191147368583,False,33.29673767089844,33.84333801269531,False,False,0.7265135699373695,0.13272311212814644
d4fed7dfb047418fbb3c000e,candle,16,34.530327796936035,True,0.9985376896020265,False,27.688949584960938,29.258310317993164,False,False,1.0,0.006102212051868803
efee3baaddc2a0906e188def,candle,23,34.530327796936035,True,0.998672534738769,False,31.7896671295166,32.77738952636719,False,False,1.0,0.008771929824561403
fbcbceba9fd9123d01f3030e,candle,303,34.530327796936035,True,0.9899209800601663,False,32.9693489074707,32.973411560058594,False,False,0.768976897689769,0.08886346300533944
b0080cf2c66a63e3093dff88,candle,11,34.530327796936035,True,0.9990885959001381,False,34.405311584472656,34.95696258544922,False,False,1.0,0.004195270785659802
2cfa0214b5f2d2f4cb9d4013,candle,22,34.530327796936035,True,0.9997737001021731,False,40.73398208618164,40.82788848876953,False,True,1.0,0.008390541571319604
66dc8ad1e500ba364d4213d5,candle,6,34.530327796936035,True,0.9077947493305053,False,30.343097686767578,30.456199645996094,False,False,0.3333333333333333,0.0007627765064836003
8f0e247dce28bee97bc07c8b,candle,24,34.530327796936035,True,0.9997510682130322,False,33.87924575805664,33.98353576660156,False,False,1.0,0.009153318077803204
b55d0e80a1d91603885be041,candle,5,34.530327796936035,True,0.9973044834992122,False,30.997907638549805,33.88392639160156,False,False,1.0,0.0019069412662090007
d998b10fcedcef4853cb56f1,candle,6,34.530327796936035,True,0.9998645751474414,False,34.05733871459961,34.21792221069336,False,False,1.0,0.002288329519450801
25f27de6af83355048803af0,candle,772,34.530327796936035,True,0.9985836447827047,True,38.47987365722656,36.80729293823242,True,True,0.9689119170984456,0.28527841342486654
630dde95782ed7537300aa3e,candle,1377,34.530327796936035,True,0.99708581599259,True,50.17142105102539,48.20882797241211,True,True,0.7952069716775599,0.41762013729977115
2ae17c08f2618611a574a091,candle,1002,34.530327796936035,True,0.9981851420731153,True,44.16635513305664,43.15595626831055,True,True,0.909181636726547,0.34744469870327993
9566227abae86ed57cfee51a,candle,1889,34.530327796936035,True,0.9975362519345287,True,55.960899353027344,55.16307067871094,True,True,0.7993647432503971,0.5758962623951183
3aaddddf417ac998f01f564f,candle,1198,34.530327796936035,True,0.9992722254805608,True,54.21166229248047,52.71318435668945,True,True,0.9991652754590985,0.45652173913043476
fbf5ba916f7105bc36044471,candle,1157,34.530327796936035,True,0.9963529197398008,False,46.199466705322266,46.34868621826172,False,True,0.8798617113223854,0.3882532418001526
164a61895f124d74a7c4405b,candle,2349,34.530327796936035,True,0.9985602133115878,True,48.15221405029297,46.480224609375,True,True,0.8148148148148148,0.7299771167048055
4cd51110d2020c2bfdf72e34,candle,3110,34.530327796936035,True,0.995785674090084,True,40.92886734008789,40.53112030029297,True,True,0.5530546623794212,0.6559877955758963
1957eccd65cb87cda25c940f,candle,3959,34.530327796936035,True,0.9936658068438711,False,49.73146438598633,49.73716735839844,False,True,0.4354635008840616,0.6575133485888635
a2ab71b18b170589f60cb9a1,candle,1773,34.530327796936035,True,0.9910619458546356,True,37.01190948486328,36.98684310913086,True,True,0.6486181613085167,0.43859649122807015
bc57e888b248de105c8df944,candle,311,34.530327796936035,True,0.9881638799665426,False,46.76476287841797,47.55460739135742,False,True,0.8392282958199357,0.09954233409610984
c53dd2043d1837cc96845432,candle,153,34.530327796936035,True,0.9958102138069255,True,42.19390869140625,42.06648635864258,True,True,0.8366013071895425,0.04881769641495042
80cc2bdb921107826f71c3ff,candle,216,34.530327796936035,True,0.996244656433716,False,41.09737014770508,41.28789138793945,False,True,0.9722222222222222,0.08009153318077804
da7ccb5a11536704b9bf106b,candle,78,34.530327796936035,True,0.9981775974617472,False,43.91698455810547,44.18363571166992,False,True,1.0,0.029748283752860413
fa040b119c0dda16630297c2,candle,600,34.530327796936035,True,0.9935094541135208,False,45.26422882080078,45.30070114135742,False,True,0.8233333333333334,0.18840579710144928
3d38231c78d6540e798da39e,candle,139,34.530327796936035,True,0.9965583335701622,False,44.74134063720703,45.39888381958008,False,True,0.9928057553956835,0.05263157894736842
ab2efb527cf824d54854ead1,candle,167,34.530327796936035,True,0.996274596396324,False,43.98115158081055,44.024654388427734,False,True,0.9820359281437125,0.06254767353165523
04c7bc4c4d076ed304e64942,candle,252,34.530327796936035,True,0.994537385336837,False,47.158782958984375,47.197044372558594,False,True,0.7896825396825397,0.07589626239511824
e73dca61276a3f2c907d2512,candle,197,34.530327796936035,True,0.9991730802908381,True,48.660400390625,48.60734176635742,True,True,0.9847715736040609,0.07398932112890923
311730124e71844f46e71f0e,candle,391,34.530327796936035,True,0.9969522281421417,True,49.60964584350586,49.584861755371094,True,True,0.9744245524296675,0.14530892448512586
4c34d07b1a724a2306c8048e,candle,219,34.530327796936035,True,0.9870731495779186,False,48.28062438964844,48.387874603271484,False,True,0.9634703196347032,0.08047292143401984
c8182918e7c3a2c4de94070d,candle,539,34.530327796936035,True,0.9821701726451799,True,50.13826370239258,50.11170959472656,True,True,0.9499072356215214,0.1952707856598017
3b705eaea187dc69831b6022,candle,249,34.530327796936035,True,0.9881703564482255,False,41.85157775878906,41.99139404296875,False,True,0.6546184738955824,0.062166285278413426
5a58f0b785aa7f090ae7826b,candle,237,34.530327796936035,True,0.9958824724703791,False,46.2830810546875,46.31825637817383,False,True,0.890295358649789,0.08047292143401984
433fea52c6a7370fa6aeb8f5,candle,224,34.530327796936035,True,0.9987513567392443,False,53.40589904785156,53.514564514160156,False,True,0.9955357142857143,0.08504958047292144
ed4350a04f216387973bdd6b,candle,1385,34.530327796936035,True,0.9980398681477507,True,46.06232833862305,42.014312744140625,True,True,0.8584837545126354,0.45347063310450036
9c2e67c110da9dcd1c003b6b,candle,1886,34.530327796936035,True,0.9894985518367299,True,52.038692474365234,49.6438102722168,True,True,0.6643690349946978,0.4778794813119756
5b7a35f2be4da81e6f199877,candle,708,34.530327796936035,True,0.9995500027531558,True,49.5994758605957,47.42091369628906,True,True,1.0,0.2700228832951945
7c25547c8e25f6647a888898,candle,2269,34.530327796936035,True,0.9936793747036144,True,41.98420333862305,41.21940994262695,True,True,0.5235786690171882,0.45308924485125857
3b04f439dbfad1e077c3e306,candle,2097,34.530327796936035,True,0.9693512732619101,True,47.498146057128906,44.806182861328125,True,True,0.5164520743919886,0.41304347826086957
b43b95de4d0c97a22829d9ef,candle,1223,34.530327796936035,True,0.9919093376455588,True,46.59701919555664,45.85663986206055,True,True,0.7309893704006541,0.34096109839816935
76192909eb93b254c213e39b,candle,3756,34.530327796936035,True,0.9841116766130726,True,39.540950775146484,37.89228057861328,True,True,0.5394036208732694,0.7726926010678871
15d1b4999c94ed929aba6f73,candle,780,34.530327796936035,True,0.9992195063255921,True,45.118412017822266,44.70502471923828,True,True,1.0,0.2974828375286041
1ba5359ad13a8a9089d50cb2,candle,645,34.530327796936035,True,0.996240494316444,True,46.45095443725586,45.962364196777344,True,True,0.8589147286821706,0.2112890922959573
127520589c1faaae9b19ec3c,candle,3548,34.530327796936035,True,0.9864906737820358,True,36.82684326171875,36.16492462158203,True,True,0.5710259301014656,0.7726926010678871
611be7471202b6452d9c2538,candle,629,34.530327796936035,True,0.9921504197125549,True,38.82966995239258,38.614471435546875,True,True,0.670906200317965,0.16094584286803967
e24a04266cc632803bbc3009,candle,557,34.530327796936035,True,0.9990461343607006,True,52.422874450683594,50.37504577636719,True,True,1.0,0.2124332570556827
bd259225d453ef914c123ac0,candle,4096,34.530327796936035,True,0.9788720612488095,True,45.279720306396484,45.24722671508789,True,True,0.46875,0.7322654462242563
bfeb102980f53b94cff860a9,candle,3218,34.530327796936035,True,0.9913496897090807,True,41.088523864746094,36.6337890625,True,True,0.49658172778123055,0.6094584286803967
b963dc480a8a941790b51b9c,candle,982,34.530327796936035,True,0.9960053042589495,True,51.75626754760742,51.29401397705078,True,True,0.7932790224032586,0.2971014492753623
f101fd3229a85499e4a69947,capsules,146,41.02666225433349,True,0.9999565771023872,True,38.80139923095703,38.36521911621094,True,False,1.0,0.05568268497330282
718484fc3c551eb152d8c2b4,capsules,187,41.02666225433349,True,0.9999048502857727,True,44.73767852783203,43.727752685546875,True,True,1.0,0.07131960335621663
85945f69dd67b5684f68a99b,capsules,362,41.02666225433349,True,0.9996796288388242,True,42.49253463745117,41.407249450683594,True,True,1.0,0.13806254767353165
a258cc393006a1a04bbbe20f,capsules,432,41.02666225433349,True,0.9998081984805464,True,47.110206604003906,43.95151138305664,True,True,1.0,0.16475972540045766
906bc6e642b1cf0750840cd7,capsules,207,41.02666225433349,True,0.9999366112281415,True,44.41876983642578,42.74278259277344,True,True,1.0,0.07894736842105263
ed4da152dc4341d6f32eed14,capsules,147,41.02666225433349,True,0.998639102659923,True,41.46484375,41.321224212646484,True,True,0.9795918367346939,0.05491990846681922
fc3ae0173aab74bb4fc58582,capsules,410,41.02666225433349,True,0.9990276760225938,True,45.86304473876953,45.1156120300293,True,True,1.0,0.15636918382913806
0d3deca4b0e32e2057cae97f,capsules,145,41.02666225433349,True,0.9997512493796041,True,44.615482330322266,44.54964828491211,True,True,1.0,0.055301296720061024
8704aeb2018ef5778370ecfb,capsules,155,41.02666225433349,True,0.9998675640038568,True,40.72517395019531,40.119625091552734,True,False,1.0,0.05911517925247902
50f75b7d2a73acc1a847da2e,capsules,393,41.02666225433349,True,0.9989652481623976,True,52.73798370361328,50.070526123046875,True,True,0.9923664122137404,0.14874141876430205
19ac65f02264b423eb5c985f,capsules,458,41.02666225433349,True,0.994982173375091,True,44.03739929199219,43.5462646484375,True,True,0.7270742358078602,0.12700228832951946
740a5ee8c5f4192bf3babfd2,capsules,472,41.02666225433349,True,0.9984484837985813,True,44.500694274902344,43.59953308105469,True,True,1.0,0.18001525553012968
126ea6ab4ad2ded6c054b50d,capsules,344,41.02666225433349,True,0.9997881115977045,True,39.617889404296875,38.85296630859375,True,False,1.0,0.13119755911517925
9b6a68e10e1ef898048e3c49,capsules,359,41.02666225433349,True,0.9974897163852006,True,38.228492736816406,38.12572479248047,True,False,0.9052924791086351,0.12395118230358505
bf3f8db49f5ecd2ddea8928d,capsules,301,41.02666225433349,True,0.9993761319503383,True,44.40115737915039,42.58449172973633,True,True,1.0,0.11479786422578185
0230568537d49a20054718fc,capsules,333,41.02666225433349,True,0.9997797966790866,True,45.63111877441406,42.32044219970703,True,True,1.0,0.12700228832951946
63040d0286b32baf387aef98,capsules,339,41.02666225433349,True,0.9996696746587778,True,49.492313385009766,47.53919219970703,True,True,1.0,0.12929061784897025
3fe04fe0823a2d706add53c0,capsules,516,41.02666225433349,True,0.9996645853044437,True,48.81243896484375,46.444889068603516,True,True,1.0,0.19679633867276888
5b527561d5fe5bb2dcac2cd6,capsules,678,41.02666225433349,True,0.9997295598110107,True,52.060211181640625,47.69599151611328,True,True,1.0,0.2585812356979405
7d83ef8609fe05e220983875,capsules,363,41.02666225433349,True,0.9998476951214337,True,48.79668426513672,47.140071868896484,True,True,1.0,0.13844393592677345
42aeac834a78b48dab8e0b27,capsules,503,41.02666225433349,True,0.9998837737864343,True,45.883121490478516,42.496822357177734,True,True,1.0,0.19183829138062547
09dc9cfb0f5f0c6e5358d145,capsules,190,41.02666225433349,True,0.999539011067833,True,44.59433364868164,44.125885009765625,True,True,1.0,0.07246376811594203
35ed1b29dc27265ecc7a2bb5,capsules,225,41.02666225433349,True,0.9999478888935552,True,45.57514572143555,43.711517333984375,True,True,1.0,0.08581235697940504
45dd9375e0018b2b01b0ca8e,capsules,132,41.02666225433349,True,0.9973362311881159,False,38.51615905761719,39.47554016113281,False,False,1.0,0.05034324942791762
43c3e7b030bf71e4a1e156d7,capsules,174,41.02666225433349,True,0.9998893003015613,True,43.2414436340332,42.259666442871094,True,True,1.0,0.06636155606407322
c36619b63c9043eed4c5849b,capsules,398,41.02666225433349,True,0.9966768965133139,True,49.18016052246094,48.33138656616211,True,True,0.9447236180904522,0.14340198321891687
6d5929d061d0833f7db7f212,capsules,358,41.02666225433349,True,0.9964100117683227,False,42.73644256591797,44.96992874145508,False,True,0.9357541899441341,0.12776506483600306
25af3dad41b1dd1d352cfeb9,capsules,67,41.02666225433349,True,0.9988401494627391,False,36.38713455200195,36.49538803100586,False,False,1.0,0.02555301296720061
b55514a565c6afe55eec2519,capsules,390,41.02666225433349,True,0.9998619911864791,True,45.57542037963867,42.837406158447266,True,True,1.0,0.14874141876430205
42e847a39519793337b1bcc3,capsules,107,41.02666225433349,True,0.9967934363553352,False,34.551082611083984,34.80949020385742,False,False,0.9439252336448598,0.038520213577421816
721f15c7da361dff53afdf8c,capsules,35,41.02666225433349,True,0.9998006282010266,False,44.58846664428711,44.89376449584961,False,True,1.0,0.013348588863463006
c2901b191e7526e7a08e1eea,capsules,27,41.02666225433349,True,0.98843773327687,False,35.617271423339844,40.3272705078125,False,False,0.0,0.0
62b5760cd361553de8da2449,capsules,45,41.02666225433349,True,0.9996086296484238,False,38.22740173339844,38.54694747924805,False,False,1.0,0.017162471395881007
81bcf0781bf56862fae25e1a,capsules,39,41.02666225433349,True,0.9724942881082597,False,34.43138122558594,38.49663543701172,False,False,0.0,0.0
55ad57b3e25e9cd7d640dbfe,capsules,30,41.02666225433349,True,0.9808410335452005,False,34.0499153137207,37.417701721191406,False,False,0.0,0.0
9ffaa14ec0fab9931f2cb5c3,capsules,26,41.02666225433349,True,0.9997571557613218,True,44.85274124145508,44.83612823486328,True,True,1.0,0.009916094584286803
98aea145bbef2f2f060d0a8b,capsules,62,41.02666225433349,True,0.9916392210170124,False,36.29359817504883,41.662899017333984,False,False,0.7741935483870968,0.018306636155606407
3b66f59f9c5ac43c885e27ed,capsules,32,41.02666225433349,True,0.9999704324868758,True,40.34281539916992,40.2612419128418,True,False,1.0,0.012204424103737605
80c79373680ca72bd693d783,capsules,20,41.02666225433349,True,0.9996476858280814,False,44.41878128051758,44.72522735595703,False,True,1.0,0.007627765064836003
30f48754fa679c36708dda03,capsules,37,41.02666225433349,True,0.9998526494079837,True,38.09815979003906,38.092079162597656,True,False,1.0,0.014111365369946605
7de613b617ed3cbafbc6b3c9,capsules,26,41.02666225433349,True,0.9897543942334839,False,34.774410247802734,40.142398834228516,False,False,0.5,0.004958047292143402
71af10410082da9596ced49b,capsules,36,41.02666225433349,True,0.9991628768802682,False,35.153297424316406,35.21139907836914,False,False,1.0,0.013729977116704805
e29e79ba3e27a55803f6acea,capsules,40,41.02666225433349,True,0.9998686590055855,True,39.01008224487305,39.008487701416016,True,False,1.0,0.015255530129672006
804fa77a446eb0413bbb56f8,capsules,45,41.02666225433349,True,0.9999548092726624,True,42.69294738769531,42.544734954833984,True,True,1.0,0.017162471395881007
346c5897461de3a44f7daf03,capsules,30,41.02666225433349,True,0.9987571565552902,False,38.734046936035156,38.79405975341797,False,False,1.0,0.011441647597254004
05b91854e3218bb7fff74ab9,capsules,1516,41.02666225433349,True,0.9985164398226601,True,53.487327575683594,53.23012924194336,True,True,0.9689973614775725,0.5602593440122045
efaa48865bd8733baeea305f,capsules,1120,41.02666225433349,True,0.9976114094325207,True,50.93092727661133,49.13270950317383,True,True,0.9107142857142857,0.3890160183066362
fa8b1a5066d24b182917e091,capsules,1760,41.02666225433349,True,0.996763177609363,True,51.90939712524414,50.10293197631836,True,True,0.7420454545454546,0.498093058733791
1aea693e1f4615c67d9117cd,capsules,2226,41.02666225433349,True,0.997622204326837,True,55.67958068847656,54.256263732910156,True,True,0.7551662174303684,0.641113653699466
074325c08472083d737fcba6,capsules,2295,41.02666225433349,True,0.9980312262968276,True,51.25189208984375,51.158451080322266,True,True,0.7816993464052288,0.6842105263157895
2a7e6ad0e13612f0c7fcb2d0,capsules,1045,41.02666225433349,True,0.9965938656313814,True,52.327613830566406,49.8285026550293,True,True,0.8172248803827751,0.32570556826849734
fdc91d030e27f69309e2cc82,capsules,1163,41.02666225433349,True,0.998493079074689,True,55.114418029785156,54.62541580200195,True,True,0.9905417024935511,0.43935926773455375
c6a064efd1864d8a74744a35,capsules,2369,41.02666225433349,True,0.9978320265219613,True,51.894378662109375,50.950958251953125,True,True,0.7788096243140565,0.7036613272311213
edb69f8b12ecaa270a8cd4f2,capsules,1335,41.02666225433349,True,0.9988496453479675,True,48.852516174316406,46.773555755615234,True,True,0.9955056179775281,0.5068649885583524
367825824fbf202a48c58ab2,capsules,1683,41.02666225433349,True,0.9969587335027843,True,54.678932189941406,53.84883117675781,True,True,0.9387997623291741,0.6025934401220442
7c1b1c4c5673ab73918750cb,capsules,1426,41.02666225433349,True,0.998786531533961,True,51.29702377319336,50.242305755615234,True,True,0.9943899018232819,0.5408085430968727
49d11e476e0c779cef4550b9,capsules,4206,41.02666225433349,True,0.9956370184127562,True,53.006446838378906,47.35734558105469,True,True,0.6067522586780789,0.973302822273074
39e7cd68f53b712ca8b8f1df,capsules,5012,41.02666225433349,True,0.985120294697359,True,55.84498977661133,48.11511993408203,True,True,0.4980047885075818,0.9519450800915332
928c5a36a36da37b5f9d1f90,capsules,2423,41.02666225433349,True,0.9991875810199663,True,51.3129768371582,48.34823226928711,True,True,0.8865043334709038,0.8192219679633868
d579527da6cfe5dbe0a1e2ca,capsules,4694,41.02666225433349,True,0.9954537509113794,True,51.71165466308594,49.871578216552734,True,True,0.5494247976139753,0.9836003051106026
8eb64ff5814eafd0aa3f1144,capsules,1846,41.02666225433349,True,0.9991490241449822,True,54.13502502441406,53.00954055786133,True,True,0.9631635969664138,0.6781083142639207
f4204410b976824fb49a7187,capsules,1793,41.02666225433349,True,0.997993403486785,True,52.48788070678711,52.47159957885742,True,True,0.8918014500836586,0.6098398169336384
c6422a5d81dfc9f98364e959,capsules,2379,41.02666225433349,True,0.9980272142214226,True,57.39176940917969,54.34579086303711,True,True,0.7587221521647751,0.6884057971014492
8a082ff8154b35e3ddade297,capsules,1608,41.02666225433349,True,0.9930794673842688,False,49.0811653137207,49.76906967163086,False,True,0.44154228855721395,0.2707856598016781
38e48d375151c434affdea91,capsules,2862,41.02666225433349,True,0.9984673958868007,True,56.45423126220703,53.900352478027344,True,True,0.7211740041928721,0.7871853546910755
cd0b7ac8eb7457bdf41f885a,capsules,3733,41.02666225433349,True,0.9987429542492215,True,50.32289505004883,40.199615478515625,True,True,0.6914010179480311,0.9843630816170862
ec5a449b5eefaff119825918,capsules,3536,41.02666225433349,True,0.9801415675812417,True,41.42548751831055,39.09604263305664,True,True,0.5882352941176471,0.7932875667429443
0e3e18366515ae2514a8e77d,capsules,4006,41.02666225433349,True,0.9986839208874514,True,49.27668380737305,41.97140884399414,True,True,0.6537693459810284,0.9988558352402745
d0eb64421295aa0bcc678ab8,capsules,4394,41.02666225433349,True,0.9979472051430683,True,54.23634338378906,46.09721374511719,True,True,0.5696404187528448,0.9546147978642258
77defa5063eedec887997eb2,capsules,4348,41.02666225433349,True,0.9953575868586849,True,53.82808303833008,45.36497116088867,True,True,0.6030358785648574,1.0
7668cac7cf3127b106685eca,capsules,4333,41.02666225433349,True,0.9970493504902366,True,59.4636116027832,46.92897415161133,True,True,0.5963535656588969,0.9855072463768116
1e834e3ec0a0f99cc61db643,capsules,4310,41.02666225433349,True,0.9991564843776982,True,59.39875793457031,47.08345031738281,True,True,0.6060324825986079,0.996186117467582
0b38ea5bd86c4923a78bc374,capsules,4470,41.02666225433349,True,0.9920056682794254,True,58.16559982299805,43.943050384521484,True,True,0.5865771812080537,1.0
8413c67bf75249480fff74f6,capsules,4149,41.02666225433349,True,0.9992350119206106,True,59.2685546875,45.52757263183594,True,True,0.6319595083152567,1.0
