image_id,category,split,detector,map_max,top01,top1,top5
8dce5409b4acc9ad238bda5b,candle,calibration,29.029077529907227,28.152849197387695,27.712642669677734,26.234405517578125,24.404447555541992
730258815fa38b1e598f7883,candle,calibration,26.477441787719727,25.67255973815918,25.414899826049805,24.442230224609375,23.21072006225586
958702dcb905072c6597cc0c,candle,calibration,28.586790084838867,27.924856185913086,27.133224487304688,24.950393676757812,23.132802963256836
78206fed1fa02dbff8a87a77,candle,calibration,25.514352798461918,24.654098510742188,24.438791275024414,23.658159255981445,22.655925750732422
0cb264047a386dc042459bb5,candle,calibration,28.90778923034668,28.265830993652344,27.804685592651367,25.81905174255371,23.73214340209961
cf5faca9287456a5ed598e01,candle,calibration,26.760372161865234,26.143936157226562,25.527912139892578,24.641801834106445,23.452720642089844
5b68c80e7bea5147eed2f155,candle,calibration,31.26457405090332,30.05084228515625,29.08945655822754,26.69875144958496,24.07272720336914
018907bf1dcc6fa36230be24,candle,calibration,28.854780197143555,27.544681549072266,26.4440860748291,24.232309341430664,23.15155792236328
cbdd67cd19c7fbb60c058fab,candle,calibration,38.74264144897461,37.3091926574707,36.854801177978516,31.441450119018555,26.007150650024414
f354705c3cd03bca9ccb6073,candle,calibration,27.19576644897461,26.319551467895508,26.024276733398438,24.968679428100586,23.256378173828125
2fb1025316c6a72a5b1a6459,candle,calibration,29.319860458374023,28.404987335205078,27.448806762695312,25.527524948120117,23.678993225097656
49bb0092a4a460b1f0a34fc1,candle,calibration,26.36130142211914,25.795190811157227,25.441831588745117,24.14714813232422,22.72986602783203
1eacea85f68939f737504131,candle,calibration,26.20191192626953,25.750713348388672,25.47939682006836,24.666259765625,23.3066349029541
ea7324d84d9a77b023a80556,candle,calibration,27.100008010864254,25.626420974731445,25.427473068237305,24.807571411132812,23.6157169342041
68f60c1f1d771ddfcae1d3d1,candle,calibration,27.488325119018555,26.60888671875,26.185596466064453,24.824573516845703,23.422060012817383
4a31eb32a2d6a573f21182c3,candle,calibration,29.224529266357425,27.933000564575195,27.512985229492188,25.75466537475586,23.685096740722656
9a90effcb61b02ad58c8e0c6,candle,calibration,27.11190414428711,26.539201736450195,26.1589412689209,25.093690872192383,23.719112396240234
4616c9fc2bca6b5444db9701,candle,calibration,38.56874465942383,36.853858947753906,35.951107025146484,30.060405731201172,25.12807846069336
3e8166e4ca9fda8b6c05f63c,candle,calibration,32.32526016235352,30.598058700561523,29.562822341918945,26.615257263183594,24.620695114135742
1407a172b880c651154bb622,candle,calibration,25.742889404296875,25.060319900512695,24.797115325927734,23.991683959960938,23.01350975036621
d176ba5ab844dd991a3851df,candle,calibration,25.238008499145508,24.511903762817383,24.304332733154297,23.60824966430664,22.814552307128906
a72ebfc22b18abd990fa1837,candle,calibration,28.535663604736328,27.850683212280273,27.458877563476562,25.86003303527832,23.915142059326172
46b0e12d6e07e7f1aaadf6c3,candle,calibration,28.99761962890625,28.21693229675293,27.48406410217285,25.85019874572754,23.9721736907959
e09faa3254cd17c2f340361c,candle,calibration,29.239490509033203,27.783132553100586,26.706998825073242,25.179887771606445,23.616750717163086
e7584ece1238dd0f168e9cd6,candle,calibration,26.506271362304688,25.30864715576172,24.986562728881836,23.964250564575195,22.9176082611084
7d20f6536960e35f4eb70a0b,candle,calibration,32.01567840576172,30.415542602539062,29.443761825561523,26.646650314331055,23.897886276245117
63f8e27719f8e494afb5c4f4,candle,calibration,28.87405776977539,27.661806106567383,27.21116065979004,26.07596206665039,24.511781692504883
bb68f2e3a02a08bfb64c976d,candle,calibration,27.098371505737305,26.16828155517578,25.44723129272461,24.30586051940918,23.19556427001953
ccab445f214890acc8616d16,candle,calibration,32.81429672241211,31.230241775512695,30.236766815185547,27.086048126220703,24.86444854736328
dd9041ae3b8cf040e1a6e9c0,candle,calibration,27.78243637084961,27.101335525512695,26.462566375732422,24.784835815429688,23.245708465576172
2e80f741e604873cc90e0eda,candle,calibration,30.237796783447266,29.63933753967285,29.37843894958496,27.841449737548828,24.8862247467041
35555342b9e396a1963cb9ad,candle,calibration,26.739181518554688,25.770050048828125,25.07917594909668,24.09185218811035,23.050127029418945
eea827c68098c31d38f7f73a,candle,calibration,26.854766845703125,26.17090606689453,25.678491592407227,24.33467674255371,23.092815399169922
91b1b293e0f955082fca04f5,candle,calibration,26.26393699645996,25.65343475341797,24.9185848236084,23.383377075195312,22.61656951904297
4f00350f4809acd0fd306558,candle,calibration,39.80685806274414,38.179710388183594,36.85313034057617,29.78038215637207,25.265077590942383
6a2be6ac3069e965f9402809,candle,calibration,26.99471664428711,26.031768798828125,25.583362579345703,24.62470817565918,23.365957260131836
bd876f0e8afe8f5f505c430f,candle,calibration,33.114776611328125,31.30644416809082,29.87725067138672,26.70861053466797,24.068603515625
ad1bbd45e7b9d377171f5ef4,candle,calibration,27.613744735717773,26.26887321472168,25.713346481323242,24.795425415039062,23.48665428161621
7520ff5bc199413fa9806d90,candle,calibration,28.19681167602539,27.42404556274414,27.071420669555664,25.403196334838867,23.48967170715332
c71910f1a1324611e19ab730,candle,calibration,32.10636520385742,30.606481552124023,29.982738494873047,27.852622985839844,25.420373916625977
af4739aaf0337cbb70b773f4,candle,calibration,26.152931213378903,25.49607276916504,25.167945861816406,23.95743179321289,22.926454544067383
11b7553dab9fb5b3074cafdd,candle,calibration,27.42958068847656,26.833654403686523,26.42497444152832,24.883522033691406,23.570276260375977
3a8a0b54a7eedf424bceb3c5,candle,calibration,33.160064697265625,32.36603546142578,31.601951599121094,28.11505699157715,24.45939064025879
cb04a07f41c5507c4760003b,candle,calibration,26.49471092224121,25.855581283569336,25.37137222290039,24.353683471679688,23.167055130004883
716a512d04c9ac13b1bd61e9,candle,calibration,35.803009033203125,34.086181640625,32.858158111572266,28.74073600769043,25.035659790039062
d4dc2cc9ed7c1506a8ed8334,candle,calibration,35.51353073120117,34.418678283691406,33.926116943359375,30.472352981567383,25.284814834594727
fde249f4c7e4850325128999,candle,calibration,30.59853172302246,29.71781349182129,29.249704360961914,26.473224639892578,24.39735221862793
5c978ff781b668c77d23f69f,candle,calibration,26.34650993347168,25.308732986450195,24.877307891845703,24.1696720123291,22.993921279907227
fe4605f0f6d168ee2af8dced,candle,calibration,30.821311950683597,29.522722244262695,29.002079010009766,26.836530685424805,24.27962875366211
a0ebaa9fed0b9b31264be499,candle,calibration,27.64854621887207,26.568653106689453,26.27895164489746,25.503950119018555,24.185943603515625
e00fa1ad8866373e4bb7d5d4,candle,calibration,25.548141479492188,24.93464469909668,24.815664291381836,24.13258934020996,23.02519416809082
4b64c6c4d511dd2981168b64,candle,calibration,35.45496368408203,33.44158935546875,32.27649688720703,27.32817840576172,24.196420669555664
3a9e7bbb83efa89926c297da,candle,calibration,29.05695533752441,27.969280242919922,27.18479347229004,25.38264274597168,23.523271560668945
c0110b29b1056478d6dde485,candle,calibration,30.517986297607425,29.70769500732422,28.955839157104492,26.963083267211914,24.787067413330078
0b8725cbe33f5e0feb795a4a,candle,evaluation,28.930095672607425,27.380043029785156,26.703210830688477,24.914161682128906,23.62710952758789
a1a087923eb10c04ecb17a9a,candle,evaluation,29.390295028686523,28.887449264526367,28.177032470703125,25.72542381286621,23.91109848022461
909d10fa96bc614abc3d5fc3,candle,evaluation,30.33847999572754,29.36740493774414,28.41086196899414,25.834449768066406,24.00650405883789
dc194af351555f8b101b5c78,candle,evaluation,25.924165725708008,25.674898147583008,25.19550895690918,24.17241668701172,22.973512649536133
152d0fd95c8887703acb0d8a,candle,evaluation,30.16476249694824,29.19877815246582,28.684402465820312,26.56141471862793,24.595745086669922
9eca56e5803170da4e9503df,candle,evaluation,26.139305114746094,25.376468658447266,24.723318099975586,23.735631942749023,22.69597053527832
ec483234a76471d72864355e,candle,evaluation,28.1083984375,26.816001892089844,26.178237915039062,24.627166748046875,23.291248321533203
3a0fabced1a25417899bd736,candle,evaluation,28.86948776245117,27.359716415405273,26.953371047973633,25.418203353881836,23.76886749267578
8d25fc54361deba2c55ee409,candle,evaluation,27.72480773925781,26.776702880859375,26.455507278442383,25.584144592285156,23.90900993347168
f05e6ebb49d2f51bd53bb05a,candle,evaluation,27.195743560791016,26.3637638092041,25.546981811523438,24.002172470092773,22.7940673828125
b3bca572e4dba600e0a32bfc,candle,evaluation,28.5707950592041,27.755001068115234,27.384382247924805,25.833471298217773,23.84740447998047
cfe2dced92b00134864bc208,candle,evaluation,28.381654739379883,27.664274215698242,26.940677642822266,25.28660774230957,23.550172805786133
28a912bcbfc060adbd6b5c80,candle,evaluation,25.77560043334961,25.387109756469727,25.04402732849121,23.995403289794922,22.814102172851562
fb70680edc9f094d41952baa,candle,evaluation,29.516101837158203,28.406618118286133,27.787748336791992,26.085878372192383,24.137048721313477
07e83d7d169ce5da90f06bcb,candle,evaluation,26.090246200561523,25.256803512573242,24.84913444519043,24.078983306884766,23.054656982421875
afaf5ae38dde29fa24f94147,candle,evaluation,25.89676856994629,24.662160873413086,23.993494033813477,22.9656925201416,22.125316619873047
4de6dd383f983d0681a2c5b6,candle,evaluation,29.252485275268555,28.500778198242188,27.863391876220703,26.267528533935547,24.532251358032227
d336f3be70c17478dbd137f3,candle,evaluation,31.88187789916992,29.4063663482666,28.3937931060791,27.39322853088379,25.48272132873535
916d5945c5ab5f827e9f47e0,candle,evaluation,34.966487884521484,32.15534591674805,30.626558303833008,25.779129028320312,23.3123722076416
090458eedba8b03d5dceaeaa,candle,evaluation,30.974384307861328,30.646692276000977,30.312477111816406,28.064973831176758,25.404191970825195
206dcc79be4ebd28bb821bd5,candle,evaluation,24.720333099365234,24.246244430541992,23.5483341217041,22.534259796142578,21.877784729003906
6a235ff1c591fcaab5ee145e,candle,evaluation,35.6618766784668,34.66818618774414,33.42629623413086,30.284229278564453,26.727657318115234
96ac46ea894fc675101cd534,candle,evaluation,25.91240882873535,25.115854263305664,24.840341567993164,23.90796661376953,22.838197708129883
89a0283a97650b8c4ad2ca4b,candle,evaluation,25.96536064147949,24.62439727783203,24.301424026489258,23.529020309448242,22.703075408935547
b9a614a2ab5ee2eb824a20f3,candle,evaluation,27.248231887817383,25.69458770751953,25.1213436126709,24.129878997802734,23.00382423400879
d89308a0403f81bc92e6cc97,candle,evaluation,28.1000919342041,26.917713165283203,26.48052406311035,25.17148780822754,23.732830047607422
5a0c81242b700a179e91dac6,candle,evaluation,27.93547248840332,27.340370178222656,26.73405647277832,24.75295639038086,23.41978645324707
a65615a3920be0ea2ad00971,candle,evaluation,25.037548065185547,24.436269760131836,23.957191467285156,23.29971694946289,22.399141311645508
c28fcb490c44e8fae22a6fb5,candle,evaluation,30.27140235900879,28.780847549438477,28.03837013244629,25.708721160888672,23.774946212768555
516898df19f1c090a7b218ab,candle,evaluation,36.240177154541016,34.688663482666016,33.10266876220703,28.448280334472656,25.174840927124023
5c62a5405c5217938000e6eb,candle,evaluation,26.888093948364254,25.873199462890625,25.322246551513672,23.783124923706055,22.751508712768555
760008f6fc093a45ece0ac35,candle,evaluation,32.53328323364258,31.6628360748291,30.826082229614258,27.31582260131836,24.59853744506836
a8da42aff1066a23c4b4e677,candle,evaluation,32.00968933105469,30.792083740234375,29.93815803527832,27.01097297668457,25.068387985229492
8f3b4e408c485524a4fc1ae7,candle,evaluation,30.5862979888916,30.123851776123047,29.339614868164062,27.353588104248047,25.1235408782959
49394ccb1efc6c22a2987367,candle,evaluation,25.728126525878903,24.82499885559082,24.462575912475586,23.63181495666504,22.57472038269043
702376d1e341046ee522ec4d,candle,evaluation,29.754688262939453,28.724254608154297,27.921039581298828,25.879091262817383,24.21056365966797
2a261e3bdfd586d154d91f87,candle,evaluation,27.929128646850582,27.1380615234375,26.85621452331543,25.026744842529297,23.297279357910156
3805625b1dd1455114f818a2,candle,evaluation,30.363941192626957,28.88369369506836,28.4449462890625,26.14550018310547,23.58018684387207
e709091228608972ecc7e643,candle,evaluation,26.85365295410156,25.98828887939453,25.641550064086914,24.46959686279297,23.266740798950195
22dec60b6af2e8c94be95e24,candle,evaluation,41.04605484008789,39.95613098144531,39.044586181640625,33.8316535949707,26.59537124633789
2e8106dd75db3fc5e984bc53,candle,evaluation,28.36395835876465,26.82954978942871,26.39076042175293,25.50819969177246,24.228044509887695
57182add803c888ac5d8e2e3,candle,evaluation,27.8413143157959,27.13123893737793,26.657066345214844,24.982091903686523,23.457658767700195
14332dc2dfe6114dc398c392,candle,evaluation,25.76188087463379,25.22145652770996,24.931859970092773,23.881391525268555,22.785465240478516
f9206903efac692c7ab0dbbe,candle,evaluation,29.616565704345703,28.807838439941406,28.116130828857422,26.01089859008789,24.07683563232422
b3386a528d7b3fac2db43a74,candle,evaluation,31.90389060974121,30.514381408691406,29.58929443359375,26.465585708618164,24.470012664794922
2f58b6308449872980d0f985,candle,evaluation,28.21108055114746,26.901636123657227,26.248886108398438,24.742557525634766,23.558013916015625
8291aa6161af6b7c51bf52b5,candle,evaluation,28.832738876342773,27.391565322875977,26.414321899414062,24.98564910888672,23.529300689697266
6bd63112425bda2aedb01901,candle,evaluation,28.29262924194336,27.12497329711914,26.534772872924805,24.989994049072266,23.373952865600586
b6338bb1621a91b22b7f99bf,candle,evaluation,29.59543228149414,28.888017654418945,28.3482723236084,26.101600646972656,23.79851531982422
6993e24e4599200daa428d22,candle,evaluation,28.5013484954834,27.458354949951172,26.471113204956055,24.596576690673828,22.8146915435791
0397572d12c4b5519744c5d9,candle,evaluation,28.700082778930664,26.760282516479492,25.90557098388672,24.673870086669922,23.43257713317871
0405531b175ece4bbd28c84e,candle,evaluation,28.52030563354492,26.96784210205078,26.445533752441406,24.989835739135742,23.602031707763672
e946de8546afa425662408aa,candle,evaluation,33.09503555297852,31.645620346069336,30.837385177612305,28.66862678527832,26.23472785949707
60b8d7bc2f2600871270d2fd,candle,evaluation,32.137081146240234,30.384544372558594,29.003883361816406,26.29745864868164,24.61285400390625
c74baf36c749fec2d845d29c,candle,evaluation,33.08412551879883,30.95214080810547,29.57179832458496,27.269527435302734,25.07944107055664
fbd6177374b723bb9d4072ea,candle,evaluation,31.18290328979492,30.382732391357422,29.543804168701172,27.49977684020996,25.442996978759766
f99d4cd59929cee55b694315,candle,evaluation,27.179759979248047,25.794418334960938,25.368505477905273,24.49136734008789,23.160734176635742
2c5663c18239325c54e74b87,candle,evaluation,28.11917495727539,26.899642944335938,26.28128433227539,24.54753875732422,22.941699981689453
44575a057dce2cd30505a81e,candle,evaluation,34.51769256591797,33.87214660644531,33.254722595214844,28.7239933013916,24.428255081176758
528a606734c2cd1b788abba8,candle,evaluation,29.243520736694336,27.302186965942383,26.76027488708496,25.467330932617188,23.62947654724121
1c17d2c430226e43ea124d85,candle,evaluation,27.87546730041504,27.24504852294922,26.904077529907227,25.77423667907715,24.196308135986328
dc446dd7514e9f7edb5d6d55,candle,evaluation,28.59191131591797,27.9252872467041,27.21289825439453,24.814302444458008,23.289600372314453
643ae60e1cbd975cd01427a4,candle,evaluation,26.157262802124023,25.899560928344727,25.548072814941406,24.17816734313965,22.95690155029297
0376a84cc136cb65b92d2401,candle,evaluation,28.044506072998047,26.534088134765625,25.908742904663086,24.142717361450195,22.79181671142578
171adaf8191f9b9b11622eaa,candle,evaluation,27.63681983947754,26.63871192932129,26.078811645507812,24.799121856689453,23.56646156311035
c85954fed5c188fc6118390d,candle,evaluation,29.185544967651367,27.859180450439453,27.173988342285156,25.31715202331543,23.3798828125
7ec7b3c03939cbd21a14b77c,candle,evaluation,30.045360565185547,28.691015243530273,27.67837142944336,25.84281349182129,23.86819076538086
826de035097f12d7b1455ba7,candle,evaluation,28.741670608520508,27.85878562927246,27.241580963134766,25.017427444458008,23.48336410522461
eb7e63212f062d77c0c998be,candle,evaluation,34.53713607788086,33.261653900146484,32.4334602355957,28.823762893676758,25.668373107910156
e75bcc9cf5db48399993a17e,candle,evaluation,28.28288078308105,27.284957885742188,26.80170249938965,25.25128173828125,23.77826690673828
2ad2206381d4bdca32f03741,candle,evaluation,34.89839172363281,33.79005432128906,32.74866485595703,28.28435516357422,24.816438674926758
d760362d2e715eda4018b3d5,candle,evaluation,29.398313522338867,28.604768753051758,27.943021774291992,26.155391693115234,23.782522201538086
2bef5c91b8c706579aea7dcc,candle,evaluation,32.76003646850586,31.930681228637695,31.313852310180664,27.791851043701172,24.22345542907715
ad0c9e6d1f91cf6216b5af90,candle,evaluation,30.622802734375,29.515769958496094,28.938777923583984,27.280635833740234,24.608694076538086
25cf114d9f935bb74411ce61,candle,evaluation,25.17833137512207,24.149744033813477,23.853652954101562,22.9223690032959,22.197010040283203
3d5fde0649bf18fcee72d34a,candle,evaluation,27.337270736694336,26.536170959472656,25.903287887573242,25.0322208404541,23.825740814208984
81c1c4bbe1e6c8dc099759c3,candle,evaluation,28.13436508178711,27.0935001373291,26.46746826171875,24.886518478393555,23.26206398010254
c3756ba572dbab976479c83a,candle,evaluation,25.79759979248047,24.844398498535156,24.519033432006836,23.709857940673828,22.66374397277832
34a077336b6fdfd91ed8d6ee,candle,evaluation,28.954835891723636,27.73597526550293,27.194068908691406,25.785362243652344,24.278966903686523
cbbad478715625d078a033d1,candle,evaluation,27.304473876953125,26.681514739990234,26.227575302124023,25.06914520263672,23.784210205078125
20410585cac5208e0a0f7532,candle,evaluation,29.32309341430664,28.43700408935547,28.093852996826172,26.509387969970703,24.214553833007812
40b567c425466876d29022d3,candle,evaluation,32.79729461669922,32.26639938354492,31.673995971679688,28.59929847717285,24.737207412719727
3a8f69b9a03aa2ff82aad84a,candle,evaluation,28.886234283447266,27.537647247314453,26.642187118530273,24.80574607849121,23.160778045654297
4362c986c451ca0169a06bfe,candle,evaluation,30.425312042236328,28.90340805053711,27.987211227416992,25.74142837524414,24.17842674255371
6ddc20204206078e5ade3661,candle,evaluation,27.19183158874512,25.69202995300293,25.293182373046875,24.01036262512207,22.748872756958008
1c550c6a0bf286189a4768e1,candle,evaluation,29.61829376220703,27.840795516967773,26.685302734375,24.922992706298828,23.468660354614258
de51d0d277f1b6f2c304283c,candle,evaluation,26.68708229064941,25.58261489868164,25.20477294921875,24.217496871948242,22.803607940673828
e099ac47d5c45ed5af94be61,candle,evaluation,29.11203956604004,28.216876983642578,27.575014114379883,25.306324005126953,23.59708023071289
9ef8a36b8102484135fb8e79,candle,evaluation,26.307470321655277,25.696176528930664,25.473447799682617,24.538684844970703,23.44646644592285
872b6fd9d2acad667a7ab345,candle,evaluation,28.48531150817871,27.543376922607422,27.0113582611084,25.470335006713867,23.66151237487793
ef2b0a6652e72c192aee684f,candle,evaluation,31.276700973510746,30.135787963867188,29.58629035949707,27.03635025024414,24.829374313354492
9f6272e1413571f594aabe39,candle,evaluation,30.676048278808597,28.8223876953125,27.69674301147461,26.246212005615234,24.7064266204834
954acf1771c25521baf56067,candle,evaluation,29.633155822753903,28.59010887145996,27.724706649780273,25.813549041748047,23.745450973510742
fff1bee28b7eae7e1c413d82,candle,evaluation,41.0404167175293,40.28275680541992,39.47554016113281,35.45357131958008,29.855667114257812
ed7869948ab424bba1a010de,candle,evaluation,27.6412296295166,26.253721237182617,25.985929489135742,25.205833435058594,23.79300880432129
f931ab0ec8d5f0a922d4963c,candle,evaluation,27.10198402404785,26.5021915435791,26.135671615600586,24.999977111816406,23.462919235229492
630088109ead89c8d371f7c6,candle,evaluation,29.00055313110352,27.96196937561035,27.261123657226562,25.57969856262207,23.869508743286133
7e422b807c93d1f858ef804f,candle,evaluation,29.962596893310547,28.803308486938477,27.834522247314453,25.927854537963867,24.38010597229004
ffe46cdf3d6a51b27ddb2abc,candle,evaluation,27.24099922180176,26.662729263305664,26.304672241210938,24.704662322998047,23.15605926513672
b1b79079c4a2cdbae0fe1267,candle,evaluation,26.254467010498047,25.339599609375,24.91987419128418,23.92278289794922,22.879915237426758
ab47a8d0b593686af515ade9,candle,evaluation,32.12038803100586,31.22760581970215,30.247140884399414,28.02309226989746,25.731847763061523
8f3a88920755ec17b08f4033,candle,evaluation,50.682010650634766,49.323150634765625,47.82813262939453,39.36083221435547,29.30513572692871
d9bcc5633b86b6332d42dc42,candle,evaluation,44.420936584472656,43.276641845703125,42.21075439453125,35.40498733520508,27.43151092529297
8f927bcc86db94e9be1ad4dd,candle,evaluation,46.8554916381836,45.60938262939453,44.453243255615234,38.99373245239258,31.690155029296875
a9112c607ddd101d6418aa7f,candle,evaluation,48.69817352294922,47.0439567565918,45.65720748901367,37.59977340698242,30.20931625366211
80a9e056efbc5959cfb71d76,candle,evaluation,42.1231689453125,41.31853485107422,40.980247497558594,36.553466796875,29.111370086669922
a735a47cf34fc010bfb48855,candle,evaluation,46.79696273803711,44.83759307861328,43.21906280517578,35.95469284057617,28.351516723632812
cdb66e6b154c64f38bdd3655,candle,evaluation,46.5419921875,45.86113739013672,45.05264663696289,39.811607360839844,31.06366539001465
937deb748bcb8d4db75d6577,candle,evaluation,47.325714111328125,46.28874206542969,45.11410903930664,38.00272750854492,29.88461685180664
89359a70ff88d4af7d1d0038,candle,evaluation,50.1988525390625,49.332130432128906,47.88156509399414,39.103939056396484,29.876873016357422
f74a61f2fb120b5eec42f95d,candle,evaluation,36.57020950317383,35.426971435546875,34.30377960205078,30.022647857666016,26.411088943481445
6e61d7dd6e997a7fdc6cd3a6,candle,evaluation,35.630615234375,34.129432678222656,32.804439544677734,28.610605239868164,25.44430160522461
dac420adaa0745b029dc1223,candle,evaluation,44.69741439819336,42.68911361694336,40.93408203125,33.01507568359375,27.267908096313477
564b87f329cefaaca090bb92,candle,evaluation,34.05424880981445,33.23341369628906,32.66701889038086,29.32297706604004,26.697412490844727
28858dc685de10032ea5c704,candle,evaluation,42.51015853881836,40.790504455566406,39.247676849365234,32.7588005065918,26.948814392089844
8019ea1a39698cf472a4aba4,candle,evaluation,33.18792724609375,32.04844284057617,31.413259506225586,28.69247817993164,26.139333724975586
2848f0f0cce91ec34d541f46,candle,evaluation,32.8975944519043,32.20790100097656,31.449316024780273,29.223155975341797,26.639442443847656
a30e98e9f5a93b1da26f8e0e,candle,evaluation,29.48824119567871,28.652299880981445,27.85191535949707,26.126800537109375,24.443235397338867
ee2d487eb8d7c1feaa80ee8c,candle,evaluation,33.52000427246094,32.62867736816406,31.39468002319336,26.402385711669922,23.619779586791992
d6724990c6bb9cbf1def5522,candle,evaluation,35.673492431640625,34.76617431640625,33.614200592041016,28.885303497314453,25.468364715576172
d124a32220cef1434c09435c,candle,evaluation,41.443660736083984,40.725589752197266,39.78883361816406,33.626853942871094,28.142793655395508
23e908cb5ae2243950b9b570,candle,evaluation,42.029598236083984,40.77233123779297,39.48358154296875,32.823543548583984,27.633615493774414
7a3fed57e7f8a98a82e5da5c,candle,evaluation,38.85960006713867,37.39664840698242,36.334529876708984,31.914705276489258,26.57584571838379
f681e8e404a3867d86d046c0,candle,evaluation,49.40092468261719,46.698020935058594,44.58940887451172,36.77182388305664,28.24603271484375
2fbf2833d60163d0ef245a37,candle,evaluation,48.73648452758789,46.405128479003906,44.426090240478516,36.517032623291016,28.964397430419922
7f9133a19d90ab1a00004736,candle,evaluation,50.51592254638672,48.263240814208984,46.26491928100586,37.958892822265625,29.30424690246582
