path,size_bytes,backbone,role,rows,cols,columns,preview_json,error,has_image_path,has_bbox,has_label,has_category,has_candidate_quality,has_vlm_score,has_normal_score,has_anomaly_score,has_crop_score,has_full_score
results/analysis/defect_type_reasoning/mvtec_defect_type_reasoning_summary.csv,382,unknown,vlm_reasoning,20.0,3.0,"[""category"", ""defect_type"", ""num_images""]","[{""category"":""grid"",""defect_type"":""bent"",""num_images"":12},{""category"":""grid"",""defect_type"":""broken"",""num_images"":12},{""category"":""grid"",""defect_type"":""glue"",""num_images"":11}]",,True,False,False,True,False,False,False,False,False,False
results/analysis/defect_type_visual_prompt_refinement/defect_type_visual_prompt_refinement_mean_summary.csv,858,unknown,vlm_reasoning,8.0,9.0,"[""strategy"", ""image_mode"", ""category"", ""num_images"", ""num_defect_types"", ""fallback_count"", ""top1_accuracy"", ""top2_accuracy"", ""macro_f1""]","[{""strategy"":""visual_ensemble"",""image_mode"":""full"",""category"":""MEAN"",""num_images"":328,""num_defect_types"":20,""fallback_count"":0,""top1_accuracy"":0.3169628836,""top2_accuracy"":0.49113721,""macro_f1"":0.1912016996},{""strategy"":""category_visual"",""image_mode"":""gt_crop"",""category"":""MEAN"",""num_images"":328,""num_defect_types"":20,""fallback_count"":0,""top1_accuracy"":0.3101615932,""top2_accuracy"":0.4654889301,""macro_f1"":0.2460330217},{""strategy"":""short_visual"",""image_mode"":""gt_crop"",""category"":""MEAN"",""num_images"":328,""num_defect_types"":20,""fallback_count"":0,""top1_accuracy"":0.3044690531,""top2_accuracy"":0.4669472595,""macro_f1"":0.2099508788}]",,True,False,False,True,False,False,False,False,False,False
results/analysis/defect_type_visual_prompt_refinement/defect_type_visual_prompt_refinement_per_defect_metrics.csv,12384,unknown,vlm_reasoning,160.0,11.0,"[""defect_type"", ""support"", ""tp"", ""fp"", ""fn"", ""precision"", ""recall"", ""f1"", ""strategy"", ""image_mode"", ""category""]","[{""defect_type"":""bent"",""support"":12,""tp"":0,""fp"":0,""fn"":12,""precision"":0.0,""recall"":0.0,""f1"":0.0,""strategy"":""generic_label"",""image_mode"":""full"",""category"":""grid""},{""defect_type"":""broken"",""support"":12,""tp"":0,""fp"":0,""fn"":12,""precision"":0.0,""recall"":0.0,""f1"":0.0,""strategy"":""generic_label"",""image_mode"":""full"",""category"":""grid""},{""defect_type"":""glue"",""support"":11,""tp"":0,""fp"":0,""fn"":11,""precision"":0.0,""recall"":0.0,""f1"":0.0,""strategy"":""generic_label"",""image_mode"":""full"",""category"":""grid""}]",,True,False,False,True,False,False,False,False,False,False
results/analysis/defect_type_visual_prompt_refinement/defect_type_visual_prompt_refinement_predictions.csv,621356,unknown,vlm_reasoning,2624.0,28.0,"[""strategy"", ""image_mode"", ""used_mode"", ""category"", ""image_path"", ""true_defect_type"", ""pred_defect_type"", ""top2_defect_types"", ""top1_correct"", ""top2_correct"", ""score_bent"", ""score_broken"", ""score_glue"", ""score_metal_contamination"", ""score_thread"", ""score_color"", ""score_cut"", ""score_fold"", ""score_poke"", ""score_manipulated_front"", ""score_scratch_head"", ""score_scratch_neck"", ""score_thread_side"", ""score_thread_top"", ""score_combined"", ""score_hole"", ""score_liquid"", ""score_scratch""]","[{""strategy"":""generic_label"",""image_mode"":""full"",""used_mode"":""full"",""category"":""grid"",""image_path"":""datasets\/MVTecAD\/grid\/test\/bent\/000.png"",""true_defect_type"":""bent"",""pred_defect_type"":""thread"",""top2_defect_types"":""thread|metal_contamination"",""top1_correct"":false,""top2_correct"":false,""score_bent"":0.2478210628,""score_broken"":0.2444554567,""score_glue"":0.2488299459,""score_metal_contamination"":0.2503831089,""score_thread"":0.258511126,""score_color"":null,""score_cut"":null,""score_fold"":null,""score_poke"":null,""score_manipulated_front"":null,""score_scratch_head"":null,""score_scratch_neck"":null,""score_thread_side"":null,""score_thread_top"":null,""score_combined"":null,""score_hole"":null,""score_liquid"":null,""score_scratch"":null},{""strategy"":""generic_label"",""image_mode"":""full"",""used_mode"":""full"",""category"":""grid"",""image_path"":""datasets\/MVTecAD\/grid\/test\/bent\/001.png"",""true_defect_type"":""bent"",""pred_defect_type"":""thread"",""top2_defect_types"":""thread|bent"",""top1_correct"":false,""top2_correct"":true,""score_bent"":0.2675815821,""score_broken"":0.2604331076,""score_glue"":0.2651846409,""score_metal_contamination"":0.2650057375,""score_thread"":0.2779876292,""score_color"":null,""score_cut"":null,""score_fold"":null,""score_poke"":null,""score_manipulated_front"":null,""score_scratch_head"":null,""score_scratch_neck"":null,""score_thread_side"":null,""score_thread_top"":null,""score_combined"":null,""score_hole"":null,""score_liquid"":null,""score_scratch"":null},{""strategy"":""generic_label"",""image_mode"":""full"",""used_mode"":""full"",""category"":""grid"",""image_path"":""datasets\/MVTecAD\/grid\/test\/bent\/002.png"",""true_defect_type"":""bent"",""pred_defect_type"":""thread"",""top2_defect_types"":""thread|broken"",""top1_correct"":false,""top2_correct"":false,""score_bent"":0.2572015822,""score_broken"":0.2576031089,""score_glue"":0.2573230565,""score_metal_contamination"":0.2522209585,""score_thread"":0.266803354,""score_color"":null,""score_cut"":null,""score_fold"":null,""score_poke"":null,""score_manipulated_front"":null,""score_scratch_head"":null,""score_scratch_neck"":null,""score_thread_side"":null,""score_thread_top"":null,""score_combined"":null,""score_hole"":null,""score_liquid"":null,""score_scratch"":null}]",,True,False,False,True,False,False,False,False,False,False
results/analysis/defect_type_visual_prompt_refinement/defect_type_visual_prompt_refinement_summary.csv,3764,unknown,vlm_reasoning,40.0,9.0,"[""strategy"", ""image_mode"", ""category"", ""num_images"", ""num_defect_types"", ""fallback_count"", ""top1_accuracy"", ""top2_accuracy"", ""macro_f1""]","[{""strategy"":""generic_label"",""image_mode"":""full"",""category"":""grid"",""num_images"":57,""num_defect_types"":5,""fallback_count"":0,""top1_accuracy"":0.1929824561,""top2_accuracy"":0.4035087719,""macro_f1"":0.0647058824},{""strategy"":""generic_label"",""image_mode"":""full"",""category"":""leather"",""num_images"":92,""num_defect_types"":5,""fallback_count"":0,""top1_accuracy"":0.3369565217,""top2_accuracy"":0.5217391304,""macro_f1"":0.2586821064},{""strategy"":""generic_label"",""image_mode"":""full"",""category"":""screw"",""num_images"":119,""num_defect_types"":5,""fallback_count"":0,""top1_accuracy"":0.2268907563,""top2_accuracy"":0.487394958,""macro_f1"":0.1331464174}]",,True,False,False,True,False,False,False,False,False,False
results/analysis/defect_type_visual_prompt_refinement/visual_prompt_bank.csv,12486,unknown,vlm_reasoning,80.0,5.0,"[""strategy"", ""category"", ""defect_type"", ""num_prompts"", ""prompts""]","[{""strategy"":""generic_label"",""category"":""grid"",""defect_type"":""bent"",""num_prompts"":1,""prompts"":""a close-up photo of bent defect""},{""strategy"":""generic_label"",""category"":""grid"",""defect_type"":""broken"",""num_prompts"":1,""prompts"":""a close-up photo of broken defect""},{""strategy"":""generic_label"",""category"":""grid"",""defect_type"":""glue"",""num_prompts"":1,""prompts"":""a close-up photo of glue defect""}]",,False,False,False,True,False,True,False,False,False,False
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/grid/enhanced_region_candidates.csv,19694,unknown,candidate_or_region,35.0,42.0,"[""category"", ""image_path"", ""threshold"", ""x1"", ""y1"", ""x2"", ""y2"", ""area"", ""mean_score"", ""max_score"", ""gt_iou"", ""gt_f1"", ""stability"", ""bbox_width"", ""bbox_height"", ""bbox_area"", ""fill_ratio"", ""aspect_ratio"", ""aspect_score"", ""relative_area"", ""inside_mean"", ""inside_max"", ""inside_std"", ""ring_mean"", ""ring_max"", ""local_contrast"", ""peak_contrast"", ""peak_margin"", ""component_rank"", ""mean_score_norm"", ""max_score_norm"", ""inside_mean_norm"", ""inside_max_norm"", ""inside_std_norm"", ""local_contrast_norm"", ""peak_contrast_norm"", ""peak_margin_norm"", ""stability_norm"", ""fill_ratio_norm"", ""aspect_score_norm"", ""relative_area_norm"", ""area_penalty_norm""]","[{""category"":""grid"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/grid\/test\/bent\/000.png"",""threshold"":0.8,""x1"":62,""y1"":172,""x2"":83,""y2"":194,""area"":384,""mean_score"":0.8956359029,""max_score"":1.0,""gt_iou"":0.1286821705,""gt_f1"":0.228021978,""stability"":0.7734375,""bbox_width"":22,""bbox_height"":23,""bbox_area"":506,""fill_ratio"":0.7588932806,""aspect_ratio"":0.9565217391,""aspect_score"":0.9574401,""relative_area"":0.0076530612,""inside_mean"":0.8956359029,""inside_max"":1.0,""inside_std"":0.0593468435,""ring_mean"":0.6013935804,""ring_max"":0.799815774,""local_contrast"":0.2942423224,""peak_contrast"":0.3986064196,""peak_margin"":0.200184226,""component_rank"":1,""mean_score_norm"":0.88316554,""max_score_norm"":1.0,""inside_mean_norm"":0.88316554,""inside_max_norm"":1.0,""inside_std_norm"":0.9836135,""local_contrast_norm"":0.60965174,""peak_contrast_norm"":0.6890185,""peak_margin_norm"":0.99685764,""stability_norm"":0.8601614,""fill_ratio_norm"":0.86727387,""aspect_score_norm"":0.8772334,""relative_area_norm"":0.10880999,""area_penalty_norm"":0.89119},{""category"":""grid"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/grid\/test\/bent\/000.png"",""threshold"":0.8,""x1"":45,""y1"":60,""x2"":57,""y2"":72,""area"":131,""mean_score"":0.8297767639,""max_score"":0.8617258668,""gt_iou"":0.1815920398,""gt_f1"":0.3073684211,""stability"":0.5954198473,""bbox_width"":13,""bbox_height"":13,""bbox_area"":169,""fill_ratio"":0.775147929,""aspect_ratio"":1.0,""aspect_score"":1.0,""relative_area"":0.0026108099,""inside_mean"":0.8297767639,""inside_max"":0.8617258668,""inside_std"":0.0177690145,""ring_mean"":0.6729385853,""ring_max"":0.7995581627,""local_contrast"":0.1568381786,""peak_contrast"":0.1887872815,""peak_margin"":0.0621677041,""component_rank"":2,""mean_score_norm"":0.22543758,""max_score_norm"":0.25373837,""inside_mean_norm"":0.22543758,""inside_max_norm"":0.25373837,""inside_std_norm"":0.23960818,""local_contrast_norm"":0.23347625,""peak_contrast_norm"":0.23659156,""peak_margin_norm"":0.25476792,""stability_norm"":0.10215554,""fill_ratio_norm"":0.8957418,""aspect_score_norm"":1.0,""relative_area_norm"":0.025641024,""area_penalty_norm"":0.974359},{""category"":""grid"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/grid\/test\/bent\/002.png"",""threshold"":0.8,""x1"":89,""y1"":43,""x2"":111,""y2"":64,""area"":405,""mean_score"":0.897495687,""max_score"":1.0,""gt_iou"":0.1906614786,""gt_f1"":0.3202614379,""stability"":0.7777777778,""bbox_width"":23,""bbox_height"":22,""bbox_area"":506,""fill_ratio"":0.8003952569,""aspect_ratio"":1.0454545455,""aspect_score"":0.9574401,""relative_area"":0.008071588,""inside_mean"":0.897495687,""inside_max"":1.0,""inside_std"":0.0578116886,""ring_mean"":0.6000722051,""ring_max"":0.7999339104,""local_contrast"":0.2974234819,""peak_contrast"":0.3999277949,""peak_margin"":0.2000660896,""component_rank"":1,""mean_score_norm"":0.901739,""max_score_norm"":1.0,""inside_mean_norm"":0.901739,""inside_max_norm"":1.0,""inside_std_norm"":0.956143,""local_contrast_norm"":0.6183609,""peak_contrast_norm"":0.6918677,""peak_margin_norm"":0.99622244,""stability_norm"":0.87864256,""fill_ratio_norm"":0.9399592,""aspect_score_norm"":0.8772334,""relative_area_norm"":0.11571335,""area_penalty_norm"":0.88428664}]",,True,True,True,True,True,True,False,False,False,False
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/grid/enhanced_region_eval_candidates.csv,10561,unknown,candidate_or_region,18.0,43.0,"[""category"", ""image_path"", ""threshold"", ""x1"", ""y1"", ""x2"", ""y2"", ""area"", ""mean_score"", ""max_score"", ""gt_iou"", ""gt_f1"", ""stability"", ""bbox_width"", ""bbox_height"", ""bbox_area"", ""fill_ratio"", ""aspect_ratio"", ""aspect_score"", ""relative_area"", ""inside_mean"", ""inside_max"", ""inside_std"", ""ring_mean"", ""ring_max"", ""local_contrast"", ""peak_contrast"", ""peak_margin"", ""component_rank"", ""mean_score_norm"", ""max_score_norm"", ""inside_mean_norm"", ""inside_max_norm"", ""inside_std_norm"", ""local_contrast_norm"", ""peak_contrast_norm"", ""peak_margin_norm"", ""stability_norm"", ""fill_ratio_norm"", ""aspect_score_norm"", ""relative_area_norm"", ""area_penalty_norm"", ""enhanced_region_score""]","[{""category"":""grid"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/grid\/test\/bent\/000.png"",""threshold"":0.8,""x1"":62,""y1"":172,""x2"":83,""y2"":194,""area"":384,""mean_score"":0.8956359029,""max_score"":1.0,""gt_iou"":0.1286821705,""gt_f1"":0.228021978,""stability"":0.7734375,""bbox_width"":22,""bbox_height"":23,""bbox_area"":506,""fill_ratio"":0.7588932806,""aspect_ratio"":0.9565217391,""aspect_score"":0.9574401,""relative_area"":0.0076530612,""inside_mean"":0.8956359029,""inside_max"":1.0,""inside_std"":0.0593468435,""ring_mean"":0.6013935804,""ring_max"":0.799815774,""local_contrast"":0.2942423224,""peak_contrast"":0.3986064196,""peak_margin"":0.200184226,""component_rank"":1,""mean_score_norm"":0.88316554,""max_score_norm"":1.0,""inside_mean_norm"":0.88316554,""inside_max_norm"":1.0,""inside_std_norm"":0.9836135,""local_contrast_norm"":0.60965174,""peak_contrast_norm"":0.6890185,""peak_margin_norm"":0.99685764,""stability_norm"":0.8601614,""fill_ratio_norm"":0.86727387,""aspect_score_norm"":0.8772334,""relative_area_norm"":0.10880999,""area_penalty_norm"":0.89119,""enhanced_region_score"":0.88316554},{""category"":""grid"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/grid\/test\/bent\/000.png"",""threshold"":0.8,""x1"":45,""y1"":60,""x2"":57,""y2"":72,""area"":131,""mean_score"":0.8297767639,""max_score"":0.8617258668,""gt_iou"":0.1815920398,""gt_f1"":0.3073684211,""stability"":0.5954198473,""bbox_width"":13,""bbox_height"":13,""bbox_area"":169,""fill_ratio"":0.775147929,""aspect_ratio"":1.0,""aspect_score"":1.0,""relative_area"":0.0026108099,""inside_mean"":0.8297767639,""inside_max"":0.8617258668,""inside_std"":0.0177690145,""ring_mean"":0.6729385853,""ring_max"":0.7995581627,""local_contrast"":0.1568381786,""peak_contrast"":0.1887872815,""peak_margin"":0.0621677041,""component_rank"":2,""mean_score_norm"":0.22543758,""max_score_norm"":0.25373837,""inside_mean_norm"":0.22543758,""inside_max_norm"":0.25373837,""inside_std_norm"":0.23960818,""local_contrast_norm"":0.23347625,""peak_contrast_norm"":0.23659156,""peak_margin_norm"":0.25476792,""stability_norm"":0.10215554,""fill_ratio_norm"":0.8957418,""aspect_score_norm"":1.0,""relative_area_norm"":0.025641024,""area_penalty_norm"":0.974359,""enhanced_region_score"":0.22543758},{""category"":""grid"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/grid\/test\/bent\/002.png"",""threshold"":0.8,""x1"":89,""y1"":43,""x2"":111,""y2"":64,""area"":405,""mean_score"":0.897495687,""max_score"":1.0,""gt_iou"":0.1906614786,""gt_f1"":0.3202614379,""stability"":0.7777777778,""bbox_width"":23,""bbox_height"":22,""bbox_area"":506,""fill_ratio"":0.8003952569,""aspect_ratio"":1.0454545455,""aspect_score"":0.9574401,""relative_area"":0.008071588,""inside_mean"":0.897495687,""inside_max"":1.0,""inside_std"":0.0578116886,""ring_mean"":0.6000722051,""ring_max"":0.7999339104,""local_contrast"":0.2974234819,""peak_contrast"":0.3999277949,""peak_margin"":0.2000660896,""component_rank"":1,""mean_score_norm"":0.901739,""max_score_norm"":1.0,""inside_mean_norm"":0.901739,""inside_max_norm"":1.0,""inside_std_norm"":0.956143,""local_contrast_norm"":0.6183609,""peak_contrast_norm"":0.6918677,""peak_margin_norm"":0.99622244,""stability_norm"":0.87864256,""fill_ratio_norm"":0.9399592,""aspect_score_norm"":0.8772334,""relative_area_norm"":0.11571335,""area_penalty_norm"":0.88428664,""enhanced_region_score"":0.901739}]",,True,True,True,True,True,True,False,False,False,False
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/grid/enhanced_region_weight_detail.csv,766377,unknown,candidate_or_region,5184.0,11.0,"[""category"", ""weight_id"", ""tune_patchcore_f1"", ""tune_enhanced_f1"", ""mean_w"", ""contrast_w"", ""peak_w"", ""stability_w"", ""compact_w"", ""aspect_w"", ""area_penalty_w""]","[{""category"":""grid"",""weight_id"":0,""tune_patchcore_f1"":0.4360690516,""tune_enhanced_f1"":0.4360690516,""mean_w"":1.0,""contrast_w"":0.0,""peak_w"":0.0,""stability_w"":0.0,""compact_w"":0.0,""aspect_w"":0.0,""area_penalty_w"":0.0},{""category"":""grid"",""weight_id"":1,""tune_patchcore_f1"":0.4360690516,""tune_enhanced_f1"":0.4360690516,""mean_w"":0.8,""contrast_w"":0.0,""peak_w"":0.0,""stability_w"":0.0,""compact_w"":0.0,""aspect_w"":0.0,""area_penalty_w"":0.2},{""category"":""grid"",""weight_id"":2,""tune_patchcore_f1"":0.4360690516,""tune_enhanced_f1"":0.4360690516,""mean_w"":0.6666666667,""contrast_w"":0.0,""peak_w"":0.0,""stability_w"":0.0,""compact_w"":0.0,""aspect_w"":0.0,""area_penalty_w"":0.3333333333}]",,False,False,False,True,True,False,False,False,False,False
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/leather/enhanced_region_candidates.csv,24896,unknown,candidate_or_region,46.0,42.0,"[""category"", ""image_path"", ""threshold"", ""x1"", ""y1"", ""x2"", ""y2"", ""area"", ""mean_score"", ""max_score"", ""gt_iou"", ""gt_f1"", ""stability"", ""bbox_width"", ""bbox_height"", ""bbox_area"", ""fill_ratio"", ""aspect_ratio"", ""aspect_score"", ""relative_area"", ""inside_mean"", ""inside_max"", ""inside_std"", ""ring_mean"", ""ring_max"", ""local_contrast"", ""peak_contrast"", ""peak_margin"", ""component_rank"", ""mean_score_norm"", ""max_score_norm"", ""inside_mean_norm"", ""inside_max_norm"", ""inside_std_norm"", ""local_contrast_norm"", ""peak_contrast_norm"", ""peak_margin_norm"", ""stability_norm"", ""fill_ratio_norm"", ""aspect_score_norm"", ""relative_area_norm"", ""area_penalty_norm""]","[{""category"":""leather"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/leather\/test\/color\/001.png"",""threshold"":0.9,""x1"":152,""y1"":85,""x2"":168,""y2"":102,""area"":245,""mean_score"":0.9488164186,""max_score"":1.0,""gt_iou"":0.2243589744,""gt_f1"":0.3664921466,""stability"":0.8971428571,""bbox_width"":17,""bbox_height"":18,""bbox_area"":306,""fill_ratio"":0.8006535948,""aspect_ratio"":0.9444444444,""aspect_score"":0.9459320258,""relative_area"":0.0048828125,""inside_mean"":0.9488164186,""inside_max"":1.0,""inside_std"":0.0289392769,""ring_mean"":0.7497139573,""ring_max"":0.8998454809,""local_contrast"":0.1991024613,""peak_contrast"":0.2502860427,""peak_margin"":0.1001545191,""component_rank"":1,""mean_score_norm"":0.5152878,""max_score_norm"":0.0,""inside_mean_norm"":0.5152878,""inside_max_norm"":0.0,""inside_std_norm"":0.68897474,""local_contrast_norm"":0.61051583,""peak_contrast_norm"":0.60042953,""peak_margin_norm"":0.18744937,""stability_norm"":0.6331926,""fill_ratio_norm"":0.91488487,""aspect_score_norm"":0.89957887,""relative_area_norm"":0.12380953,""area_penalty_norm"":0.8761905},{""category"":""leather"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/leather\/test\/color\/002.png"",""threshold"":0.9,""x1"":153,""y1"":182,""x2"":168,""y2"":199,""area"":232,""mean_score"":0.9497670531,""max_score"":1.0,""gt_iou"":0.5178571429,""gt_f1"":0.6823529412,""stability"":0.900862069,""bbox_width"":16,""bbox_height"":18,""bbox_area"":288,""fill_ratio"":0.8055555556,""aspect_ratio"":0.8888888889,""aspect_score"":0.8946279985,""relative_area"":0.0046237245,""inside_mean"":0.9497670531,""inside_max"":1.0,""inside_std"":0.0290762708,""ring_mean"":0.7415235043,""ring_max"":0.8993352652,""local_contrast"":0.2082435489,""peak_contrast"":0.2584764957,""peak_margin"":0.1006647348,""component_rank"":1,""mean_score_norm"":0.7600921,""max_score_norm"":0.0,""inside_mean_norm"":0.7600921,""inside_max_norm"":0.0,""inside_std_norm"":0.8094648,""local_contrast_norm"":0.7524465,""peak_contrast_norm"":0.7265544,""peak_margin_norm"":0.81792736,""stability_norm"":0.873832,""fill_ratio_norm"":0.94434804,""aspect_score_norm"":0.8042912,""relative_area_norm"":0.106122464,""area_penalty_norm"":0.8938775},{""category"":""leather"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/leather\/test\/color\/003.png"",""threshold"":0.9,""x1"":112,""y1"":44,""x2"":128,""y2"":66,""area"":290,""mean_score"":0.9498636127,""max_score"":1.0,""gt_iou"":0.359030837,""gt_f1"":0.528363047,""stability"":0.9,""bbox_width"":17,""bbox_height"":23,""bbox_area"":391,""fill_ratio"":0.7416879795,""aspect_ratio"":0.7391304348,""aspect_score"":0.7678835047,""relative_area"":0.0057796556,""inside_mean"":0.9498636127,""inside_max"":1.0,""inside_std"":0.029061757,""ring_mean"":0.7505802512,""ring_max"":0.899548471,""local_contrast"":0.1992833614,""peak_contrast"":0.2494197488,""peak_margin"":0.100451529,""component_rank"":1,""mean_score_norm"":0.78495777,""max_score_norm"":0.0,""inside_mean_norm"":0.78495777,""inside_max_norm"":0.0,""inside_std_norm"":0.7966996,""local_contrast_norm"":0.6133246,""peak_contrast_norm"":0.5870895,""peak_margin_norm"":0.55446714,""stability_norm"":0.8180521,""fill_ratio_norm"":0.5604758,""aspect_score_norm"":0.56888694,""relative_area_norm"":0.18503402,""area_penalty_norm"":0.81496596}]",,True,True,True,True,True,True,False,False,False,False
results/analysis/enhanced_anomaly_region_scoring/MVTecAD/leather/enhanced_region_eval_candidates.csv,13000,unknown,candidate_or_region,23.0,43.0,"[""category"", ""image_path"", ""threshold"", ""x1"", ""y1"", ""x2"", ""y2"", ""area"", ""mean_score"", ""max_score"", ""gt_iou"", ""gt_f1"", ""stability"", ""bbox_width"", ""bbox_height"", ""bbox_area"", ""fill_ratio"", ""aspect_ratio"", ""aspect_score"", ""relative_area"", ""inside_mean"", ""inside_max"", ""inside_std"", ""ring_mean"", ""ring_max"", ""local_contrast"", ""peak_contrast"", ""peak_margin"", ""component_rank"", ""mean_score_norm"", ""max_score_norm"", ""inside_mean_norm"", ""inside_max_norm"", ""inside_std_norm"", ""local_contrast_norm"", ""peak_contrast_norm"", ""peak_margin_norm"", ""stability_norm"", ""fill_ratio_norm"", ""aspect_score_norm"", ""relative_area_norm"", ""area_penalty_norm"", ""enhanced_region_score""]","[{""category"":""leather"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/leather\/test\/color\/001.png"",""threshold"":0.9,""x1"":152,""y1"":85,""x2"":168,""y2"":102,""area"":245,""mean_score"":0.9488164186,""max_score"":1.0,""gt_iou"":0.2243589744,""gt_f1"":0.3664921466,""stability"":0.8971428571,""bbox_width"":17,""bbox_height"":18,""bbox_area"":306,""fill_ratio"":0.8006535948,""aspect_ratio"":0.9444444444,""aspect_score"":0.9459320258,""relative_area"":0.0048828125,""inside_mean"":0.9488164186,""inside_max"":1.0,""inside_std"":0.0289392769,""ring_mean"":0.7497139573,""ring_max"":0.8998454809,""local_contrast"":0.1991024613,""peak_contrast"":0.2502860427,""peak_margin"":0.1001545191,""component_rank"":1,""mean_score_norm"":0.5152878,""max_score_norm"":0.0,""inside_mean_norm"":0.5152878,""inside_max_norm"":0.0,""inside_std_norm"":0.68897474,""local_contrast_norm"":0.61051583,""peak_contrast_norm"":0.60042953,""peak_margin_norm"":0.18744937,""stability_norm"":0.6331926,""fill_ratio_norm"":0.91488487,""aspect_score_norm"":0.89957887,""relative_area_norm"":0.12380953,""area_penalty_norm"":0.8761905,""enhanced_region_score"":0.5152878},{""category"":""leather"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/leather\/test\/color\/002.png"",""threshold"":0.9,""x1"":153,""y1"":182,""x2"":168,""y2"":199,""area"":232,""mean_score"":0.9497670531,""max_score"":1.0,""gt_iou"":0.5178571429,""gt_f1"":0.6823529412,""stability"":0.900862069,""bbox_width"":16,""bbox_height"":18,""bbox_area"":288,""fill_ratio"":0.8055555556,""aspect_ratio"":0.8888888889,""aspect_score"":0.8946279985,""relative_area"":0.0046237245,""inside_mean"":0.9497670531,""inside_max"":1.0,""inside_std"":0.0290762708,""ring_mean"":0.7415235043,""ring_max"":0.8993352652,""local_contrast"":0.2082435489,""peak_contrast"":0.2584764957,""peak_margin"":0.1006647348,""component_rank"":1,""mean_score_norm"":0.7600921,""max_score_norm"":0.0,""inside_mean_norm"":0.7600921,""inside_max_norm"":0.0,""inside_std_norm"":0.8094648,""local_contrast_norm"":0.7524465,""peak_contrast_norm"":0.7265544,""peak_margin_norm"":0.81792736,""stability_norm"":0.873832,""fill_ratio_norm"":0.94434804,""aspect_score_norm"":0.8042912,""relative_area_norm"":0.106122464,""area_penalty_norm"":0.8938775,""enhanced_region_score"":0.7600921},{""category"":""leather"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/leather\/test\/color\/003.png"",""threshold"":0.9,""x1"":112,""y1"":44,""x2"":128,""y2"":66,""area"":290,""mean_score"":0.9498636127,""max_score"":1.0,""gt_iou"":0.359030837,""gt_f1"":0.528363047,""stability"":0.9,""bbox_width"":17,""bbox_height"":23,""bbox_area"":391,""fill_ratio"":0.7416879795,""aspect_ratio"":0.7391304348,""aspect_score"":0.7678835047,""relative_area"":0.0057796556,""inside_mean"":0.9498636127,""inside_max"":1.0,""inside_std"":0.029061757,""ring_mean"":0.7505802512,""ring_max"":0.899548471,""local_contrast"":0.1992833614,""peak_contrast"":0.2494197488,""peak_margin"":0.100451529,""component_rank"":1,""mean_score_norm"":0.78495777,""max_score_norm"":0.0,""inside_mean_norm"":0.78495777,""inside_max_norm"":0.0,""inside_std_norm"":0.7966996,""local_contrast_norm"":0.6133246,""peak_contrast_norm"":0.5870895,""peak_margin_norm"":0.55446714,""stability_norm"":0.8180521,""fill_ratio_norm"":0.5604758,""aspect_score_norm"":0.56888694,""relative_area_norm"":0.18503402,""area_penalty_norm"":0.81496596,""enhanced_region_score"":0.78495777}]",,True,True,True,True,True,True,False,False,False,False
