dataset,category,image_path,canonical_image_path,component_rank,threshold,x1,y1,x2,y2,cx,cy,area,mean_score,max_score,gt_iou,gt_f1
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_004.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_004.JPG,2,0.70034660802168,3,143,15,182,9.90,163.89,253,0.803679,0.948415,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_004.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_004.JPG,3,0.70034660802168,127,161,151,183,137.33,173.83,203,0.792797,0.936651,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_005.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_005.JPG,1,0.70034660802168,125,181,163,206,146.29,194.05,615,0.798783,1.000000,0.141304,0.247619
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_006.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_006.JPG,1,0.70034660802168,191,80,207,98,198.24,88.94,200,0.840947,1.000000,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_006.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_006.JPG,2,0.70034660802168,92,200,97,204,94.48,202.38,21,0.731585,0.775541,0.035461,0.068493
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_007.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_007.JPG,1,0.70034660802168,95,186,114,210,104.47,197.27,293,0.819870,1.000000,0.108108,0.195122
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_007.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_007.JPG,2,0.70034660802168,121,195,132,205,127.61,199.39,66,0.717929,0.752582,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_008.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_008.JPG,1,0.70034660802168,109,182,129,207,118.29,193.90,394,0.822093,1.000000,0.225166,0.367568
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_008.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_008.JPG,2,0.70034660802168,119,210,133,217,127.10,213.54,69,0.734522,0.806426,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_009.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_009.JPG,1,0.70034660802168,109,183,135,208,121.35,195.53,517,0.797423,1.000000,0.303411,0.465565
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_010.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_010.JPG,1,0.70034660802168,104,181,135,210,118.70,195.16,638,0.810634,1.000000,0.275148,0.431555
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_011.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_011.JPG,1,0.70034660802168,116,185,134,208,125.49,196.27,334,0.834879,1.000000,0.350404,0.518962
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_012.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_012.JPG,1,0.70034660802168,106,180,139,209,121.91,194.38,609,0.790094,1.000000,0.179724,0.304688
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_012.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_012.JPG,2,0.70034660802168,228,214,235,220,231.46,217.09,46,0.738659,0.801076,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_013.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_013.JPG,1,0.70034660802168,127,178,165,215,149.49,194.85,758,0.841129,1.000000,0.120267,0.214712
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_014.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_014.JPG,1,0.70034660802168,94,182,119,209,106.18,194.40,507,0.807666,1.000000,0.235602,0.381356
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_014.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_014.JPG,2,0.70034660802168,148,187,161,209,154.52,197.95,242,0.777266,0.889465,0.062350,0.117381
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_014.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_014.JPG,3,0.70034660802168,117,170,126,182,122.31,175.23,84,0.737706,0.784804,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_015.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_015.JPG,1,0.70034660802168,121,160,144,177,132.51,167.87,305,0.828796,1.000000,0.326861,0.492683
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_016.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_016.JPG,1,0.70034660802168,108,190,129,213,117.91,200.41,320,0.808691,1.000000,0.268817,0.423729
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_017.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_017.JPG,1,0.70034660802168,126,167,140,176,133.66,171.57,118,0.827310,1.000000,0.469512,0.639004
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_017.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_017.JPG,2,0.70034660802168,67,100,78,109,72.23,104.23,86,0.783189,0.896873,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_018.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_018.JPG,1,0.70034660802168,141,96,164,117,151.30,107.44,256,0.789242,0.930802,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_018.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_018.JPG,2,0.70034660802168,87,96,108,127,96.43,112.99,251,0.776948,0.922607,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_018.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_018.JPG,3,0.70034660802168,225,82,238,107,231.88,96.20,187,0.763025,0.906186,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_019.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_019.JPG,1,0.70034660802168,100,163,121,174,109.37,169.23,161,0.797629,1.000000,0.249071,0.398810
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_019.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_019.JPG,2,0.70034660802168,119,137,123,142,120.80,139.56,25,0.727897,0.753178,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_020.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_020.JPG,1,0.70034660802168,129,166,149,180,138.20,172.08,203,0.798848,1.000000,0.168704,0.288703
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_021.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_021.JPG,1,0.70034660802168,121,191,159,222,142.57,208.14,635,0.814875,1.000000,0.157076,0.271505
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_021.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_021.JPG,2,0.70034660802168,128,172,144,190,136.60,183.07,167,0.758169,0.854465,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_021.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_021.JPG,3,0.70034660802168,147,103,154,108,150.91,105.18,34,0.765277,0.842750,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_022.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_022.JPG,1,0.70034660802168,112,162,134,176,124.10,170.55,168,0.793536,1.000000,0.485294,0.653465
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_022.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_022.JPG,2,0.70034660802168,32,244,46,255,38.88,249.85,113,0.763694,0.853205,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_022.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_022.JPG,3,0.70034660802168,15,115,26,128,20.90,122.73,102,0.781348,0.926225,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_023.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_023.JPG,1,0.70034660802168,120,184,146,219,131.33,203.31,467,0.825609,1.000000,0.125261,0.222635
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_023.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_023.JPG,2,0.70034660802168,74,84,79,89,76.55,86.59,29,0.754801,0.835428,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_023.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_023.JPG,3,0.70034660802168,146,193,150,198,147.93,195.41,27,0.724963,0.751288,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_024.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_024.JPG,1,0.70034660802168,128,164,144,175,135.51,170.15,127,0.823735,1.000000,0.433735,0.605042
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_024.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_024.JPG,2,0.70034660802168,212,117,218,127,214.67,122.75,48,0.755113,0.822276,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_024.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_024.JPG,3,0.70034660802168,97,154,102,162,99.23,157.95,39,0.755469,0.804924,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_025.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_025.JPG,1,0.70034660802168,104,160,127,183,116.51,172.32,302,0.794810,0.935708,0.246057,0.394937
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_025.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_025.JPG,2,0.70034660802168,113,95,139,115,123.15,102.80,264,0.817136,0.997759,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_025.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_025.JPG,3,0.70034660802168,143,206,156,221,149.44,213.80,143,0.819563,1.000000,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_026.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_026.JPG,1,0.70034660802168,130,181,140,191,134.59,186.18,93,0.789724,1.000000,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_026.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_026.JPG,2,0.70034660802168,183,72,193,82,187.17,76.09,65,0.744282,0.786926,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_026.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_026.JPG,3,0.70034660802168,185,154,192,161,188.29,157.90,41,0.758035,0.830868,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_027.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_027.JPG,1,0.70034660802168,233,136,255,158,244.50,147.35,251,0.844465,1.000000,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_027.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_027.JPG,2,0.70034660802168,93,159,102,167,97.08,162.86,49,0.783381,0.885373,0.038835,0.074766
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_027.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_027.JPG,3,0.70034660802168,113,166,122,173,117.85,169.93,46,0.730934,0.759579,0.098958,0.180095
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_028.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_028.JPG,1,0.70034660802168,115,191,131,217,122.88,202.77,291,0.797728,1.000000,0.175926,0.299213
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_029.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_029.JPG,1,0.70034660802168,115,162,125,170,119.72,165.91,78,0.809833,1.000000,0.180723,0.306122
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_029.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_029.JPG,2,0.70034660802168,44,83,47,90,45.40,86.12,25,0.769237,0.846583,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_030.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_030.JPG,1,0.70034660802168,113,192,130,212,121.40,201.97,255,0.812427,1.000000,0.339286,0.506667
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_031.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_031.JPG,1,0.70034660802168,108,161,136,174,122.53,168.36,209,0.789782,0.930420,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_031.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_031.JPG,2,0.70034660802168,95,197,114,213,103.76,204.56,142,0.768219,1.000000,0.101887,0.184932
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_031.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_031.JPG,3,0.70034660802168,127,60,136,69,130.75,64.66,67,0.756780,0.841970,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_032.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_032.JPG,1,0.70034660802168,120,190,138,217,129.28,204.29,345,0.806869,1.000000,0.332386,0.498934
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_033.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_033.JPG,1,0.70034660802168,122,166,133,177,126.67,170.68,93,0.812174,1.000000,0.253165,0.404040
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_034.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_034.JPG,1,0.70034660802168,108,159,150,178,129.19,168.79,483,0.789553,1.000000,0.285714,0.444444
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_035.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_035.JPG,1,0.70034660802168,199,108,214,124,205.87,116.70,168,0.811515,1.000000,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_035.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_035.JPG,2,0.70034660802168,114,162,124,173,119.03,167.96,75,0.771225,0.934337,0.398438,0.569832
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_035.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_035.JPG,3,0.70034660802168,119,120,124,125,121.40,122.30,20,0.716580,0.725202,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_036.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_036.JPG,1,0.70034660802168,116,165,138,187,126.46,174.92,260,0.817989,1.000000,0.352941,0.521739
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_037.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_037.JPG,1,0.70034660802168,122,161,148,174,133.60,167.73,238,0.784598,0.947564,0.006515,0.012945
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_037.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_037.JPG,2,0.70034660802168,116,174,125,186,120.36,179.56,78,0.793776,1.000000,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_037.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_037.JPG,3,0.70034660802168,98,186,105,191,101.50,188.50,40,0.790876,0.891847,0.000000,0.000000
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_038.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_038.JPG,1,0.70034660802168,98,192,122,209,109.03,200.80,295,0.830430,1.000000,0.284810,0.443350
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_039.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_039.JPG,1,0.70034660802168,103,193,119,207,112.24,199.79,164,0.807184,1.000000,0.253906,0.404984
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_040.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_040.JPG,1,0.70034660802168,140,95,199,152,172.61,124.01,2088,0.814516,1.000000,0.567861,0.724377
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_040.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_040.JPG,2,0.70034660802168,111,79,122,95,116.92,86.51,144,0.773579,0.889663,0.031621,0.061303
VisA,pcb1,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_040.JPG,datasets/VisA_anomalib_1cls/pcb1/test/anomaly/pcb1_test_anomaly_040.JPG,3,0.70034660802168,124,83,139,96,131.71,90.26,136,0.753329,0.883671,0.040898,0.078582
