category,image_path,threshold,x1,y1,x2,y2,area,mean_score,max_score,gt_iou,gt_f1,stability,bbox_width,bbox_height,bbox_area,fill_ratio,aspect_ratio,aspect_score,relative_area,inside_mean,inside_max,inside_std,ring_mean,ring_max,local_contrast,peak_contrast,peak_margin,component_rank,mean_score_norm,max_score_norm,inside_mean_norm,inside_max_norm,inside_std_norm,local_contrast_norm,peak_contrast_norm,peak_margin_norm,stability_norm,fill_ratio_norm,aspect_score_norm,relative_area_norm,area_penalty_norm
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/combined/008.png,0.7,0,20,34,63,1195,0.8020527362823486,0.9067488312721252,0.06707317073170732,0.12571428571428572,0.7897190675433353,35,44,1540,0.775974025974026,0.7954545454545454,0.8137745519330581,0.023816167091836735,0.8020527362823486,0.9067488312721252,0.05804276838898659,0.584518551826477,0.6999446749687195,0.21753418445587158,0.3222302794456482,0.20680415630340576,3,0.6085119,0.6741181,0.6085119,0.6741181,0.64262664,0.37877116,0.44459102,0.677193,0.7168659,0.8760284,0.6554968,0.089303,0.910697
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/combined/008.png,0.7,169,65,207,96,677,0.743215024471283,0.792023241519928,0.26381104883907125,0.41748495407031994,0.631145811352606,39,32,1248,0.5424679487179487,1.21875,0.8348459745238317,0.01349250637755102,0.743215024471283,0.792023241519928,0.026231983676552773,0.5470747947692871,0.6998140811920166,0.19614022970199585,0.24494844675064087,0.09220916032791138,4,0.23071939,0.2731903,0.23071939,0.2731903,0.26403043,0.31943405,0.29819307,0.2838326,0.19611144,0.37894967,0.6944773,0.047515325,0.95248467
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/hole/003.png,0.7,55,18,90,57,1070,0.8255568742752075,1.0,0.26326393552719946,0.41679957469431156,0.8126835781041388,36,40,1440,0.7430555555555556,0.9,0.9046822152905256,0.021324936224489797,0.8255568742752075,1.0,0.08536118268966675,0.5584357976913452,0.6998854279518127,0.2671210765838623,0.4415642023086548,0.30011457204818726,1,0.7594302,1.0,0.7594302,1.0,0.9677569,0.51630265,0.6706498,0.9974916,0.79228145,0.8059529,0.8236692,0.0792191,0.9207809
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/hole/003.png,0.7,174,122,199,152,613,0.7845778465270996,0.8884027004241943,0.25462555066079295,0.4058988764044944,0.7452808203216035,26,31,806,0.760545905707196,0.8387096774193549,0.8504192001177864,0.012216996173469387,0.7845778465270996,0.8884027004241943,0.05401502922177315,0.582866370677948,0.699971079826355,0.2017114758491516,0.30553632974624634,0.18843162059783936,2,0.496307,0.6100045,0.496307,0.6100045,0.5946905,0.33488613,0.41296703,0.61412716,0.5709307,0.8431856,0.72328675,0.04235237,0.9576476
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/hole/003.png,0.7,24,196,40,212,223,0.7311058044433594,0.763590395450592,0.13253012048192772,0.23404255319148937,0.6028187059577194,17,17,289,0.7716262975778547,1.0,1.0,0.004444355867346939,0.7311058044433594,0.763590395450592,0.018591739237308502,0.5938689112663269,0.6998857855796814,0.13723689317703247,0.16972148418426514,0.06370460987091064,3,0.15296699,0.17382693,0.15296699,0.17382693,0.17310001,0.15606296,0.15568773,0.1859875,0.103085205,0.8667731,1.0,0.01089061,0.9891094
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/hole/005.png,0.7,21,136,57,176,1070,0.815807580947876,1.0,0.0,0.0,0.7918558077436583,37,41,1517,0.7053394858272907,0.9024390243902439,0.9069026732615113,0.021324936224489797,0.815807580947876,1.0,0.08421245962381363,0.5927373766899109,0.6999668478965759,0.2230702042579651,0.4072626233100891,0.3000331521034241,1,0.69683075,1.0,0.69683075,1.0,0.9540854,0.39412555,0.60567105,0.9972121,0.7238831,0.7256643,0.8277769,0.0792191,0.9207809
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/hole/005.png,0.7,85,92,121,211,2730,0.7871512174606323,0.9142083525657654,0.14499349804941483,0.25326519023282223,0.747933019361591,37,120,4440,0.6148648648648649,0.30833333333333335,0.4594376658184297,0.054408482142857144,0.7871512174606323,0.9142083525657654,0.05371500179171562,0.5548301935195923,0.699889600276947,0.23232102394104004,0.3593781590461731,0.21431875228881836,2,0.5128304,0.70018667,0.5128304,0.70018667,0.5911197,0.41978312,0.51496166,0.7029877,0.5796406,0.5330655,0.0,0.21313328,0.7868667
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/hole/005.png,0.7,77,14,96,41,439,0.7504811882972717,0.7960180640220642,0.07793345008756568,0.1445978878960195,0.6456231695411649,20,28,560,0.7839285714285714,0.7142857142857143,0.7482385137517997,0.00874920280612245,0.7504811882972717,0.7960180640220642,0.028364107012748718,0.580535888671875,0.6999866366386414,0.16994529962539673,0.2154821753501892,0.09603142738342285,3,0.2773749,0.28715086,0.2773749,0.28715086,0.28940588,0.24678122,0.24237397,0.296953,0.24365494,0.89296174,0.53426003,0.028315585,0.9716844
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/hole/007.png,0.7,149,99,177,130,729,0.8300109505653381,1.0,0.11159546643417612,0.2007843137254902,0.8208896727415247,29,32,928,0.7855603448275862,0.90625,0.9103819359383581,0.014528858418367346,0.8300109505653381,1.0,0.0850575640797615,0.5578373670578003,0.6997489929199219,0.27217358350753784,0.4421626329421997,0.3002510070800781,1,0.78802955,1.0,0.78802955,1.0,0.96414346,0.530316,0.67178345,0.9979599,0.8192302,0.89643544,0.8342132,0.051710226,0.94828975
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/hole/007.png,0.7,58,32,71,45,149,0.7211199998855591,0.7424579858779907,0.2613430127041742,0.4143884892086331,0.5714285714285714,14,14,196,0.7602040816326531,1.0,1.0,0.002969547193877551,0.7211199998855591,0.7424579858779907,0.012315354309976101,0.6095940470695496,0.6999865174293518,0.11152595281600952,0.13286393880844116,0.042471468448638916,2,0.08884889,0.09997617,0.08884889,0.09997617,0.098401584,0.08475249,0.08586706,0.113102324,0.0,0.84245795,1.0,0.0049209422,0.99507904
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/hole/008.png,0.7,33,56,66,92,944,0.8239401578903198,1.0,0.11988582302568981,0.2141036533559898,0.8069007263922519,34,37,1258,0.7503974562798092,0.918918918918919,0.9220351186931612,0.01881377551020408,0.8239401578903198,1.0,0.08605416119098663,0.5650281310081482,0.6998488306999207,0.25891202688217163,0.4349718689918518,0.30015116930007935,1,0.7490494,1.0,0.7490494,1.0,0.9760044,0.49353448,0.65816176,0.99761724,0.77329063,0.82158196,0.85577077,0.06905454,0.93094546
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/hole/008.png,0.7,180,146,196,163,225,0.741359531879425,0.7891737818717957,0.30484330484330485,0.4672489082969432,0.6247619047619047,17,18,306,0.7352941176470589,0.9444444444444444,0.9459320258045998,0.00448421556122449,0.741359531879425,0.7891737818717957,0.02574819140136242,0.5811911821365356,0.6999537944793701,0.1601683497428894,0.20798259973526,0.08921998739242554,2,0.21880542,0.26323238,0.21880542,0.26323238,0.2582726,0.2196644,0.22816724,0.27357194,0.17514652,0.78943056,0.8999783,0.011051952,0.98894805
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/hole/009.png,0.7,21,37,51,73,885,0.8288170099258423,1.0,0.31431159420289856,0.47829083390764987,0.8175948345439871,31,37,1147,0.7715780296425457,0.8378378378378378,0.8496676933208512,0.017637914540816327,0.8288170099258423,1.0,0.08567927777767181,0.5537579655647278,0.6999992728233337,0.2750590443611145,0.4462420344352722,0.30000072717666626,1,0.7803633,1.0,0.7803633,1.0,0.9715428,0.538319,0.67951125,0.99710083,0.80841,0.86667037,0.7218964,0.064294934,0.93570507
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/hole/009.png,0.7,169,40,178,54,88,0.7072826027870178,0.7138497829437256,0.017107309486780714,0.03363914373088685,0.5714285714285714,10,15,150,0.5866666666666667,0.6666666666666666,0.7115082361212486,0.001753826530612245,0.7072826027870178,0.7138497829437256,0.004047359339892864,0.626314103603363,0.6999486088752747,0.08096849918365479,0.08753567934036255,0.013901174068450928,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015031533,0.0,0.47303814,0.46631172,0.0,1.0
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/001.png,0.7,102,61,216,117,4695,0.8283397555351257,1.0,0.5391341136652095,0.700568077698369,0.8366955727978092,115,57,6555,0.7162471395881007,2.017543859649123,0.5875851965861721,0.09357063137755102,0.8283397555351257,1.0,0.07058887183666229,0.5278770923614502,0.6999574899673462,0.30046266317367554,0.4721229076385498,0.3000425100326538,1,0.7772989,1.0,0.7772989,1.0,0.7919442,0.60877705,0.7285384,0.99724424,0.8711368,0.74888414,0.2370634,0.37165213,0.6283479
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/002.png,0.7,60,160,101,205,1529,0.8441522121429443,1.0,0.2918296892980437,0.45180830215570994,0.8460244791180044,42,46,1932,0.7914078674948241,0.9130434782608695,0.9166139949510482,0.030472735969387755,0.8441522121429443,1.0,0.08699469268321991,0.5427363514900208,0.6997832655906677,0.3014158606529236,0.45726364850997925,0.3002167344093323,1,0.87882954,1.0,0.87882954,1.0,0.9871982,0.6114208,0.7003899,0.9978423,0.9017729,0.9088834,0.8457421,0.11624718,0.8837528
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/002.png,0.7,31,58,64,94,1007,0.7919378876686096,0.8899082541465759,0.15154942320741913,0.2632095855431153,0.7666335650446872,34,37,1258,0.800476947535771,0.918918918918919,0.9220351186931612,0.020069355867346938,0.7919378876686096,0.8899082541465759,0.054187141358852386,0.5611759424209595,0.699923038482666,0.23076194524765015,0.32873231172561646,0.1899852156639099,2,0.5435653,0.6152659,0.5435653,0.6152659,0.5967389,0.41545895,0.45690805,0.61946005,0.6410532,0.92818934,0.85577077,0.074136816,0.9258632
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/002.png,0.7,163,30,194,78,1252,0.790117621421814,0.8908271789550781,0.27472527472527475,0.43103448275862066,0.7608397991784575,32,49,1568,0.798469387755102,0.6530612244897959,0.7012207715673029,0.024952168367346938,0.790117621421814,0.8908271789550781,0.054620083421468735,0.5708146095275879,0.6998213529586792,0.21930301189422607,0.32001256942749023,0.19100582599639893,3,0.53187746,0.6184772,0.53187746,0.6184772,0.6018915,0.38367707,0.4403899,0.6229634,0.62202656,0.9239156,0.44728068,0.093901254,0.9060987
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/003.png,0.7,45,137,80,183,1323,0.8395955562591553,1.0,0.2802942315137437,0.4378590867856063,0.8381384299751646,36,47,1692,0.7819148936170213,0.7659574468085106,0.7894973712587683,0.0263671875,0.8395955562591553,1.0,0.08628295361995697,0.548200786113739,0.6998751759529114,0.29139477014541626,0.451799213886261,0.3001248240470886,1,0.8495716,1.0,0.8495716,1.0,0.9787274,0.58362687,0.69003844,0.9975268,0.8758751,0.8886751,0.61058587,0.09962891,0.9003711
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/003.png,0.7,84,48,110,80,683,0.8052076697349548,0.9237514734268188,0.15504547423126894,0.26846644169478817,0.7931395105626439,27,33,891,0.7665544332210998,0.8181818181818182,0.8328678327699913,0.013612085459183673,0.8052076697349548,0.9237514734268188,0.0643661841750145,0.5380341410636902,0.6995885372161865,0.26717352867126465,0.38571733236312866,0.22416293621063232,2,0.6287695,0.7335367,0.6287695,0.7335367,0.71788484,0.51644814,0.56485695,0.736779,0.72809875,0.8559763,0.690818,0.047999352,0.9520006
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/003.png,0.7,132,130,156,155,487,0.7535388469696045,0.8133098483085632,0.23488255872063968,0.3804127883447997,0.6594309181578176,25,26,650,0.7492307692307693,0.9615384615384616,0.9622594963159703,0.009705835459183673,0.7535388469696045,0.8133098483085632,0.03284463286399841,0.5855023264884949,0.699920654296875,0.16803652048110962,0.22780752182006836,0.11338919401168823,3,0.2970079,0.3475799,0.2970079,0.3475799,0.3427309,0.24148713,0.26572233,0.3565355,0.28899968,0.81909835,0.9301828,0.0321878,0.9678122
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/004.png,0.7,88,48,120,89,1073,0.8337607979774475,1.0,0.3643724696356275,0.5341246290801187,0.8266542404473437,33,42,1386,0.7741702741702742,0.7857142857142857,0.8056965603384801,0.02138472576530612,0.8337607979774475,1.0,0.08629387617111206,0.5524280667304993,0.6999031901359558,0.28133273124694824,0.44757193326950073,0.3000968098640442,1,0.812107,1.0,0.812107,1.0,0.9788574,0.5557193,0.6820305,0.9974306,0.8381612,0.8721887,0.6405531,0.07946111,0.9205389
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/004.png,0.7,173,142,195,167,458,0.7708041667938232,0.8475103974342346,0.2085932085932086,0.3451834862385321,0.7046163443543356,23,26,598,0.7658862876254181,0.8846153846153846,0.8907873966768362,0.009127869897959183,0.7708041667938232,0.8475103974342346,0.04263494908809662,0.5580880641937256,0.6999107003211975,0.21271610260009766,0.28942233324050903,0.1475996971130371,2,0.4078672,0.46709946,0.4078672,0.46709946,0.4592504,0.36540797,0.38244164,0.47396693,0.4373887,0.85455406,0.7979649,0.029848339,0.97015166
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/006.png,0.7,44,131,103,201,3272,0.8451478481292725,1.0,0.5970114942528736,0.7476608608032244,0.847624869018512,60,71,4260,0.7680751173708921,0.8450704225352113,0.8559186624900895,0.06521045918367346,0.8451478481292725,1.0,0.0872173085808754,0.5908615589141846,0.6998923420906067,0.2542862892150879,0.40913844108581543,0.3001076579093933,1,0.88522243,1.0,0.88522243,1.0,0.98984766,0.48070478,0.6092245,0.9974679,0.9070288,0.8592135,0.73346025,0.25685704,0.74314296
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/008.png,0.7,85,64,209,151,5747,0.8630234003067017,1.0,0.6422121896162528,0.7821305841924399,0.8759352705759527,125,88,11000,0.5224545454545455,1.4204545454545454,0.7402050938883477,0.11453683035714286,0.8630234003067017,1.0,0.0880703404545784,0.4637938141822815,0.6999709010124207,0.39922958612442017,0.5362061858177185,0.30002909898757935,1,1.0,1.0,1.0,1.0,1.0,0.88271165,0.8499338,0.9971982,1.0,0.33634594,0.5193988,0.4565182,0.5434818
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/009.png,0.7,80,91,131,144,2116,0.8418447375297546,1.0,0.5871692642261689,0.7398949531856588,0.8421550094517958,52,54,2808,0.7535612535612536,0.9629629629629629,0.9636322045456146,0.04217155612244898,0.8418447375297546,1.0,0.08689840883016586,0.5533310770988464,0.6997082233428955,0.2885136604309082,0.44666892290115356,0.3002917766571045,1,0.8640134,1.0,0.8640134,1.0,0.9860523,0.57563597,0.6803199,0.99809986,0.88906556,0.828317,0.93272233,0.16360116,0.83639884
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/liquid/009.png,0.7,31,97,41,107,89,0.7182915210723877,0.7370560169219971,0.038410596026490065,0.07397959183673469,0.5714285714285714,11,11,121,0.7355371900826446,1.0,1.0,0.0017737563775510204,0.7182915210723877,0.7370560169219971,0.010595813393592834,0.5984915494918823,0.6995778679847717,0.11979997158050537,0.13856446743011475,0.03747814893722534,2,0.07068744,0.08109808,0.07068744,0.08109808,0.07793646,0.10770086,0.09666579,0.09596218,0.0,0.789948,1.0,8.067115e-05,0.99991935
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/001.png,0.7,11,15,183,212,12484,0.8080449104309082,1.0,0.009091615510140648,0.018019405513630064,0.7912528035885934,173,198,34254,0.36445378641910436,0.8737373737373737,0.8810763370799882,0.24880420918367346,0.8080449104309082,1.0,0.06948558986186981,0.5699906945228577,0.9904778599739075,0.23805421590805054,0.43000930547714233,0.00952214002609253,1,0.64698726,1.0,0.64698726,1.0,0.7788135,0.43568438,0.648761,0.0,0.7219027,0.0,0.7800001,1.0,0.0
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/001.png,0.7,130,18,180,103,2810,0.8032951951026917,0.9904778599739075,0.03532353860581432,0.06823671497584541,0.7723436705643111,51,86,4386,0.6406748746010031,0.5930232558139535,0.6568051042912686,0.05600286989795918,0.8032951951026917,0.9904778599739075,0.07551001012325287,0.5806334018707275,0.6999989748001099,0.2226617932319641,0.40984445810317993,0.2904788851737976,2,0.61648965,0.96672326,0.61648965,0.96672326,0.85051316,0.3929928,0.6105619,0.964416,0.6598053,0.5880088,0.36511502,0.21958697,0.78041303
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/002.png,0.7,10,90,184,168,5178,0.8243759274482727,1.0,0.5141140047350209,0.6790955015636276,0.8198697787342052,175,79,13825,0.37453887884267634,2.2151898734177213,0.5569981431624347,0.1031967474489796,0.8243759274482727,1.0,0.07468834519386292,0.3845755457878113,0.6998433470726013,0.4398003816604614,0.6154244542121887,0.3001566529273987,1,0.75184745,1.0,0.75184745,1.0,0.8407341,0.9952366,1.0,0.9976361,0.8158809,0.021468721,0.18047959,0.4106163,0.5893837
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/003.png,0.7,77,34,114,78,1273,0.8399703502655029,1.0,0.1986863711001642,0.3315068493150685,0.8375042082818988,38,45,1710,0.7444444444444445,0.8444444444444444,0.8553761412331562,0.025370695153061226,0.8399703502655029,1.0,0.0876174122095108,0.5400979518890381,0.6996572613716125,0.29987239837646484,0.4599020481109619,0.30034273862838745,1,0.85197806,1.0,0.85197806,1.0,0.9946095,0.60713995,0.70538795,0.9982748,0.8737924,0.8089094,0.7324566,0.09559535,0.90440464
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/003.png,0.7,184,41,218,79,998,0.8117408156394958,0.9343182444572449,0.2682119205298013,0.42297650130548303,0.8026052104208417,35,39,1365,0.7311355311355311,0.8974358974358975,0.9023531328797392,0.01988998724489796,0.8117408156394958,0.9343182444572449,0.06812478601932526,0.5596086978912354,0.6997070908546448,0.2521321177482605,0.3747095465660095,0.2346111536026001,2,0.6707184,0.77046406,0.6707184,0.77046406,0.7626179,0.4747301,0.5440045,0.7726437,0.7591841,0.78057796,0.81936055,0.07341078,0.92658925
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/008.png,0.7,69,107,136,158,2261,0.83418869972229,1.0,0.12910021065302438,0.2286780383795309,0.8307954760851709,68,52,3536,0.6394230769230769,1.3076923076923077,0.7884793785598415,0.04506138392857143,0.83418869972229,1.0,0.08428515493869781,0.5309275984764099,0.6997458934783936,0.3032611012458801,0.4690724015235901,0.30025410652160645,1,0.81485456,1.0,0.81485456,1.0,0.9549506,0.61653864,0.72275966,0.9979706,0.8517609,0.585344,0.60870266,0.17529848,0.82470155
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/008.png,0.7,10,130,46,205,1733,0.7728597521781921,0.8720675706863403,0.259375,0.4119106699751861,0.7099167422306486,37,76,2812,0.6162873399715505,0.4868421052631579,0.5814577447831221,0.03453842474489796,0.7728597521781921,0.8720675706863403,0.04535812884569168,0.5575017333030701,0.6999536156654358,0.21535801887512207,0.31456583738327026,0.17211395502090454,2,0.42106596,0.5529186,0.42106596,0.5529186,0.49166033,0.37273547,0.43007195,0.55811495,0.4547952,0.5360936,0.22572802,0.1327041,0.8672959
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/009.png,0.7,131,118,212,163,2539,0.8502053618431091,1.0,0.18301830183018303,0.30940907938118184,0.8571428571428571,82,46,3772,0.6731177094379639,1.7826086956521738,0.6336822986957178,0.05060188137755102,0.8502053618431091,1.0,0.08669835329055786,0.5122811198234558,0.6999853253364563,0.3379242420196533,0.4877188801765442,0.3000146746635437,1,0.91769636,1.0,0.91769636,1.0,0.9836713,0.7126785,0.75808245,0.9971487,0.93828577,0.6570718,0.3223396,0.19772507,0.80227494
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/010.png,0.7,57,14,184,94,4224,0.8305345773696899,1.0,0.10955108073157215,0.19746919746919747,0.838000541125541,128,81,10368,0.4074074074074074,1.5802469135802468,0.6860681670857323,0.08418367346938775,0.8305345773696899,1.0,0.07570426166057587,0.3890167474746704,0.6997835040092468,0.44151782989501953,0.6109832525253296,0.3002164959907532,1,0.7913917,1.0,0.7913917,1.0,0.85282505,1.0,0.99158686,0.9978415,0.87542236,0.09143799,0.41924953,0.33365598,0.66634405
