category,image_id,variant,score,normal_z,delta_normal_units,peak_displacement_pixels
candle,0dda1a135de067aabc798673,contrast_12,32.16103744506836,1.0481662561727294,1.3110650190530213,131.00381673829202
capsules,047db873a05810fcda286a47,identity,41.29560852050781,1.651903065730346,0.0,0.0
capsules,047db873a05810fcda286a47,brightness_08,42.56974792480469,2.355609587516867,0.7037065217865209,2.8284271247461903
capsules,047db873a05810fcda286a47,brightness_12,41.14419937133789,1.5682798724049503,-0.0836231933253958,0.0
capsules,047db873a05810fcda286a47,contrast_08,41.76887512207031,1.9132879604601816,0.2613848947298356,1.4142135623730951
capsules,047db873a05810fcda286a47,contrast_12,41.40780258178711,1.7138677866719503,0.061964720941604295,0.0
capsules,0845266d6be0fd688dc17242,identity,39.551048278808594,0.6883833632605175,0.0,0.0
capsules,0845266d6be0fd688dc17242,brightness_08,39.24631881713867,0.5200814421093095,-0.1683019211512079,3.1622776601683795
capsules,0845266d6be0fd688dc17242,brightness_12,38.7727165222168,0.2585111441139318,-0.4298722191465857,3.605551275463989
capsules,0845266d6be0fd688dc17242,contrast_08,38.918697357177734,0.33913628236129884,-0.34924708089921863,3.1622776601683795
capsules,0845266d6be0fd688dc17242,contrast_12,40.6123046875,1.27451471871923,0.5861313554587126,1.0
capsules,09e0b6e30fcde8d2f54bf4c9,identity,36.312416076660156,-1.1003114959000262,0.0,0.0
capsules,09e0b6e30fcde8d2f54bf4c9,brightness_08,36.70817947387695,-0.8817315801022423,0.21857991579778385,23.853720883753127
capsules,09e0b6e30fcde8d2f54bf4c9,brightness_12,36.78401565551758,-0.8398472969320306,0.26046419896799544,0.0
capsules,09e0b6e30fcde8d2f54bf4c9,contrast_08,36.356605529785156,-1.075905684217746,0.02440581168228024,24.413111231467404
capsules,09e0b6e30fcde8d2f54bf4c9,contrast_12,37.918888092041016,-0.21305784808203312,0.887253647817993,75.32595834106593
capsules,0d8fb53cb46104723849863f,identity,39.5915641784668,0.710760273298285,0.0,0.0
capsules,0d8fb53cb46104723849863f,brightness_08,39.22300338745117,0.5072043425752888,-0.2035559307229962,1.0
capsules,0d8fb53cb46104723849863f,brightness_12,39.80434799194336,0.8282806613885466,0.11752038809026172,1.0
capsules,0d8fb53cb46104723849863f,contrast_08,39.20966339111328,0.4998366696252772,-0.21092360367300775,1.0
capsules,0d8fb53cb46104723849863f,contrast_12,39.333396911621094,0.568174627819894,-0.14258564547839087,1.4142135623730951
cashew,01ee342dfd5b8354b1aea66e,identity,31.685932159423828,0.0,0.0,0.0
cashew,01ee342dfd5b8354b1aea66e,brightness_08,31.61048126220703,-0.047436992122801454,-0.047436992122801454,261.01340961720723
cashew,01ee342dfd5b8354b1aea66e,brightness_12,31.99278450012207,0.19292218655453197,0.19292218655453197,400.9114615473097
cashew,01ee342dfd5b8354b1aea66e,contrast_08,31.86752700805664,0.11417111952140353,0.11417111952140353,261.01340961720723
cashew,01ee342dfd5b8354b1aea66e,contrast_12,35.731502532958984,2.54350441175275,2.54350441175275,195.420060382756
cashew,0262cbcec5e1cd0d258765b7,identity,33.763309478759766,1.306075012604188,0.0,0.0
cashew,0262cbcec5e1cd0d258765b7,brightness_08,35.057064056396484,2.119475886179602,0.813400873575414,0.0
cashew,0262cbcec5e1cd0d258765b7,brightness_12,32.459293365478516,0.4862225737923952,-0.8198524388117928,132.41223508422476
cashew,0262cbcec5e1cd0d258765b7,contrast_08,34.83347702026367,1.9789037145682142,0.6728287019640262,0.0
cashew,0262cbcec5e1cd0d258765b7,contrast_12,33.25526809692383,0.9866625746187137,-0.31941243798547436,131.48764200486676
cashew,043a19ecad6b6e632a61de6e,identity,32.55683517456055,0.5475484188088284,0.0,0.0
cashew,043a19ecad6b6e632a61de6e,brightness_08,32.234195709228516,0.34470065503096803,-0.20284776377786043,369.3304753198685
cashew,043a19ecad6b6e632a61de6e,brightness_12,34.45466995239258,1.7407426249388886,1.1931942061300602,364.90683742566404
cashew,043a19ecad6b6e632a61de6e,contrast_08,32.24915313720703,0.35410459082719153,-0.19344382798163695,1.0
cashew,043a19ecad6b6e632a61de6e,contrast_12,37.56906509399414,3.6988046659367937,3.1512562471279653,497.64646085348585
cashew,0a3f4efacc8c080b5e45f1e3,identity,30.613121032714844,-0.6744907594765952,0.0,0.0
cashew,0a3f4efacc8c080b5e45f1e3,brightness_08,30.86564826965332,-0.5157234950526469,0.15876726442394823,5.0990195135927845
cashew,0a3f4efacc8c080b5e45f1e3,brightness_12,33.338958740234375,1.03928000574173,1.7137707652183252,2.23606797749979
cashew,0a3f4efacc8c080b5e45f1e3,contrast_08,30.625829696655273,-0.6665006518241804,0.007990107652414837,5.0990195135927845
cashew,0a3f4efacc8c080b5e45f1e3,contrast_12,35.28541564941406,2.263043598675836,2.9375343581524316,189.61276328348785
chewinggum,0927c1f5d5a9a77901bb2193,identity,35.26371765136719,0.5554958611707219,0.0,0.0
chewinggum,0927c1f5d5a9a77901bb2193,brightness_08,34.799644470214844,0.1482775045783362,-0.4072183565923857,1.0
chewinggum,0927c1f5d5a9a77901bb2193,brightness_12,47.5775032043457,11.360687197295075,10.805191336124354,124.2014492669067
chewinggum,0927c1f5d5a9a77901bb2193,contrast_08,35.272789001464844,0.5634558563371503,0.007959995166428504,1.0
chewinggum,0927c1f5d5a9a77901bb2193,contrast_12,46.04452133178711,10.015514961142303,9.460019099971582,257.0
chewinggum,0c394bf08e88a3dd9642b486,identity,40.697052001953125,5.323178146901076,0.0,0.0
chewinggum,0c394bf08e88a3dd9642b486,brightness_08,39.04940414428711,3.8773879567080707,-1.445790190193005,1.0
chewinggum,0c394bf08e88a3dd9642b486,brightness_12,47.74540328979492,11.50801740219633,6.184839255295255,431.6155696913632
chewinggum,0c394bf08e88a3dd9642b486,contrast_08,40.33885955810547,5.008868800333664,-0.3143093465674111,2.0
chewinggum,0c394bf08e88a3dd9642b486,contrast_12,47.08658981323242,10.929916895374266,5.606738748473191,177.53027910753704
chewinggum,0da3703324727ac18dba4a01,identity,34.58442687988281,-0.04057321337774596,0.0,0.0
chewinggum,0da3703324727ac18dba4a01,brightness_08,35.179405212402344,0.48151276059527914,0.5220859739730251,21.587033144922902
chewinggum,0da3703324727ac18dba4a01,brightness_12,47.59340286254883,11.37463894660276,11.415212159980506,48.373546489791295
chewinggum,0da3703324727ac18dba4a01,contrast_08,34.885215759277344,0.22336523021892668,0.2639384435966726,12.041594578792296
chewinggum,0da3703324727ac18dba4a01,contrast_12,47.709938049316406,11.476897101497304,11.51747031487505,246.78938388836744
chewinggum,0f6e007aa1c83969d60acf53,identity,34.70657730102539,0.06661223877709303,0.0,0.0
chewinggum,0f6e007aa1c83969d60acf53,brightness_08,35.78920364379883,1.0166031841989076,0.9499909454218146,298.3973860475323
chewinggum,0f6e007aa1c83969d60acf53,brightness_12,47.86796569824219,11.615564368008855,11.548952129231761,368.7994034702334
chewinggum,0f6e007aa1c83969d60acf53,contrast_08,35.60116958618164,0.8516056729526529,0.7849934341755598,299.1521352088265
chewinggum,0f6e007aa1c83969d60acf53,contrast_12,46.127845764160156,10.08863109840904,10.022018859631947,214.23818520515897
fryum,187ec13b1b510eb383f41998,identity,31.082530975341797,-0.6089538590240422,0.0,0.0
fryum,187ec13b1b510eb383f41998,brightness_08,34.94378662109375,1.5444880602285618,2.1534419192526038,102.3132444994293
fryum,187ec13b1b510eb383f41998,brightness_12,37.08250427246094,2.7372617759411013,3.346215634965143,11.180339887498949
fryum,187ec13b1b510eb383f41998,contrast_08,33.36693572998047,0.6650702954219319,1.274024154445974,2.23606797749979
fryum,187ec13b1b510eb383f41998,contrast_12,31.7927303314209,-0.21287206472753709,0.3960817942965051,5.0990195135927845
fryum,1f98dd2b529de9650d508502,identity,32.47245788574219,0.16621545069167554,0.0,0.0
fryum,1f98dd2b529de9650d508502,brightness_08,34.20242691040039,1.1310279776234484,0.9648125269317729,1.4142135623730951
fryum,1f98dd2b529de9650d508502,brightness_12,38.153751373291016,3.334701734453888,3.1684862837622125,124.31009613060397
fryum,1f98dd2b529de9650d508502,contrast_08,34.23907470703125,1.151466640264178,0.9852511895725025,1.4142135623730951
fryum,1f98dd2b529de9650d508502,contrast_12,33.602943420410156,0.7966929851540712,0.6304775344623956,1.0
fryum,217a0b17c65497c55f185785,identity,29.60573387145996,-1.4325711176297375,0.0,0.0
fryum,217a0b17c65497c55f185785,brightness_08,33.5806999206543,0.7842876721679054,2.216858789797643,33.54101966249684
fryum,217a0b17c65497c55f185785,brightness_12,37.2060432434082,2.8061600885902145,4.238731206219952,97.6933979345585
fryum,217a0b17c65497c55f185785,contrast_08,32.37294387817383,0.11071598235517979,1.5432870999849173,34.438350715445125
fryum,217a0b17c65497c55f185785,contrast_12,34.96508026123047,1.5563636316723584,2.988934749302096,92.69843580125827
fryum,2b5b9374be68900df24ecb5e,identity,30.413463592529297,-0.9820961425550984,0.0,0.0
fryum,2b5b9374be68900df24ecb5e,brightness_08,32.68058395385742,0.28228841780061376,1.264384560355712,219.69524346239268
fryum,2b5b9374be68900df24ecb5e,brightness_12,37.28689956665039,2.85125407144989,3.8333502140049887,120.96693763173474
fryum,2b5b9374be68900df24ecb5e,contrast_08,32.21534729003906,0.022823563319428312,1.0049197058745267,117.80067911519016
fryum,2b5b9374be68900df24ecb5e,contrast_12,31.96039390563965,-0.11936523633310073,0.8627309062219976,1.4142135623730951
macaroni1,0001d619793eb3ae695414e2,identity,26.429885864257812,-0.8656328052606769,0.0,0.0
macaroni1,0001d619793eb3ae695414e2,brightness_08,26.313133239746094,-0.8925046444973801,-0.026871839236703155,2.23606797749979
macaroni1,0001d619793eb3ae695414e2,brightness_12,29.01249885559082,-0.2712173785928522,0.5944154266678247,197.39554199626699
macaroni1,0001d619793eb3ae695414e2,contrast_08,26.6396484375,-0.8173537522662369,0.04827905299444008,309.0711892105118
macaroni1,0001d619793eb3ae695414e2,contrast_12,27.56284523010254,-0.6048703421638337,0.2607624630968432,197.7725966861941
macaroni1,02df69748a07b50164f8a2b3,identity,26.959989547729492,-0.7436238909376814,0.0,0.0
macaroni1,02df69748a07b50164f8a2b3,brightness_08,28.18747329711914,-0.4611056510504616,0.2825182398872198,71.19691004531025
macaroni1,02df69748a07b50164f8a2b3,brightness_12,30.81102180480957,0.1427315134089419,0.8863554043466233,263.79727064547126
macaroni1,02df69748a07b50164f8a2b3,contrast_08,28.099313735961914,-0.48139649731197337,0.26222739362570807,71.58910531638176
macaroni1,02df69748a07b50164f8a2b3,contrast_12,30.287038803100586,0.02213133809317674,0.7657552290308581,263.79727064547126
macaroni1,08002ab5283f57e3502de94f,identity,34.61879348754883,1.0191300435196693,0.0,0.0
macaroni1,08002ab5283f57e3502de94f,brightness_08,35.74504852294922,1.2783494347528743,0.25921939123320514,2.23606797749979
macaroni1,08002ab5283f57e3502de94f,brightness_12,35.2468376159668,1.1636809769396632,0.14455093341999392,1.4142135623730951
macaroni1,08002ab5283f57e3502de94f,contrast_08,34.99362564086914,1.105401589079313,0.0862715455596436,2.0
macaroni1,08002ab5283f57e3502de94f,contrast_12,35.740447998046875,1.2772905757670723,0.2581605322474029,0.0
macaroni1,0abb3a0c5d5451b75cb255da,identity,26.93939971923828,-0.7483628555942882,0.0,0.0
macaroni1,0abb3a0c5d5451b75cb255da,brightness_08,26.68368911743164,-0.8072173285588677,-0.05885447296457958,2.23606797749979
macaroni1,0abb3a0c5d5451b75cb255da,brightness_12,28.231632232666016,-0.4509420095748008,0.2974208460194874,278.23730878514476
macaroni1,0abb3a0c5d5451b75cb255da,contrast_08,26.37092399597168,-0.879203496731699,-0.13084064113741084,4.123105625617661
macaroni1,0abb3a0c5d5451b75cb255da,contrast_12,27.476259231567383,-0.6247990165085598,0.12356383908572831,4.123105625617661
macaroni2,01bf8cf7ec65fafffc6f828f,identity,36.46122741699219,1.011733495847683,0.0,0.0
macaroni2,01bf8cf7ec65fafffc6f828f,brightness_08,35.94016647338867,0.8597059348839803,-0.15202756096370262,1.4142135623730951
macaroni2,01bf8cf7ec65fafffc6f828f,brightness_12,37.0876350402832,1.1944975742286297,0.18276407838094666,1.0
macaroni2,01bf8cf7ec65fafffc6f828f,contrast_08,35.904266357421875,0.849231522752836,-0.162501973094847,1.4142135623730951
macaroni2,01bf8cf7ec65fafffc6f828f,contrast_12,36.90988540649414,1.14263637906735,0.13090288321966687,1.0
macaroni2,020a5d954626c4b1a404f800,identity,39.73385238647461,1.9665722688682588,0.0,0.0
macaroni2,020a5d954626c4b1a404f800,brightness_08,41.9896240234375,2.6247284102341637,0.6581561413659047,1.4142135623730951
macaroni2,020a5d954626c4b1a404f800,brightness_12,40.20723342895508,2.1046884838297117,0.13811621496145274,1.4142135623730951
macaroni2,020a5d954626c4b1a404f800,contrast_08,42.338314056396484,2.72646410141167,0.7598918325434114,1.4142135623730951
macaroni2,020a5d954626c4b1a404f800,contrast_12,40.376380920410156,2.1540398713875772,0.18746760251931835,4.123105625617661
macaroni2,038b8c6619fae0cd7ce7e762,identity,28.55564308166504,-1.2948425760045992,0.0,0.0
macaroni2,038b8c6619fae0cd7ce7e762,brightness_08,29.374101638793945,-1.0560446777594017,0.23879789824519745,456.6015768698133
macaroni2,038b8c6619fae0cd7ce7e762,brightness_12,32.812530517578125,-0.05283005880596803,1.2420125171986311,250.1619475459847
macaroni2,038b8c6619fae0cd7ce7e762,contrast_08,29.05120086669922,-1.1502559546119056,0.14458662139269363,417.78702708437464
macaroni2,038b8c6619fae0cd7ce7e762,contrast_12,30.630647659301758,-0.6894280102054291,0.6054145657991702,166.13849644197458
macaroni2,05d2d292b4646a3f67482643,identity,36.61328125,1.0560975451035979,0.0,0.0
macaroni2,05d2d292b4646a3f67482643,brightness_08,37.53565216064453,1.3252134739993504,0.2691159288957525,3.0
macaroni2,05d2d292b4646a3f67482643,brightness_12,38.505950927734375,1.6083130936841472,0.5522155485805494,51.478150704935004
macaroni2,05d2d292b4646a3f67482643,contrast_08,38.2755126953125,1.5410791878273657,0.484981642723768,147.6787053031005
macaroni2,05d2d292b4646a3f67482643,contrast_12,38.493316650390625,1.6046268485477804,0.5485293034441824,3.0
pcb1,028a8ed694f12d95e23a969d,identity,30.461383819580078,-0.5750103685314101,0.0,0.0
pcb1,028a8ed694f12d95e23a969d,brightness_08,31.45984649658203,0.006541152041779739,0.5815515205731898,4.0
pcb1,028a8ed694f12d95e23a969d,brightness_12,33.10561752319336,0.9651154333709208,1.5401258019023307,267.4864482548602
pcb1,028a8ed694f12d95e23a969d,contrast_08,30.614702224731445,-0.48571053419472854,0.08929983433668151,5.0
pcb1,028a8ed694f12d95e23a969d,contrast_12,30.81104278564453,-0.3713525773284302,0.20365779120297983,0.0
pcb1,06168d4eb3d6ca0eac1c2170,identity,31.23922348022461,-0.12196004644202842,0.0,0.0
pcb1,06168d4eb3d6ca0eac1c2170,brightness_08,32.7083740234375,0.733742176621351,0.8557022230633795,3.1622776601683795
pcb1,06168d4eb3d6ca0eac1c2170,brightness_12,37.18373489379883,3.3404023745641265,3.4623624210061545,28.460498941515414
pcb1,06168d4eb3d6ca0eac1c2170,contrast_08,31.76160430908203,0.18229906342525273,0.30425910986728116,1.0
pcb1,06168d4eb3d6ca0eac1c2170,contrast_12,31.941307067871094,0.2869663835285679,0.40892642997059636,2.23606797749979
pcb1,0ad73e30af0aac4eb47a7a15,identity,30.611347198486328,-0.487664658930036,0.0,0.0
pcb1,0ad73e30af0aac4eb47a7a15,brightness_08,33.31219482421875,1.0854357480850845,1.5731004070151204,167.86303941010956
pcb1,0ad73e30af0aac4eb47a7a15,brightness_12,34.845733642578125,1.978640724311915,2.4663053832419513,204.41379601191306
pcb1,0ad73e30af0aac4eb47a7a15,contrast_08,32.403900146484375,0.5564023018364693,1.0440669607665054,1.4142135623730951
pcb1,0ad73e30af0aac4eb47a7a15,contrast_12,33.948028564453125,1.455775157841826,1.943439816771862,156.4736399525492
pcb1,0e3621e82ddde5cd851555ca,identity,33.046966552734375,0.9309543557070744,0.0,0.0
pcb1,0e3621e82ddde5cd851555ca,brightness_08,33.77118682861328,1.3527742317708935,0.4218198760638191,1.4142135623730951
pcb1,0e3621e82ddde5cd851555ca,brightness_12,35.954376220703125,2.624366190001519,1.6934118342944449,114.43775600735974
pcb1,0e3621e82ddde5cd851555ca,contrast_08,33.13181686401367,0.980375158990127,0.04942080328305256,2.23606797749979
pcb1,0e3621e82ddde5cd851555ca,contrast_12,34.403160095214844,1.7208651205132732,0.7899107648061988,1.4142135623730951
pcb2,03efdb387d15b2540b78a6c8,identity,33.85562515258789,0.8144281599911388,0.0,0.0
pcb2,03efdb387d15b2540b78a6c8,brightness_08,33.683929443359375,0.7350707053525048,-0.07935745463863388,1.0
pcb2,03efdb387d15b2540b78a6c8,brightness_12,34.832881927490234,1.266114521479608,0.4516863614884691,1.4142135623730951
pcb2,03efdb387d15b2540b78a6c8,contrast_08,33.65913772583008,0.7236120171413364,-0.09081614284980234,1.0
pcb2,03efdb387d15b2540b78a6c8,contrast_12,34.25724792480469,1.0000574984949777,0.18562933850383903,2.0
pcb2,095beda014022e653475c36b,identity,29.920942306518555,-1.0041753268250568,0.0,0.0
pcb2,095beda014022e653475c36b,brightness_08,29.932159423828125,-0.9989907949455461,0.00518453187951083,95.2732911156112
pcb2,095beda014022e653475c36b,brightness_12,30.63865852355957,-0.6724481544154106,0.33172717240964633,96.15092303249095
pcb2,095beda014022e653475c36b,contrast_08,29.72852325439453,-1.0931110740790428,-0.08893574725398588,80.2807573457052
pcb2,095beda014022e653475c36b,contrast_12,30.308340072631836,-0.8251207611077154,0.17905456571734155,0.0
pcb2,10965014569fe3d9b9ede5df,identity,35.726600646972656,1.6791897407713732,0.0,0.0
pcb2,10965014569fe3d9b9ede5df,brightness_08,36.55073547363281,2.0601034072611806,0.3809136664898074,1.4142135623730951
pcb2,10965014569fe3d9b9ede5df,brightness_12,35.89665222167969,1.7577872793276845,0.07859753855631142,0.0
pcb2,10965014569fe3d9b9ede5df,contrast_08,36.61378479003906,2.089244690343838,0.4100549495724651,1.0
pcb2,10965014569fe3d9b9ede5df,contrast_12,35.49836730957031,1.5737006938912055,-0.10548904688016764,0.0
pcb2,12171fbf0316dcad8b38685f,identity,30.763212203979492,-0.6148796625269874,0.0,0.0
pcb2,12171fbf0316dcad8b38685f,brightness_08,31.852632522583008,-0.1113515085361355,0.5035281539908519,1.0
pcb2,12171fbf0316dcad8b38685f,brightness_12,31.833433151245117,-0.12022542417959002,0.49465423834739747,330.6297022349928
pcb2,12171fbf0316dcad8b38685f,contrast_08,31.137914657592773,-0.4416928479047019,0.17318681462228558,2.0
pcb2,12171fbf0316dcad8b38685f,contrast_12,31.261600494384766,-0.3845254718137924,0.23035419071319507,330.6297022349928
pcb3,00ef6542a72fc9f71ed246e8,identity,36.05223083496094,1.280277911291714,0.0,0.0
pcb3,00ef6542a72fc9f71ed246e8,brightness_08,34.882144927978516,0.6827101387771515,-0.5975677725145625,3.0
pcb3,00ef6542a72fc9f71ed246e8,brightness_12,37.19701385498047,1.8649233934766747,0.5846454821849607,1.4142135623730951
pcb3,00ef6542a72fc9f71ed246e8,contrast_08,34.492855072021484,0.48389817916070876,-0.7963797321310053,1.4142135623730951
pcb3,00ef6542a72fc9f71ed246e8,contrast_12,37.00168228149414,1.7651667409322362,0.48488882964052216,2.23606797749979
pcb3,03cbf5cf1a692f2373ab2a8d,identity,40.15102005004883,3.3735467274108526,0.0,0.0
pcb3,03cbf5cf1a692f2373ab2a8d,brightness_08,41.260860443115234,3.9403468636860963,0.5668001362752437,0.0
pcb3,03cbf5cf1a692f2373ab2a8d,brightness_12,41.846466064453125,4.2394181067688885,0.8658713793580363,1.0
pcb3,03cbf5cf1a692f2373ab2a8d,contrast_08,40.94574737548828,3.7794173004904446,0.40587057307959207,0.0
pcb3,03cbf5cf1a692f2373ab2a8d,contrast_12,41.6755256652832,4.152118129087631,0.7785714016767779,1.0
pcb3,093638d6cb3f3f3e540ecc4f,identity,33.39970779418945,-0.07437671326072262,0.0,0.0
pcb3,093638d6cb3f3f3e540ecc4f,brightness_08,34.26259231567383,0.3663020252521569,0.4406787385128795,1.4142135623730951
pcb3,093638d6cb3f3f3e540ecc4f,brightness_12,33.29582595825195,-0.127429601886641,-0.053052888625918365,25.317977802344327
pcb3,093638d6cb3f3f3e540ecc4f,contrast_08,34.345947265625,0.40887174724705044,0.4832484605077731,1.4142135623730951
pcb3,093638d6cb3f3f3e540ecc4f,contrast_12,36.45509719848633,1.4860234501759169,1.5604001634366396,49.16299421312742
pcb3,0f7bf017462b45e7a68ca6e5,identity,35.58745574951172,1.0429153288737998,0.0,0.0
pcb3,0f7bf017462b45e7a68ca6e5,brightness_08,35.86376953125,1.1840299342913148,0.14111460541751508,367.07764846146654
pcb3,0f7bf017462b45e7a68ca6e5,brightness_12,36.22724533081055,1.3696585472078608,0.32674321833406106,363.38959808998385
pcb3,0f7bf017462b45e7a68ca6e5,contrast_08,35.58462142944336,1.04146782974597,-0.0014474991278296617,7.0710678118654755
pcb3,0f7bf017462b45e7a68ca6e5,contrast_12,36.7630500793457,1.643296276005571,0.6003809471317711,346.07080200444534
pcb4,04bf308582eed1623c49dada,identity,29.098066329956055,-0.749095383425151,0.0,0.0
pcb4,04bf308582eed1623c49dada,brightness_08,29.58179473876953,-0.5061095100702202,0.24298587335493083,154.20765220960988
pcb4,04bf308582eed1623c49dada,brightness_12,30.887413024902344,0.1497270993658783,0.8988224827910293,265.85146228674387
pcb4,04bf308582eed1623c49dada,contrast_08,29.210552215576172,-0.6925916084565688,0.05650377496858223,153.05554547287727
pcb4,04bf308582eed1623c49dada,contrast_12,29.880416870117188,-0.35610599969834894,0.3929893837268021,157.45793088949188
pcb4,079717bb7f5b63d42fbcac8f,identity,47.990074157714844,8.740715299218115,0.0,0.0
pcb4,079717bb7f5b63d42fbcac8f,brightness_08,47.68913269042969,8.589546742803652,-0.15116855641446214,1.4142135623730951
pcb4,079717bb7f5b63d42fbcac8f,brightness_12,47.881778717041016,8.686316463522207,-0.05439883569590779,0.0
pcb4,079717bb7f5b63d42fbcac8f,contrast_08,47.767269134521484,8.628796147557582,-0.11191915166053353,0.0
pcb4,079717bb7f5b63d42fbcac8f,contrast_12,48.38252639770508,8.937851437072894,0.19713613785477815,0.0
pcb4,0b2c0ba10cdf39771cd6bf20,identity,32.1362419128418,0.7770373265058417,0.0,0.0
pcb4,0b2c0ba10cdf39771cd6bf20,brightness_08,31.533689498901367,0.4743639216037682,-0.30267340490207345,2.0
pcb4,0b2c0ba10cdf39771cd6bf20,brightness_12,33.754844665527344,1.5900919172847894,0.8130545907789477,2.0
pcb4,0b2c0ba10cdf39771cd6bf20,contrast_08,31.5941104888916,0.5047145207297495,-0.27232280577609214,1.0
pcb4,0b2c0ba10cdf39771cd6bf20,contrast_12,33.604736328125,1.5146896775217131,0.7376523510158715,2.0
pcb4,0d58adca2a3d073c075adc19,identity,29.220325469970703,-0.6876823190468356,0.0,0.0
pcb4,0d58adca2a3d073c075adc19,brightness_08,29.53879165649414,-0.5277107667118761,0.15997155233495952,193.60010330575756
pcb4,0d58adca2a3d073c075adc19,brightness_12,29.846572875976562,-0.37310647418826026,0.3145758448585753,0.0
pcb4,0d58adca2a3d073c075adc19,contrast_08,29.472206115722656,-0.5611579355826384,0.12652438346419723,1.0
pcb4,0d58adca2a3d073c075adc19,contrast_12,30.140995025634766,-0.22521269357443596,0.4624696254723996,0.0
pipe_fryum,23fcd1c48207b6b503632b8e,identity,29.262422561645508,-0.41696717336177286,0.0,0.0
pipe_fryum,23fcd1c48207b6b503632b8e,brightness_08,30.14356231689453,0.025613827810264247,0.4425810011720371,253.86019774671254
pipe_fryum,23fcd1c48207b6b503632b8e,brightness_12,29.69721221923828,-0.19857997563253937,0.21838719772923348,4.0
pipe_fryum,23fcd1c48207b6b503632b8e,contrast_08,29.791841506958008,-0.15104934879417015,0.2659178245676027,254.8489748851268
pipe_fryum,23fcd1c48207b6b503632b8e,contrast_12,29.860088348388672,-0.1167701607002494,0.3001970126615235,257.6703320136022
pipe_fryum,30ef08bd301438b6b19bc06e,identity,31.357322692871094,0.635264316489938,0.0,0.0
pipe_fryum,30ef08bd301438b6b19bc06e,brightness_08,31.938480377197266,0.9271695996594717,0.29190528316953374,1.4142135623730951
pipe_fryum,30ef08bd301438b6b19bc06e,brightness_12,31.816757202148438,0.8660301897553931,0.23076587326545522,2.8284271247461903
pipe_fryum,30ef08bd301438b6b19bc06e,contrast_08,31.863431930541992,0.8894740848909772,0.2542097684010393,1.0
pipe_fryum,30ef08bd301438b6b19bc06e,contrast_12,31.783485412597656,0.8493183550635077,0.21405403857356975,1.4142135623730951
pipe_fryum,341b937d4955b1a6cf4837bc,identity,32.371795654296875,1.1448162419990682,0.0,0.0
pipe_fryum,341b937d4955b1a6cf4837bc,brightness_08,32.92051315307617,1.4204273905412466,0.27561114854217833,130.04999038831184
pipe_fryum,341b937d4955b1a6cf4837bc,brightness_12,33.9782829284668,1.9517265441807252,0.8069103021816572,129.07362240210043
pipe_fryum,341b937d4955b1a6cf4837bc,contrast_08,32.60590744018555,1.2624064743856427,0.11759023238657444,130.04999038831184
pipe_fryum,341b937d4955b1a6cf4837bc,contrast_12,33.33808517456055,1.6301664724849003,0.48535023048583226,129.07362240210043
pipe_fryum,3d513c48638a987796953ce3,identity,31.46828269958496,0.6909975762468994,0.0,0.0
pipe_fryum,3d513c48638a987796953ce3,brightness_08,32.265708923339844,1.0915307429413597,0.40053316669446015,1.0
