dataset,category,image_path,canonical_image_path,gt_binary,patchcore_score,component_rank,candidate_available,threshold,threshold_quantile,image_width,image_height,map_width,map_height,x1,y1,x2,y2,map_x1,map_y1,map_x2,map_y2,map_area,box_area,box_area_ratio,candidate_score_mean,candidate_score_max,candidate_score_sum
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/004.png,1,0.8046510815620422,1,1,0.6920162439346313,0.97,1024,1024,224,224,96,301,293,512,21,66,64,112,1506,41567,0.039641380310058594,0.8343720436096191,1.0,1256.5643310546875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/005.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/005.png,1,0.8199250102043152,1,1,0.7086101770401001,0.97,1024,1024,224,224,59,416,243,640,13,91,53,140,1506,41216,0.039306640625,0.8494936227798462,1.0,1279.33740234375
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/006.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/006.png,1,1.0,1,1,0.7258939743041992,0.97,1024,1024,224,224,557,557,755,768,122,122,165,168,1506,41778,0.03984260559082031,0.8561164140701294,1.0,1289.311279296875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/007.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/007.png,1,0.8510981798171997,1,1,0.7479861974716187,0.97,1024,1024,224,224,667,726,864,942,146,159,189,206,1506,42552,0.04058074951171875,0.8578261733055115,1.0,1291.88623046875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/008.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/008.png,1,0.7545663118362427,1,1,0.6345840692520142,0.97,1024,1024,224,224,13,384,238,576,3,84,52,126,1506,43200,0.04119873046875,0.7971531748771667,1.0,1200.5126953125
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/009.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/009.png,1,1.0,1,1,0.8472222089767456,0.97,1024,1024,224,224,589,292,782,531,129,64,171,116,1506,46127,0.043990135192871094,0.9207090735435486,1.0,1386.587890625
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/010.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/010.png,1,1.0,1,1,0.7812828421592712,0.97,1024,1024,224,224,576,470,755,700,126,103,165,153,1506,41170,0.03926277160644531,0.8823332786560059,1.0,1328.7939453125
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/011.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/011.png,1,1.0,1,1,0.7299438714981079,0.97,1024,1024,224,224,397,393,567,645,87,86,124,141,1506,42840,0.04085540771484375,0.8410130739212036,1.0,1266.565673828125
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/012.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/012.png,1,1.0,1,1,0.7711937427520752,0.97,1024,1024,224,224,59,338,247,572,13,74,54,125,1506,43992,0.04195404052734375,0.8753941059112549,1.0,1318.343505859375
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/013.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/013.png,1,0.9744871854782104,1,1,0.7641638517379761,0.97,1024,1024,224,224,594,443,764,686,130,97,167,150,1506,41310,0.03939628601074219,0.8768796920776367,1.0,1320.580810546875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/014.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/014.png,1,0.8525145053863525,1,1,0.7823894023895264,0.97,1024,1024,224,224,301,690,471,924,66,151,103,202,1506,39780,0.037937164306640625,0.8906002044677734,1.0,1341.243896484375
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/015.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/015.png,1,1.0,1,1,0.7291313409805298,0.97,1024,1024,224,224,553,96,741,316,121,21,162,69,1506,41360,0.0394439697265625,0.853094756603241,1.0,1284.7607421875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/016.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/cut/016.png,1,0.8503270745277405,1,1,0.7118042707443237,0.97,1024,1024,224,224,457,512,650,736,100,112,142,161,1506,43232,0.041229248046875,0.8372331857681274,1.0,1260.8731689453125
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/000.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/000.png,0,0.3225310146808624,1,1,0.8023882508277893,0.97,1024,1024,224,224,361,813,480,942,79,178,105,206,563,15351,0.014639854431152344,0.8852592706680298,1.0,498.4009704589844
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/000.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/000.png,0,0.3225310146808624,2,1,0.8023882508277893,0.97,1024,1024,224,224,859,411,956,554,188,90,209,121,400,13871,0.013228416442871094,0.8567143082618713,0.9120361804962158,342.68572998046875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/000.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/000.png,0,0.3225310146808624,3,1,0.8023882508277893,0.97,1024,1024,224,224,82,603,147,727,18,132,32,159,275,8060,0.007686614990234375,0.8283759951591492,0.8620635271072388,227.80340576171875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/001.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/001.png,0,0.3724483251571655,1,1,0.7888448238372803,0.97,1024,1024,224,224,836,68,979,261,183,15,214,57,855,27599,0.026320457458496094,0.8734145164489746,1.0,746.7694091796875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/001.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/001.png,0,0.3724483251571655,2,1,0.7888448238372803,0.97,1024,1024,224,224,580,841,668,942,127,184,146,206,314,8888,0.00847625732421875,0.8388132452964783,0.8939719796180725,263.3873596191406
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/001.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/001.png,0,0.3724483251571655,3,1,0.7888448238372803,0.97,1024,1024,224,224,228,873,311,933,50,191,68,204,173,4980,0.004749298095703125,0.8168684244155884,0.8466116786003113,141.3182373046875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/002.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/002.png,0,0.45160359144210815,1,1,0.8247746229171753,0.97,1024,1024,224,224,406,45,672,307,89,10,147,67,1506,69692,0.06646347045898438,0.8784233331680298,1.0,1322.905517578125
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/003.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/003.png,0,0.44973844289779663,1,1,0.798421323299408,0.97,1024,1024,224,224,480,18,691,124,105,4,151,27,736,22366,0.021329879760742188,0.8797557950019836,1.0,647.500244140625
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/003.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/003.png,0,0.44973844289779663,2,1,0.798421323299408,0.97,1024,1024,224,224,470,731,608,874,103,160,133,191,684,19734,0.018819808959960938,0.8606265783309937,0.9394071698188782,588.6685791015625
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/003.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/003.png,0,0.44973844289779663,3,1,0.798421323299408,0.97,1024,1024,224,224,64,873,133,910,14,191,29,199,86,2553,0.0024347305297851562,0.8079933524131775,0.8159683346748352,69.4874267578125
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/004.png,0,0.36130642890930176,1,1,0.8968387842178345,0.97,1024,1024,224,224,809,256,942,403,177,56,206,88,631,19551,0.018645286560058594,0.9344006776809692,0.9711989760398865,589.6068115234375
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/004.png,0,0.36130642890930176,2,1,0.8968387842178345,0.97,1024,1024,224,224,73,841,220,988,16,184,48,216,606,21609,0.020607948303222656,0.9424315690994263,1.0,571.113525390625
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/004.png,0,0.36130642890930176,3,1,0.8968387842178345,0.97,1024,1024,224,224,626,905,764,960,137,198,167,210,215,7590,0.0072383880615234375,0.918554961681366,0.952462375164032,197.48931884765625
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/005.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/005.png,0,0.358073353767395,1,1,0.8792549967765808,0.97,1024,1024,224,224,86,64,266,229,19,14,58,50,979,29700,0.028324127197265625,0.939915657043457,1.0,920.1774291992188
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/005.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/005.png,0,0.358073353767395,2,1,0.8792549967765808,0.97,1024,1024,224,224,82,832,224,960,18,182,49,210,382,18176,0.017333984375,0.9053860306739807,0.9451141357421875,345.8574523925781
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/005.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/005.png,0,0.358073353767395,3,1,0.8792549967765808,0.97,1024,1024,224,224,694,722,759,773,152,158,166,169,119,3315,0.0031614303588867188,0.8963778018951416,0.9154738187789917,106.66896057128906
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/006.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/006.png,0,0.4893363416194916,1,1,0.7195088267326355,0.97,1024,1024,224,224,790,420,983,723,173,92,215,158,1506,58479,0.055769920349121094,0.8275840878486633,1.0,1246.3416748046875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/007.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/007.png,0,0.37035858631134033,1,1,0.8134011626243591,0.97,1024,1024,224,224,54,818,206,951,12,179,45,208,692,20216,0.01927947998046875,0.8864297866821289,1.0,613.409423828125
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/007.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/007.png,0,0.37035858631134033,2,1,0.8134011626243591,0.97,1024,1024,224,224,841,64,910,147,184,14,199,32,215,5727,0.005461692810058594,0.8329934477806091,0.8526857495307922,179.09359741210938
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/007.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/007.png,0,0.37035858631134033,3,1,0.8134011626243591,0.97,1024,1024,224,224,850,205,915,302,186,45,200,66,214,6305,0.006012916564941406,0.8414624929428101,0.8748607039451599,180.07296752929688
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/008.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/008.png,0,0.39713287353515625,1,1,0.8197689652442932,0.97,1024,1024,224,224,425,626,554,750,93,137,121,164,554,15996,0.015254974365234375,0.8940616250038147,1.0,495.3101501464844
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/008.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/008.png,0,0.39713287353515625,2,1,0.8197689652442932,0.97,1024,1024,224,224,868,36,933,151,190,8,204,33,296,7475,0.007128715515136719,0.8746740221977234,0.9487314820289612,258.90350341796875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/008.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/008.png,0,0.39713287353515625,3,1,0.8197689652442932,0.97,1024,1024,224,224,219,685,348,736,48,150,76,161,236,6579,0.006274223327636719,0.8385187983512878,0.8590051531791687,197.89044189453125
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/009.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/009.png,0,0.4537043869495392,1,1,0.8385327458381653,0.97,1024,1024,224,224,457,41,919,179,100,9,201,39,1506,63756,0.060802459716796875,0.8988386988639832,1.0,1353.651123046875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/010.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/010.png,0,0.32982850074768066,1,1,0.8255941867828369,0.97,1024,1024,224,224,54,489,151,691,12,107,33,151,603,19594,0.018686294555664062,0.8923590779304504,1.0,538.092529296875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/010.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/010.png,0,0.32982850074768066,2,1,0.8255941867828369,0.97,1024,1024,224,224,882,68,983,151,193,15,215,33,270,8383,0.007994651794433594,0.8748825788497925,0.9240007996559143,236.21829223632812
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/010.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/010.png,0,0.32982850074768066,3,1,0.8255941867828369,0.97,1024,1024,224,224,82,315,160,398,18,69,35,87,214,6474,0.0061740875244140625,0.8555643558502197,0.8885844945907593,183.0907745361328
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/011.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/011.png,0,0.3743281960487366,1,1,0.6767324209213257,0.97,1024,1024,224,224,4,310,211,526,1,68,46,115,1298,44712,0.04264068603515625,0.8032646179199219,1.0,1042.637451171875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/011.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/011.png,0,0.3743281960487366,2,1,0.6767324209213257,0.97,1024,1024,224,224,86,854,160,942,19,187,35,206,208,6512,0.0062103271484375,0.6903663873672485,0.7041999101638794,143.59620666503906
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/012.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/012.png,0,0.48013725876808167,1,1,0.7793725728988647,0.97,1024,1024,224,224,64,118,197,444,14,26,43,97,1285,43358,0.04134941101074219,0.8700942993164062,1.0,1118.0711669921875
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/012.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/012.png,0,0.48013725876808167,2,1,0.7793725728988647,0.97,1024,1024,224,224,740,758,819,832,162,166,179,182,221,5846,0.0055751800537109375,0.8172519207000732,0.860673189163208,180.6126708984375
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/013.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/013.png,0,0.4012562036514282,1,1,0.7999453544616699,0.97,1024,1024,224,224,269,845,549,988,59,185,120,216,1384,40040,0.03818511962890625,0.9059396982192993,1.0,1253.820556640625
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/013.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/013.png,0,0.4012562036514282,2,1,0.7999453544616699,0.97,1024,1024,224,224,891,54,947,115,195,12,207,25,117,3416,0.00325775146484375,0.8265029788017273,0.854500949382782,96.70085144042969
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/014.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/014.png,0,0.4913892447948456,1,1,0.7359098196029663,0.97,1024,1024,224,224,758,59,947,270,166,13,207,59,1379,39879,0.038031578063964844,0.8599037528038025,1.0,1185.8072509765625
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/014.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/014.png,0,0.4913892447948456,2,1,0.7359098196029663,0.97,1024,1024,224,224,219,297,275,362,48,65,60,79,127,3640,0.00347137451171875,0.7525302171707153,0.7713295221328735,95.57133483886719
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/015.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/015.png,0,0.4282342195510864,1,1,0.8030006885528564,0.97,1024,1024,224,224,841,41,979,261,184,9,214,57,910,30360,0.02895355224609375,0.87779301404953,1.0,798.7916259765625
MVTec AD,carpet,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/015.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/carpet/test/good/015.png,0,0.4282342195510864,2,1,0.8030006885528564,0.97,1024,1024,224,224,77,841,206,960,17,184,45,210,527,15351,0.014639854431152344,0.869820237159729,0.9755374193191528,458.395263671875
